    0.248265862464904785E+02    0.113869935274124146E+02   -0.797691856622695905E+01   -0.167948900461196882E+01   -0.307842128276824933E+01    0.143711513287857779E+05   -0.391195633965034517E+01    1
    0.201736092567443848E+02    0.601074814796447754E+01   -0.139217746853828395E+01   -0.494733935594558716E+01   -0.382526373863220215E+01    0.143969075294667800E+05   -0.393195633965034208E+01    1
    0.519042015075683594E+02    0.522472202777862549E+01   -0.245457605719566363E+01   -0.418421822190284765E+01   -0.781994193196296727E+01    0.150424808616350128E+05   -0.395195633965034165E+01    1
    0.569897890090942383E+02    0.700720846652984619E+01   -0.191439902782440186E+01   -0.600478385090827960E+01   -0.737707392573356646E+01    0.152145622400596221E+05   -0.397195633965034300E+01    1
    0.939716100692749023E+02    0.109856867790222168E+02   -0.289870130419731087E+01   -0.441743968129157949E+01   -0.467217427492141013E+00    0.154609945209065081E+05   -0.399195633965034391E+01    1
    0.798392295837402344E+02    0.120552992820739746E+02   -0.308563087582588214E+01   -0.421266576647758484E+01   -0.510663034915924108E+01    0.155716522053338122E+05   -0.401195633965034215E+01    1
    0.114198744297027588E+03    0.602100431919097900E+01   -0.222134141325950640E+01   -0.427259302139281871E+00   -0.584015876650810206E+01    0.156629838717688181E+05   -0.403195633965034173E+01    1
    0.120746970176696777E+03    0.702174782752990723E+01   -0.268613767623901367E+01   -0.636791077256202698E+01   -0.767066554427146929E+01    0.164300302553081419E+05   -0.405195633965034396E+01    1
    0.138835668563842773E+03    0.734733462333679199E+01   -0.301133548021316511E+01   -0.496476320624351430E+01   -0.353061735630035400E+01    0.168258262304253803E+05   -0.407195633965034443E+01    1
    0.414803266525268555E+03    0.790811717510223389E+01   -0.290912246704101207E+00   -0.546675966978073102E+01   -0.358064913749694291E+00    0.168523676490125290E+05   -0.409195633965034400E+01    1
    0.208611130714416504E+03    0.114375221729278564E+02   -0.345030933618545532E+01   -0.418982702493667425E+00   -0.239186140298843330E+01    0.169875845628620918E+05   -0.411195633965034357E+01    1
    0.215792655944824219E+03    0.805810272693634033E+01   -0.783411061167717016E+01   -0.756596893668174708E+01   -0.632342140078544634E+01    0.172240426777618923E+05   -0.413195633965034226E+01    1
    0.271035134792327881E+03    0.135723519325256348E+02   -0.535533564686775243E+01   -0.430609853267669607E+01   -0.555888952016830373E+01    0.186897060335537426E+05   -0.415195633965034450E+01    1
    0.282240450382232666E+03    0.139707762002944946E+02   -0.545757898688316345E+01   -0.305760712027549708E+01   -0.500125897526740992E+01    0.189790228779578829E+05   -0.417195633965034762E+01    1
    0.297233462333679199E+03    0.727738738059997559E+01   -0.738156185150146449E+01   -0.643745219707489014E+01   -0.290097469687461818E+01    0.191125882453558661E+05   -0.419195633965034720E+01    1
    0.245508551597595215E+03    0.728812456130981445E+01   -0.545060408115386252E+00   -0.405991430878639203E+01   -0.122866271138191152E+01    0.194234457093992787E+05   -0.421195633965034677E+01    1
    0.304828941822052002E+03    0.898164093494415283E+01   -0.103557218909263593E+01   -0.532858109474181774E+00   -0.122479775547981262E+01    0.196437753867903521E+05   -0.423195633965034279E+01    1
    0.293187975883483887E+03    0.692245006561279297E+01   -0.261164922118186915E+01   -0.358226640820503217E+01   -0.613035225868224565E+00    0.198562156633364721E+05   -0.425195633965034059E+01    1
    0.331631243228912354E+03    0.758898794651031494E+01   -0.443872095346450735E+01   -0.115329701304435694E+01   -0.399571968913078290E+01    0.201633224926061521E+05   -0.427195633965034727E+01    1
    0.422467172145843506E+03    0.110881757736206055E+02   -0.597678976058959943E+01   -0.720482346415519714E+01   -0.738678010702133214E+01    0.208080709932510035E+05   -0.429195633965034329E+01    1
    0.391735255718231201E+03    0.772946119308471680E+01   -0.443022445440292323E+01   -0.342878603339195198E+01   -0.610506740212440491E+01    0.211108552401088200E+05   -0.431195633965034109E+01    1
    0.398170530796051025E+03    0.149966704845428467E+02   -0.498934296965598989E+01   -0.277221581935882533E+01   -0.345501339435577393E+01    0.215092407983483863E+05   -0.433195633965034244E+01    1
    0.430850565433502197E+03    0.149663698673248291E+02   -0.498582222461700475E+01   -0.414870093464851308E+01   -0.730823740363121033E+01    0.216116756735113777E+05   -0.435195633965034201E+01    1
    0.508999950283387307E+03    0.109875760483424223E+02   -0.496669445014688726E+01   -0.532988979612434299E+00   -0.461524357952591480E+01    0.216799798897372202E+05   -0.437195633965034336E+01    1
    0.374141335487365723E+03    0.141906261444091797E+02   -0.317808892726898140E+01   -0.330898558497428841E+01   -0.703885543942451442E+01    0.218786831621402962E+05   -0.439195633965034649E+01    1
    0.415634989738464355E+03    0.101473027467727661E+02   -0.511764792203903163E+01   -0.745003579854965192E+01   -0.234206666350364667E+01    0.218974568100171600E+05   -0.441195633965034784E+01    1
    0.337463557720184326E+03    0.122233831882476807E+02   -0.202459453344345075E+01   -0.723616642951965350E+01   -0.923832207918167114E+00    0.219211473185802242E+05   -0.443195633965034474E+01    1
    0.430230677127838135E+03    0.756910264492034912E+01   -0.271051138639450073E+00   -0.708215726017951930E+01   -0.185035697221755946E+01    0.220588275232924134E+05   -0.445195633965034343E+01    1
    0.518848419189453125E+03    0.658171236515045166E+01   -0.629480716586112976E+01   -0.713510593175888097E+01   -0.605021309256553685E+01    0.220799357842036625E+05   -0.447195633965034745E+01    1
    0.634714722633361816E+03    0.112885570526123047E+02   -0.518000423908233643E+01   -0.371235805749893011E+00   -0.769812848567962682E+01    0.221877199640632789E+05   -0.449195633965034435E+01    1
    0.989182829856872559E+03    0.968193352222442627E+01   -0.233546591401100123E+01   -0.409640913605690038E+01   -0.618303987383842468E+01    0.224154847329224358E+05   -0.451195633965034482E+01    1
    0.464859068393707275E+03    0.740447103977203369E+01   -0.405549936890602147E+01   -0.751622599363327026E+01   -0.676140170693397557E+01    0.224260296142218140E+05   -0.453195633965034705E+01    1
    0.531232714653015137E+03    0.758676409721374512E+01   -0.605878116488456708E+01   -0.651291112899780256E+01   -0.542552546858787466E+01    0.224474748134847723E+05   -0.455195633965034396E+01    1
    0.675570249557495117E+03    0.597917020320892334E+01   -0.408896598815917933E+01   -0.326980459690093817E+00   -0.528408493995666539E+01    0.228044606062977073E+05   -0.457195633965034354E+01    1
