    0.736360869818145574E-04    0.211958826698780897E-01   -0.955410718917846680E+00    0.252427494525909424E+03   -0.123760628700256348E+01   -0.263274657726287842E+01   -0.481656653881072927E+01   -0.608400226235389674E+01   -0.282078675031661952E+01   -0.714345692992210424E+01    0.695294102294289874-309
    0.109622049826886156E+00    0.149678469979774673E-05   -0.508656477928161621E+01    0.183995282649993896E+03    0.123447883129119873E+01   -0.267653274536132812E+01   -0.130563362836837715E+01   -0.561903460025787282E+01   -0.996292597055434825E+00   -0.220873651504516566E+01    0.695294102294289874-309
    0.294818048183213362E-04    0.138266443220112500E+00   -0.524160611629486084E+01    0.241351744532585144E+03    0.122270464897155762E+00    0.232962620258331299E+01   -0.847032219171524048E+00   -0.286646461486816406E+01   -0.271024279594421369E+01   -0.263640933036804181E+01    0.695294102294289874-309
    0.221924126557346666E-05    0.466983856604290148E+00   -0.206476521492004395E+01    0.196854060888290405E+03    0.122394490242004395E+01    0.143769264221191406E+01   -0.586404257416725194E+01   -0.328218092918395943E+01   -0.207564180493354744E+01   -0.507456552982330322E+01    0.695294102294289874-309
    0.659385633440609173E-02    0.193887146421068252E-04   -0.440888142585754395E+01    0.139685517549514771E+03   -0.106169378757476807E+01    0.142619955539703369E+01   -0.406387720704078603E+01   -0.123541414141654915E+01   -0.595376906991004873E+01   -0.210715051889419502E+01    0.695294102294289874-309
    0.150029337107423673E-01    0.168801191322561516E-05   -0.340788638591766357E+01    0.256628265976905823E+03    0.462264060974121094E+00   -0.230465197563171387E+01   -0.762701951265335065E+01   -0.164616035223007184E+01   -0.592111989259719884E+01   -0.397622539401054365E+01    0.695294102294289874-309
    0.470405593229796595E-01    0.132947846454592542E-02   -0.376051783561706543E+01    0.311981624364852905E+03    0.203997516632080078E+01   -0.431105375289916992E+00   -0.202592570185661280E+01   -0.457354283928871119E+01   -0.724115630984306335E+01   -0.736813433170318621E+01    0.695294102294289874-309
    0.108398425486275266E-04    0.212972243868379429E+00   -0.340862131118774414E+01    0.245336538553237915E+03   -0.284714734554290771E+01   -0.192675662040710449E+01   -0.115967739224433863E+01   -0.231059044003486580E+01   -0.354301318526268005E+01   -0.311808699369430542E+01    0.695294102294289874-309
    0.378783727548592658E-01    0.132960035605958365E-04   -0.414950609207153320E+00    0.200553944706916809E+03   -0.289167666435241699E+01    0.226827156543731689E+01   -0.213569977283477730E+01   -0.473248350024223363E+01   -0.399100856781005842E+01   -0.767151218056678807E+01    0.695294102294289874-309
    0.488439687326115145E-05    0.383543178790959763E-02   -0.372521638870239258E+01    0.337741515040397644E+03    0.133030092716217041E+01   -0.601889848709106445E+00   -0.475594681501388550E+01   -0.172478451728820747E+01   -0.742906012535095250E+01   -0.547070232033729553E+01    0.695294102294289874-309
    0.161047417108593188E+00    0.118719391186785004E-03   -0.248678004741668701E+01    0.172751566767692566E+03    0.222752773761749268E+01   -0.181973791122436523E+01   -0.445066916942596258E+00   -0.247012581825256294E+01   -0.648296855092048663E+01   -0.733388417363166845E+01    0.695294102294289874-309
    0.165910193835468900E+00    0.129384096804034787E+00   -0.238446092605590820E+01    0.276799625158309937E+03   -0.184074103832244873E+01   -0.537264347076416016E-01   -0.545279864668846059E+01   -0.267002615928649867E+01   -0.102602045536041242E+01   -0.211957742571830732E+01    0.695294102294289874-309
    0.645401470136570787E+00    0.517503962037368085E-04   -0.254601395130157471E+01    0.343961066007614136E+03    0.116371572017669678E+01   -0.671205639839172363E+00   -0.577317796945571882E+01   -0.526562233567237836E+01   -0.790858352780342067E+01   -0.667407197356224025E+01    0.695294102294289874-309
    0.678498185855259894E+00    0.632054875253882449E-03   -0.173545718193054199E+01    0.137521898746490479E+03   -0.268735170364379883E+00    0.194632387161254883E+01   -0.645523250102996826E+01   -0.533185255527496338E+01   -0.763197219371795654E+01   -0.172895083427429164E+01    0.695294102294289874-309
    0.250942327721470930E-03    0.148100669605319792E-02   -0.295788717269897461E+01    0.334533831477165222E+03    0.162240135669708252E+01    0.227258205413818359E+01   -0.233331542015075666E+01   -0.296278102993965131E+01   -0.691069504618644714E+01   -0.676082299947738630E+01    0.695294102294289874-309
    0.539527200558897980E-03    0.839432153728246651E-02   -0.127498018741607666E+01    0.337777471542358398E+03    0.208240091800689697E+01   -0.167078733444213867E+00   -0.188227111101150513E+01   -0.182277160286903328E+01   -0.574179215431213308E+01   -0.246232103705406136E+01    0.695294102294289874-309
    0.254578754760733739E-02    0.126750655892187802E-03   -0.456833553314208984E+01    0.154705306887626648E+03    0.214621961116790771E+01    0.139379668235778809E+01   -0.220828306078910774E+01   -0.283597648143768311E+00   -0.184300705790519714E+01   -0.477451677918434125E+01    0.695294102294289874-309
    0.170071658752756927E+00    0.239735577570218385E-05   -0.445784568786621094E+00    0.215700021386146545E+03    0.869106888771057129E+00    0.279893124103546143E+01   -0.764139066934585554E+01   -0.156574120521545357E+01   -0.336621735095977748E+01   -0.512346720695495250E+00    0.695294102294289874-309
    0.537705166620061403E+00    0.145006729925471235E-02   -0.105509197711944580E+01    0.311544528603553772E+03    0.165025413036346436E+01   -0.185023498535156250E+01   -0.785489699244499207E+01   -0.285026598572730983E+01   -0.372456789016723633E+00   -0.879485511779784623E+00    0.695294102294289874-309
    0.339786695131279071E+00    0.740596778479201724E-02   -0.381594800949096680E+01    0.341132840514183044E+03   -0.287039172649383545E+01    0.220593130588531494E+01   -0.332658601403236354E+01   -0.442987996339797796E+00   -0.787242255210876429E+01   -0.238044782280921918E+01    0.695294102294289874-309
    0.597649035902718482E-02    0.151249994597908277E+00   -0.590370762348175049E+01    0.292102283239364624E+03    0.166073334217071533E+01    0.217592132091522217E+01   -0.267478154301643389E+01   -0.220202510952949471E+01   -0.128090883493423391E+01   -0.270197910070418601E+00    0.695294102294289874-309
    0.418184384925949712E-01    0.438820247746873893E+00   -0.400079798698425293E+01    0.253383016586303711E+03    0.210124504566192627E+01   -0.169626438617706299E+01   -0.394674050807952881E+01   -0.591133978366851842E+01   -0.309107609391212446E+01   -0.372698518037795967E+01    0.695294102294289874-309
    0.382668155328921428E-01    0.558456678029000623E-02   -0.965446114540100098E+00    0.142133063077926636E+03    0.279570400714874268E+01   -0.788681030273437500E+00   -0.499380640983581525E+01   -0.338813901543617213E+01   -0.255826828479766810E+01   -0.274564236402511597E+01    0.695294102294289874-309
    0.149265067721775268E-04    0.242496538411757251E+00   -0.583395695686340332E+01    0.334247043728828430E+03   -0.119072270393371582E+01   -0.111684536933898926E+01   -0.195689894556999189E+01   -0.153046783208846993E+01   -0.548942814469337392E+01   -0.564560353755950928E+00    0.695294102294289874-309
    0.409460996202027430E-01    0.440167998077395040E+00   -0.373642981052398682E+01    0.320065236091613770E+03   -0.248002767562866211E+01    0.902038693428039551E+00   -0.132282015681266785E+01   -0.513034228682517934E+01   -0.285661528706550616E+01   -0.534353142976760509E+00    0.695294102294289874-309
    0.760764541334319616E-01    0.711900042305431413E-01   -0.176693201065063477E+00    0.226527786254882812E+03   -0.234491229057312012E+01    0.212845265865325928E+01   -0.486640177369117666E+01   -0.715109521150588456E+00   -0.200687732696533150E+01   -0.728111773133277929E+01    0.695294102294289874-309
    0.881360764685164939E-04    0.768356724937856395E-04   -0.198715102672576904E+01    0.248829847574234009E+03    0.560354948043823242E+00    0.133205437660217285E+01   -0.906977176666259766E+00   -0.442123023867607046E+01   -0.730127549171447754E+01   -0.447580456733703613E+00    0.695294102294289874-309
    0.235574225185286423E+00    0.161673169625606643E-05   -0.486454510688781738E+01    0.324218398332595825E+03    0.270165145397186279E+01    0.145164906978607178E+01   -0.755424410700797999E+01   -0.552300541996955907E+01   -0.185454165339469856E+01   -0.534149187207222020E+01    0.695294102294289874-309
    0.603208083194921494E-04    0.231298055551418371E-03   -0.162663102149963379E+00    0.196834853291511536E+03   -0.108747124671936035E+00   -0.246035599708557129E+01   -0.523178768157958274E+00   -0.152095094323158264E+01   -0.599444434046745300E+01   -0.990619474649428788E+00    0.695294102294289874-309
    0.324516502613126474E-03    0.373373759839590081E-05   -0.560838031768798828E+01    0.103056123852729797E+03    0.206041181087493896E+01   -0.297208428382873535E+01   -0.618646691441535967E+01   -0.321423295140266418E+01   -0.667845112681388819E+01   -0.325650684833526594E+01    0.695294102294289874-309
    0.333631395103947516E-04    0.315008482425106282E-05   -0.145443034172058105E+01    0.121475240588188171E+03   -0.224651455879211426E+00    0.228551316261291504E+01   -0.201607449054717947E+01   -0.478707289695739391E+00   -0.178441822528839111E+01   -0.546132292747497594E+01    0.695294102294289874-309
    0.637949358842941766E-01    0.149990013945718752E-05   -0.423572981357574463E+01    0.121458745002746582E+03   -0.182339501380920410E+01   -0.417190074920654297E+00   -0.490512102246284520E+01   -0.286680006980895463E+00   -0.258666685819625819E+01   -0.405342091917991620E+01    0.695294102294289874-309
    0.294606021430673254E-03    0.244760658212326136E-04   -0.325861823558807373E+01    0.198457992076873779E+03   -0.741023540496826172E+00    0.280718278884887695E+01   -0.441795105338096583E+01   -0.318865492939949036E+01   -0.321414442658424360E+01   -0.357919412851333441E+00    0.695294102294289874-309
    0.549546617997381359E+00    0.197607339054745265E-04   -0.449186503887176514E+01    0.226310914754867554E+03   -0.188232100009918213E+01   -0.198976278305053711E+00   -0.627649100422859174E+01   -0.701053550243377721E+01   -0.535332359075546194E+01   -0.522414704561233556E+01    0.695294102294289874-309
    0.496610700658712002E-05    0.460788361343601682E+00   -0.342444777488708496E+01    0.250229662656784058E+03   -0.920154690742492676E+00    0.195591831207275391E+01   -0.180334464311599696E+01   -0.108868020772933782E+00   -0.629409237504005414E+01   -0.110569185018539429E+01    0.695294102294289874-309
    0.477819850211428265E-04    0.605215527525139897E-02   -0.589333605766296387E+01    0.125988250970840454E+03   -0.140550220012664795E+01   -0.100183331966400146E+01   -0.654086472392082197E+01   -0.957433027029036765E+00   -0.210345507860183734E+01   -0.743421339988708496E+01    0.695294102294289874-309
    0.620207102703814427E-04    0.344930728706155654E-01   -0.122453927993774414E+00    0.255587643384933472E+03   -0.753349542617797852E+00   -0.415657997131347656E+00   -0.404506050348281843E+01   -0.630012148022651708E+01   -0.381087892651557869E+01   -0.492182019352912903E+01    0.695294102294289874-309
    0.756039229083223328E-02    0.476116154611921694E+00   -0.493300080299377441E+01    0.145980215072631836E+03   -0.258384883403778076E+01    0.276739597320556641E-01   -0.525238363742828351E+01   -0.785357429981231725E+01   -0.726761628389358538E+01   -0.666173735857009852E+01    0.695294102294289874-309
    0.898582524283468714E-01    0.903255358926973915E-05   -0.259895503520965576E+01    0.218096500635147095E+03   -0.288730859756469727E+00    0.272632277011871338E+01   -0.433063328266143799E+00   -0.180993267893791199E+01   -0.129032778143882698E+01   -0.465199089646339381E+01    0.695294102294289874-309
    0.526424973516559497E-05    0.207108248233385615E-02   -0.930222988128662109E+00    0.174741810560226440E+03    0.104339861869812012E+01   -0.190066695213317871E+00   -0.235187078714370745E+01   -0.742700804471969622E+01   -0.561690294146537816E+01   -0.513600834608078038E+01    0.695294102294289874-309
    0.393662247705624810E-03    0.503385936591001837E+00   -0.206781864166259766E+00    0.110382115840911865E+03   -0.644976496696472168E+00   -0.288544535636901855E+00   -0.455067000389099086E+01   -0.415376285910606313E+01   -0.218251150846481323E+01   -0.314830880165100080E+01    0.695294102294289874-309
    0.140784486765284255E-04    0.126624598602363050E-01   -0.421403968334197998E+01    0.114747291803359985E+03    0.159675765037536621E+01    0.142098426818847656E+00   -0.979224729537963690E+00   -0.580837976932525635E+01   -0.759661877155303955E+01   -0.223867815136909432E+01    0.695294102294289874-309
    0.603142022664771867E-04    0.104511988743833523E-01   -0.514206612110137939E+01    0.197089514136314392E+03    0.406329631805419922E+00    0.137078940868377686E+01   -0.727129288911819494E+01   -0.671342784762382472E+01   -0.733665292859077489E+01   -0.540122634768485987E+01    0.695294102294289874-309
    0.122747692895514033E-01    0.345036881176519379E-02   -0.440662765502929688E+01    0.200783422589302063E+03   -0.150807881355285645E+01    0.239664566516876221E+01   -0.566133627891540492E+01   -0.668922996520996094E+01   -0.491376961469650198E+01   -0.525457227230072021E+01    0.695294102294289874-309
    0.355667047431992289E+00    0.184342198040875538E+00   -0.387387871742248535E+00    0.293195283412933350E+03    0.270706737041473389E+01   -0.293661510944366455E+01   -0.513839992880821228E+01   -0.390381868481636030E+01   -0.351579086184501666E+01   -0.763430256247520411E+01    0.695294102294289874-309
    0.158457321184922460E-04    0.184605961983019684E-05   -0.662006735801696777E+00    0.257528996467590332E+03   -0.480071067810058594E+00   -0.145183575153350830E+01   -0.172651640176773036E+01   -0.564485889077186620E+01   -0.759598261713981593E+01   -0.510148555040359497E+01    0.695294102294289874-309
    0.235322950872553785E-03    0.124436405451508175E-01   -0.299907803535461426E+00    0.130901715159416199E+03   -0.682518124580383301E+00   -0.110061407089233398E+00   -0.278842998743057269E+01   -0.383522513508796692E+01   -0.300329761505126935E+01   -0.702909576892852606E+00    0.695294102294289874-309
    0.124939074388268415E-02    0.628451684213907503E-02   -0.259396719932556152E+01    0.172360202670097351E+03   -0.216123461723327637E+00    0.261931800842285156E+01   -0.300614123940467781E+01   -0.352731227278709358E+01   -0.565592308044433523E+01   -0.161026495099067635E+01    0.695294102294289874-309
    0.121892291900661566E-05    0.254462781706605646E-03   -0.713940024375915527E+00    0.146750456094741821E+03    0.747351408004760742E+00   -0.119235885143280029E+01   -0.332692080736160278E+01   -0.460917568206786754E+00   -0.796061916947364789E+01   -0.628256531357765180E+01    0.695294102294289874-309
    0.551776391837891737E-02    0.162413792151666452E-01   -0.217999756336212158E+01    0.177788546681404114E+03    0.202650797367095947E+01   -0.146647596359252930E+01   -0.326709403991699165E+01   -0.118478971719741821E+01   -0.214369007945060730E+01   -0.772570019960403442E+01    0.695294102294289874-309
    0.157294812930541920E-01    0.255931072341714690E-03   -0.224517667293548584E+01    0.218579477071762085E+03    0.218318080902099609E+01    0.809972405433654785E+00   -0.604706481099128723E+01   -0.716110303401947057E+01   -0.340080936551094037E+01   -0.441789615154266180E+00    0.695294102294289874-309
    0.276446547690705006E-04    0.109269720488183262E-01   -0.375141263008117676E+01    0.347629538178443909E+03   -0.306852221488952637E+00   -0.180804562568664551E+01   -0.778574545383453387E+01   -0.315530508756637573E+01   -0.194942613244056684E+01   -0.480049363374710047E+01    0.695294102294289874-309
    0.290341172013778501E-01    0.938562612487705726E-04   -0.160014867782592773E+01    0.136771938204765320E+03    0.574760198593139648E+00   -0.277055525779724121E+01   -0.748667801022529567E+01   -0.525745874643325806E+01   -0.567979982495307922E+01   -0.734957095980644226E+01    0.695294102294289874-309
    0.298763139792445210E-03    0.103305981047296755E+00   -0.210425126552581787E+01    0.309346562623977661E+03   -0.230371356010437012E+00    0.250877773761749268E+01   -0.418659662008285505E+01   -0.699631879329681361E+01   -0.195981979370117188E+01   -0.273518325090408343E+01    0.695294102294289874-309
    0.403808357775585956E-05    0.361438209683788932E-04   -0.359560453891754150E+01    0.331274038553237915E+03   -0.237125444412231445E+01    0.245076012611389160E+01   -0.620188953876495397E+01   -0.500434415936470067E+01   -0.652859151363372803E+00   -0.481566339731216431E+01    0.695294102294289874-309
    0.120724245643198439E-05    0.439107377722889651E-05   -0.142642879486083984E+01    0.203940621018409729E+03    0.174646139144897461E+01    0.574607849121093750E+00   -0.463551652431487327E+00   -0.179907774925231578E+00   -0.570201013684272695E+01   -0.195547944307326915E+00    0.695294102294289874-309
    0.103110422076810806E-03    0.443922499923093119E-05   -0.774655938148498535E+00    0.143734505772590637E+03   -0.254680395126342773E+01    0.194081389904022217E+01   -0.497591168284416163E+01   -0.162276908159255928E+01   -0.701334023475646440E+00   -0.207372015714645386E+01    0.695294102294289874-309
    0.504601815434324558E-04    0.459611564185755027E-04   -0.417588543891906738E+01    0.105309164524078369E+03   -0.148286640644073486E+01   -0.120849359035491943E+01   -0.213375740647315926E+01   -0.622563490867614711E+01   -0.591617757081985474E+01   -0.104063740968704188E+01    0.695294102294289874-309
    0.890047491160432134E-03    0.101677960123415054E+00   -0.303346037864685059E+01    0.257590001821517944E+03   -0.864505290985107422E+00   -0.175408315658569336E+01   -0.623989964723587054E+01   -0.239142348766326851E+01   -0.452690674066543508E+01   -0.426686508655548025E+01    0.695294102294289874-309
    0.253623137852579394E-02    0.312731785047500881E-04   -0.344253659248352051E+01    0.319586685299873352E+03    0.195497131347656250E+01   -0.613944768905639648E+00   -0.133810340166091901E+01   -0.749718279838562029E+01   -0.425661833882331830E+01   -0.329790208935737628E+01    0.695294102294289874-309
    0.712860539224675167E-03    0.168987464679656089E-04   -0.236563789844512939E+01    0.135127222537994385E+03   -0.225094199180603027E+00   -0.793500065803527832E+00   -0.419753131866455043E+01   -0.183168596029281261E+00   -0.142094662189483589E+01   -0.368084915280342084E+01    0.695294102294289874-309
    0.660761901594444778E-05    0.118154536100967581E-05   -0.239428424835205078E+01    0.168752601742744446E+03    0.284643745422363281E+01    0.254038166999816895E+01   -0.102589049339294380E+01   -0.476881700754165472E+00   -0.688044922351837140E+01   -0.199788659811019897E+00    0.695294102294289874-309
    0.166491305467690831E-03    0.187461421642797551E-02   -0.353250610828399658E+01    0.299850752949714661E+03    0.213591027259826660E+01   -0.250974690914154053E+01   -0.109164230227470327E+01   -0.236375571489334124E+01   -0.783435546755790746E+01   -0.132290067672729439E+01    0.695294102294289874-309
    0.412064160142509053E-04    0.432998400317330612E+00   -0.161510288715362549E+01    0.317832565307617188E+03   -0.154343390464782715E+01    0.261264503002166748E+01   -0.200591485500335676E+01   -0.541196516156196594E+01   -0.770604203939437848E+01   -0.388466718792915344E+01    0.695294102294289874-309
    0.912569843853496820E+00    0.519898900031632166E-01   -0.400828635692596436E+01    0.229347100853919983E+03   -0.150114941596984863E+01    0.100791120529174805E+01   -0.706537681818008245E+00   -0.570416251420974696E+01   -0.958592325448989868E+00   -0.765780731439590490E+01    0.695294102294289874-309
    0.317196037290737908E-05    0.225986111771630423E-01   -0.515429162979125977E+01    0.243133476376533508E+03    0.233650946617126465E+01    0.168532311916351318E+01   -0.368670167922973580E+01   -0.568306347131729162E+01   -0.566059794425964391E+01   -0.229146719574928248E+01    0.695294102294289874-309
    0.730195584281560783E-02    0.144308721371856283E-01   -0.556109976768493652E+01    0.266187986731529236E+03    0.225107932090759277E+01    0.939892172813415527E+00   -0.169068127274513191E+01   -0.470480395555496145E+01   -0.662613578438758832E+01   -0.141305802464485097E+01    0.695294102294289874-309
    0.426891208716121632E-03    0.316058375435424586E-03   -0.339077138900756836E+01    0.315658247470855713E+03   -0.295021033287048340E+01    0.274642431735992432E+01   -0.131903713345527596E+01   -0.657688255310058612E+01   -0.356678021550178492E+01   -0.466582431197166425E+01    0.695294102294289874-309
    0.760275220224319610E-02    0.233062505096338296E-04   -0.369669449329376221E+01    0.303755736351013184E+03   -0.230232453346252441E+01    0.232156240940093994E+01   -0.538494974374771118E+00   -0.658859137296676600E+01   -0.464049350023269636E+01   -0.568185520172119141E+01    0.695294102294289874-309
    0.533156760372598235E-03    0.135545159212349664E+00   -0.325826811790466309E+01    0.209370827674865723E+03   -0.261133682727813721E+01    0.307642221450805664E+00   -0.375563378930091840E+01   -0.275941503643989527E+01   -0.746855679154396057E+01   -0.181754110455512929E+01    0.695294102294289874-309
    0.852780758708446909E-05    0.114637484758365177E-04   -0.730978131294250488E+00    0.310845574736595154E+03    0.197712743282318115E+01   -0.233502101898193359E+01   -0.125942178964614815E+01   -0.204535972476005501E+01   -0.692602019906044042E+01   -0.568448222279548609E+01    0.695294102294289874-309
    0.341717020273392841E-05    0.151805882188260743E+00   -0.355265271663665771E+01    0.249686366319656372E+03    0.260337352752685547E+00   -0.280156409740447998E+01   -0.859821230173110962E+00   -0.451088374853134155E+01   -0.561025698781013471E+01   -0.352126386165618843E+01    0.695294102294289874-309
    0.115586052194536007E-04    0.457328359337037403E-03   -0.445712184906005859E+01    0.186276620626449585E+03   -0.156335163116455078E+01   -0.590487957000732422E+00   -0.245794800519943202E+01   -0.460058689117431641E+00   -0.330413508415222168E+01   -0.123712342381477303E+01    0.695294102294289874-309
    0.912479421129408312E-04    0.318251561429218205E-01   -0.489566266536712646E+01    0.122760942578315735E+03   -0.243170177936553955E+01    0.353666782379150391E+00   -0.378389863371849078E+01   -0.423780116438865662E+01   -0.449428958296775782E+01   -0.244193961024284345E+01    0.695294102294289874-309
    0.465845450506787795E-03    0.321359591898707359E-04   -0.189488768577575684E+00    0.321012145280838013E+03    0.259840464591979980E+01   -0.326025009155273438E+00   -0.118198564648628235E+01   -0.472254517674446106E+01   -0.781400464773178083E+01   -0.780802780985832179E+01    0.695294102294289874-309
    0.176057762853629575E-03    0.523994507260354921E-04   -0.378103816509246826E+01    0.345234474539756775E+03    0.250947904586791992E+01    0.381291031837463379E+00   -0.516947967410087550E+01   -0.135215247869491506E+01   -0.653930941820144618E+01   -0.230310962200164759E+01    0.695294102294289874-309
    0.124846616435012546E-02    0.180469198092896520E-02   -0.288726890087127686E+01    0.261594331264495850E+03   -0.121609103679656982E+01   -0.253949868679046631E+01   -0.574155436158180166E+01   -0.529001751542091370E+01   -0.552506738901138306E+01   -0.157714207172393728E+01    0.695294102294289874-309
    0.336376791717139662E-01    0.215286359942722463E-03   -0.279169499874114990E+01    0.134437373280525208E+03   -0.226815426349639893E+01   -0.154812097549438477E+01   -0.291663935184478706E+01   -0.582387632131576538E+01   -0.167857550382614118E+01   -0.139433097839354758E+00    0.695294102294289874-309
    0.962307869430444794E-04    0.751962848629875581E-03   -0.176705861091613770E+01    0.317328831553459167E+03    0.884607911109924316E+00   -0.139805960655212402E+01   -0.255675131082534257E+00   -0.278395760059356689E+01   -0.111071563363075221E+01   -0.693225837349891627E+01    0.695294102294289874-309
    0.340623590922413489E-05    0.939830212853604713E-01   -0.458793783187866211E+01    0.320656752586364746E+03   -0.370241761207580566E+00   -0.106573569774627686E+01   -0.510591179132461548E+01   -0.370095935463905334E+01   -0.608505373001098615E+01   -0.649016448855400085E+01    0.695294102294289874-309
    0.215001538866162753E-02    0.146282938897924196E-05   -0.440798056125640869E+01    0.230631729960441589E+03   -0.153054642677307129E+01    0.262473499774932861E+01   -0.512273734807967784E+00   -0.629626358747482318E+01   -0.542069709897041285E+01   -0.687865066528320135E+00    0.695294102294289874-309
    0.440629294503695590E+00    0.796171630566073346E-01   -0.259246408939361572E+01    0.239839828014373779E+03   -0.572284698486328125E+00   -0.265992879867553711E-01   -0.758600332736969030E+01   -0.530815003514289785E+01   -0.449525205492973257E+01   -0.799729292988777196E+01    0.695294102294289874-309
    0.153967757958714951E+00    0.104718196462885178E-05   -0.384829080104827881E+01    0.140309101343154907E+03   -0.221857345104217529E+01    0.191975533962249756E+01   -0.964607304334640148E+00   -0.593204093575477565E+01   -0.596437980532646161E+01   -0.718204621672630328E+01    0.695294102294289874-309
    0.541378441458382795E-04    0.201205408386731362E-05   -0.586591315269470215E+01    0.122257909178733826E+03   -0.290589880943298340E+01   -0.179012739658355713E+01   -0.278221206068992633E+01   -0.692966384291648829E+01   -0.242552013993263227E+01   -0.113680408596992422E+01    0.695294102294289874-309
    0.686496694791375206E+00    0.159647394710059516E-03   -0.157842421531677246E+01    0.248861870169639587E+03    0.136411750316619873E+01   -0.275295603275299072E+01   -0.399685685634613019E+01   -0.430536019802093506E+01   -0.211260374188423139E+01   -0.224952573776245135E+01    0.695294102294289874-309
    0.110026331889479033E-02    0.610039661367314176E-01   -0.394565463066101074E+01    0.282285100221633911E+03    0.178884387016296387E+00    0.284498298168182373E+01   -0.670434699058532679E+01   -0.447521060109138524E+01   -0.610906608700752241E+01   -0.325170767307281494E+01    0.695294102294289874-309
