    0.277980992986167450E+03    0.352335292096814158E+03    0.235221029964536310E+01   -0.213614459787661870E+01    0.346967767092256013E-02    0.108764197689279563E+02   -0.412162323541395281E+01    0.259265040858058127E+01   -0.983436718718730951E+00    0.524514259342033107E+00   -0.375652276917941119E+01   -0.636719881123848896E+01   -0.618140727710839677E+01    0.288185875300930529E+05
    0.217512224050313165E+03    0.103594496866409358E+03    0.637960141374400935E+00   -0.116170469334396564E+01    0.110243287270639671E-02    0.888841524661010141E+01   -0.233254213525725351E+01    0.274846921259468679E+01   -0.587769659335640959E+00    0.481932653032529912E+00   -0.102132309428907853E+01   -0.161946935538572667E+01   -0.366068706200527227E+01    0.288209211096008330E+05
    0.339862332890637219E+03    0.892761951704952672E+01    0.300112650681436666E+00   -0.228629303511977566E+01    0.481789227217237909E-02    0.889185778046869224E+01   -0.333108956843616522E+01    0.282489678979232384E+01   -0.126384904326605385E+01    0.554904702517050374E+00   -0.255822195403609598E+01   -0.692726614967604348E+01   -0.597880122640273193E+01    0.288212068035603152E+05
    0.317315328540876635E+03    0.108118602931077579E+01    0.585719352698318083E-01   -0.211737135204493754E+01    0.177269838137215983E-02    0.111830064655558541E+02   -0.356937747749697110E-04    0.199414166092067191E+01   -0.144507038924186748E+01    0.335258459197504355E+00   -0.278121696853533606E+01   -0.568603899232971610E+01   -0.679411395316621558E+01    0.288220808353027969E+05
    0.231583353317815892E+03    0.583471530485772831E+02    0.591139914072940198E+00   -0.114904073155037034E+01    0.144887448070582115E-01    0.953717205228441856E+01   -0.111817908739715577E+01    0.114018326678058179E+01   -0.184343095821912684E+01    0.768453092002440052E+00   -0.544706548935880441E+00   -0.285736228291217120E+01   -0.423167076661345387E+01    0.288225662386481636E+05
    0.155667204618307721E+03    0.152021308826896359E+03    0.347143007597477682E+00   -0.710263176938780383E+00    0.150052900225175340E-01    0.836512296085416907E+01   -0.163720515216131179E+01    0.253723667367571171E+01   -0.342675564350164530E+01    0.511105198236896929E+00   -0.286935071348932702E+01   -0.560332572151053121E+01   -0.589012703455099018E+01    0.288234420737444161E+05
    0.151341588629048431E+03    0.595907128382455156E+02    0.994964375904601628E+00   -0.592663690662878828E+00    0.189690829024563787E-01    0.910235235823996902E+01   -0.867770970651585039E+00    0.124658062557387561E+01   -0.183148652883306839E+01    0.285246496532704397E+00   -0.200088534812511654E+01   -0.689555016371527785E+01   -0.727046488496525445E+01    0.288235600688794002E+05
    0.111325213331731604E+03    0.127010748202586939E+03    0.847515939610814151E+01   -0.477636447230924688E-01    0.101145794877355477E+00    0.791496900647866841E+01   -0.608532741212738593E+00    0.134217036388346633E+01   -0.198375413113147747E+01    0.316580892328702679E+00   -0.285748910430687086E+01   -0.585158096672028094E+01   -0.720601179119445767E+01    0.288237920006754211E+05
    0.158252396627339465E+03    0.161124278910856845E+03    0.623532301899814220E-01   -0.692811989782773807E+00    0.449825297207123442E-01    0.839927332349564537E+01   -0.223339807511245336E+01    0.163504216664543445E+01   -0.287958242934667030E+01    0.306784848485361583E+00   -0.261988223713414037E+01   -0.637899011250199699E+01   -0.670323137319031837E+01    0.288238498248037213E+05
    0.245954622400767107E+03    0.104541341803465343E+03    0.763718656541824914E+00   -0.161065490276850642E+01    0.355685457513827893E-02    0.911919036824113505E+01   -0.218731223177912115E+01    0.239223542274505707E+01   -0.182252087081822278E+01    0.548477380498425982E+00   -0.292857351639516494E+01   -0.695404670684358006E+01   -0.546195435863218748E+01    0.288244479626262073E+05
