    0.578033268451690674E+03   -0.545033502578735352E+01    0.247502803802490234E+01   -0.454809308052062988E+01   -0.369445085525512695E+00    0.180660932064056401E+01   -0.176354068517684759E+00   -0.113772182464599592E+01   -0.753088768124580366E+01   -0.221820038557051902E+00   -0.999999999999999967E+99   -0.529831319988485294E+01    1
    0.467720866203308105E+03   -0.335110569000244141E+01    0.177284705638885498E+01   -0.434034597873687744E+01   -0.215842670202255249E+01    0.132634585797786708E+01   -0.152706170082091752E+00   -0.136377578973769786E+00   -0.483991166353225744E+01   -0.614864562749862653E+01   -0.999999999999999967E+99   -0.530331319988484751E+01    1
    0.948615849018096924E+03   -0.338077545166015625E-01    0.805019021034240723E+00   -0.185815608501434326E+01   -0.487894332408905029E+01    0.191082552373409276E+01   -0.411448232531547475E+01   -0.647619498968124407E+01   -0.534927828907966596E+01   -0.922974741458892467E+00    0.877320352825914779E+04   -0.530831319988485095E+01    1
    0.423491001129150391E+00   -0.868021488189697266E+00    0.200824677944183350E+01   -0.278561353683471680E+01    0.177537995576858521E+01    0.286599754393100747E+01   -0.403958910703658525E+00   -0.620182314515113831E+01   -0.350257194042205811E+01   -0.441837531328201294E+01    0.138772790264376072E+05   -0.531331319988484285E+01    1
    0.855410099029541016E+01   -0.579494524002075195E+01    0.161315155029296875E+01   -0.534641146659851074E+00   -0.215506964921951294E+01    0.173535242378711718E+01   -0.510149355530738813E+01   -0.148416746854782033E+01   -0.226699262857437134E+00   -0.706049457788467372E+01    0.139641673169808764E+05   -0.531831319988483830E+01    1
    0.180557966232299805E+02   -0.177663803100585938E+01    0.531912684440612793E+00   -0.395903849601745605E+01   -0.544059813022613525E+00    0.147253248989582053E+01   -0.409654164314269487E+00   -0.407079909443855215E+01   -0.721669049859046918E+01   -0.338377088308334351E+00    0.141091506206295926E+05   -0.532331319988484530E+01    1
    0.303367972373962402E+02   -0.258621406555175781E+01    0.146136701107025146E+01   -0.565584897994995117E-01    0.103922575712203979E+01    0.267892780601978320E+01   -0.362789435982704145E+01   -0.206384446024894697E+01   -0.528518509864806418E+00   -0.625691901445388776E+01    0.144079572573587466E+05   -0.532831319988484609E+01    1
    0.345479249954223633E+02   -0.689851856231689453E+01    0.131538331508636475E+01   -0.467385077476501465E+01   -0.843659460544586182E+00    0.221979234516620627E+01   -0.778889703154563939E+01   -0.543098057508468557E+01   -0.549486649036406760E+00   -0.656872838139534032E+01    0.145154129402884591E+05   -0.533331319988484154E+01    1
    0.276771783828735352E+02   -0.501827573776245117E+01    0.102747499942779541E+01   -0.225262677669525146E+01   -0.661252498626708984E+00    0.204474917650222787E+01   -0.186190993189811671E+01   -0.483041690587997419E+01   -0.178327164053916931E+01   -0.148232116103172284E+01    0.146675396354778422E+05   -0.533831319988483788E+01    1
    0.520538687705993652E+02   -0.429537916183471680E+01    0.211225903034210205E+01   -0.408890676498413086E+01   -0.464193648099899292E+01    0.192874478995800036E+01   -0.781874402165412885E+01   -0.796900265812873876E+01   -0.760464910268783534E+01   -0.769596009850502050E+01    0.147535640537525287E+05   -0.534331319988483511E+01    1
    0.585654377937316895E+02   -0.686369514465332031E+01    0.171241974830627441E+01   -0.592758536338806152E+01   -0.305926024913787842E+00    0.268374666273593920E+01   -0.170639348626136744E+01   -0.370916767716407758E+01   -0.399728299975395185E+01   -0.248083657026290538E+00    0.148255325372124644E+05   -0.534831319988484299E+01    1
    0.451448559761047363E+02   -0.575527095794677734E+01    0.177101933956146240E+01   -0.477016139030456543E+01   -0.462141323089599609E+01    0.229441883862018603E+01   -0.606518979668617231E+01   -0.217584154009819031E+01   -0.624514238834381086E+01   -0.181257947683334297E+01    0.149866434546476557E+05   -0.535331319988485443E+01    1
    0.543849468231201172E+02   -0.595843982696533203E+01    0.173304700851440430E+01   -0.195841920375823975E+01   -0.335895901918411255E+01    0.196658897101879138E+01   -0.262288386821746844E+01   -0.504575823545455915E+01   -0.626778637766838109E+01   -0.792273101806640589E+01    0.150420129780653788E+05   -0.535831319988483568E+01    1
    0.624207854270935059E+02   -0.426488924026489258E+01    0.171224486827850342E+01   -0.780190944671630859E+00   -0.399014586210250854E+01    0.179063816964626321E+01   -0.511708993315696681E+01   -0.730285481214523280E+01   -0.556846950650215078E+01   -0.172432164549827505E+01    0.153971380587537496E+05   -0.536331319988484623E+01    1
