    0.187425001144638202E+03    0.318602654238343916E+03    0.365425111149127388E-01   -0.131306417349336368E+01   -0.195784758978230755E+01    0.792513497121682953E+00   -0.181484939537298118E+01   -0.161679524002541708E+01   -0.161220223223009818E+01   -0.505624021970261062E+01    0.288221563388950090E+05
    0.420617010529330742E+03    0.214784418490006004E+03    0.582255980468802914E+01   -0.259351687617060200E+01   -0.249324611256944095E+01    0.717139404262386204E+00   -0.369823661244263313E+01   -0.548651586915490430E+01   -0.592098181765303622E+01   -0.475344297084640921E+01    0.288223389722287247E+05
    0.289359178366416188E+03    0.576818814143256802E+02    0.888378799400125346E-01   -0.177751775385562349E+01   -0.180342471593768838E+01    0.757828309644154707E+00   -0.190680618103501498E+01   -0.549802655015446362E+01   -0.628480292046353384E+01   -0.668484214301800073E+01    0.288224206347765466E+05
    0.383345654173251489E+03    0.764286510070747909E+02    0.255441814503437163E-01   -0.273153406076271654E+01   -0.548729344451684486E+01    0.427376073456113614E+00   -0.317602723441712609E+01   -0.374084842643978810E+01   -0.530138953371954003E+01   -0.560423701154338261E+01    0.288232908259815886E+05
    0.139829955101740751E+03    0.243874359651574395E+03    0.365885437454175844E+00   -0.658723585267000811E+00   -0.411848736770683388E+01    0.380605972257447245E+00   -0.188271392816394645E+01   -0.412866829296936011E+01   -0.510125993486758667E+01   -0.414336326542835742E+01    0.288233097212958855E+05
    0.216355948966671093E+03    0.253271034172078856E+03    0.595855478267425132E+00   -0.144637260129726197E+01   -0.373134200368073987E+01    0.767039997185729572E+00   -0.103141359740096128E+01   -0.348938712908039594E+01   -0.270058704351076173E+01   -0.355575901453558973E+01    0.288234778762604183E+05
    0.300448484061974170E+03    0.306627100898112872E+03    0.635942125486671173E+00   -0.201887660234536215E+01   -0.315127261421893223E+01    0.507342188340305866E+00   -0.257140568003375236E+01   -0.393932680907641242E+01   -0.697597467707043162E+01   -0.451230374666845435E+01    0.288237568352058661E+05
    0.323358626971853255E+03    0.119963264799600779E+03    0.531412660677800108E+01   -0.218084340528711529E+01   -0.439243134688336667E+01    0.441143301686759082E+00   -0.265120495210431795E+01   -0.478517582923313078E+01   -0.418276874780188468E+01   -0.445795202511631317E+01    0.288240664716673273E+05
    0.282130447067352293E+03    0.405292406214920902E+03    0.108937917967374642E+01   -0.266917042371083868E+01   -0.431078774341330551E+01    0.615969985488298510E+00   -0.336011557352678913E+01   -0.429351664358463303E+01   -0.276332601309475123E+01   -0.533226112403806241E+01    0.288241690702829728E+05
    0.334372734965859308E+03    0.151689334429699585E+03    0.537149794810135167E-01   -0.222900438090911823E+01   -0.372651895491519625E+01    0.585602666018594564E+00   -0.331278473793627448E+01   -0.570278420248567919E+01   -0.707982267919539954E+01   -0.646722748927221236E+01    0.288242163597161125E+05
    0.329141529069746866E+03    0.213988603082608307E+03    0.151918001415068338E+00   -0.202323242006527204E+01   -0.332404300695145594E+01    0.455627388424476809E+00   -0.398110979439538859E+01   -0.363617614868219796E+01   -0.583566500809412858E+01   -0.792076090764853991E+01    0.288243226640585708E+05
    0.211382307515998036E+03    0.185155394548130459E+03    0.141920947409092735E+01   -0.131612418771515172E+01   -0.495446965807635387E+01    0.425072142261960884E+00   -0.250925525742591482E+01   -0.623118620701063719E+01   -0.424751302379062246E+01   -0.531285331486946344E+01    0.288244436837025896E+05
    0.219289099074834667E+03    0.302056607799400581E+03    0.489955223449125704E-01   -0.171584665345229803E+01   -0.536828294126385774E+01    0.491781625686292967E+00   -0.823261068556952580E+00   -0.271768611314641451E+01   -0.307354420832486941E+01   -0.425898252287178725E+01    0.288245877413282433E+05
    0.180504699253393227E+03    0.244724975608708377E+03    0.607456789377382012E+00   -0.549877908806219562E+00   -0.377059168457026361E+01    0.291107245862553710E+00   -0.522595625203051917E+00   -0.239952719647470403E+01   -0.284900451338233829E+01   -0.420583735348362886E+01    0.288246145156004204E+05
    0.309281066867227139E+03    0.284444268551009884E+03    0.986027131892667996E+00   -0.233530864742598787E+01   -0.438937520398246761E+01    0.600698006911816074E+00   -0.102924835786379187E+01   -0.326365279764022986E+01   -0.658093801518632660E+01   -0.384694690739146861E+01    0.288247319159868493E+05
    0.196083733259714023E+03    0.126556166024456076E+03    0.123181808710272372E+00   -0.103171657647989790E+01   -0.192458151242619202E+01    0.730788772922229879E+00   -0.270748640603326063E+01   -0.306693639584137578E+01   -0.688280744988215343E+01   -0.647145034745535241E+01    0.288248382743771581E+05
    0.272708990527656510E+03    0.129068819487873498E+03    0.122125592534453209E+01   -0.167021372473848895E+01   -0.333492039804132023E+01    0.348615850596868670E+00   -0.254614144405501630E+01   -0.194203987079894613E+01   -0.523239301597234352E+01   -0.606691142936228367E+01    0.288248668057471441E+05
    0.363393090331244878E+03    0.235979432524586002E+03    0.471123626182046937E-01   -0.281841226612786677E+01   -0.418567412932905647E+01    0.763894355634420874E+00   -0.180719743591400128E+01   -0.629143102263326881E+01   -0.339069028236995873E+01   -0.642249777958379120E+01    0.288248880372564308E+05
    0.342940394579382144E+03    0.124167390124592686E+03    0.146252974491051946E+01   -0.255620828249328458E+01   -0.468288947826426849E+01    0.695875852672520390E+00   -0.191855535129373411E+01   -0.478245932727230283E+01   -0.572965743081443613E+01   -0.579572178459156184E+01    0.288249079600117620E+05
    0.143640507201907297E+03    0.148520807344714882E+03    0.614043971029228502E-01   -0.480474927261818507E+00   -0.155831031104830586E+01    0.683742030406709111E+00   -0.131256442709953181E+01   -0.314321353009703319E+01   -0.562920620764733748E+01   -0.330447235556376651E+01    0.288249100328865607E+05
    0.322561214924052820E+03    0.142804520136949407E+03    0.117478527061480306E+00   -0.201274414567487581E+01   -0.333702019654334237E+01    0.551680034750315795E+00   -0.297950857079671128E+01   -0.242374674028103776E+01   -0.744366613350493811E+01   -0.786037840664552245E+01    0.288249439353644593E+05
    0.259050428855160249E+03    0.193395405517923280E+03    0.372672914449283743E+01   -0.189268975665125438E+01   -0.483746936344878797E+01    0.621044008695352479E+00   -0.267916736539086298E+01   -0.645994527195405333E+01   -0.500169286691673953E+01   -0.642677418344375617E+01    0.288251006647660070E+05
    0.280423071264075759E+03    0.298475159866928550E+02    0.339456338275528791E+00   -0.174685426837114544E+01   -0.199166652198734973E+01    0.981058003561342318E+00   -0.185487509505991710E+01   -0.442807815508153801E+01   -0.451950490645132419E+01   -0.395833867488945668E+01    0.288251324394184994E+05
    0.313941488199774255E+03    0.570297804778805997E+02    0.154321379408837084E+00   -0.216423858358519672E+01   -0.590765550337459810E+01    0.379778515680115947E+00   -0.275948920610765569E+01   -0.569324242917945966E+01   -0.572113858872159575E+01   -0.510158439989920254E+01    0.288251398497988303E+05
