    0.262665211733311025E+03    0.307378669267750467E+03    0.503030693772048010E+00   -0.219766516324010253E+01    0.974047668310947523E-01    0.900461289300760370E+01   -0.929229694154900088E+00    0.286797791567014126E+01   -0.311575247824877133E+01    0.472677086396523893E+00   -0.151793652541480562E+01   -0.505445612394937882E+01   -0.642355857873084712E+01    0.288261633098245438E+05
    0.196185609139810282E+03    0.196937280368726420E+03    0.996353861597416746E+01   -0.142432738523240809E+01    0.737892698599660890E-01    0.961149955350387764E+01   -0.610422700323528744E+00    0.117249577082096645E+01   -0.317813481380519036E+01    0.449844203979538504E+00   -0.167641127606480556E+01   -0.599915856680128812E+01   -0.674954209644029479E+01    0.288266594764745132E+05
    0.251845814575850369E+03    0.393106991205167390E+03    0.109623877468303974E+00   -0.220600301963096745E+01    0.173786837207515366E+00    0.106967987981128321E+02   -0.316217652749548650E+01    0.241076036987391351E+01   -0.155489054580135733E+01    0.522862284285694479E+00   -0.382720767869462719E+01   -0.470272980782504479E+01   -0.632101936743498793E+01    0.288269555299789281E+05
    0.153553636608942583E+03    0.234465354683937875E+03    0.292953118218874176E+01   -0.743700703258582951E+00    0.759927394345950441E-01    0.835389420658841964E+01   -0.356090440761504201E+01    0.197140489124876472E+01   -0.170986969007138967E+01    0.402323581387916018E+00   -0.217027086296480487E+01   -0.425498052914688785E+01   -0.716809513871256332E+01    0.288271099280158232E+05
    0.114352874410199945E+03    0.233597946595756213E+03    0.423407486441681885E-01   -0.310585337085851343E+00    0.612101822716821162E-01    0.748153178368816008E+01   -0.294942190974103724E+01    0.219163774657492638E+01   -0.171458573680212911E+01    0.318434373416492722E+00   -0.174944509789283575E+01   -0.127760495397274010E+01   -0.448204315372560202E+01    0.288271890402375720E+05
    0.218746858014937629E+03    0.322914222505585656E+03    0.673831541923392563E+00   -0.179574638287815391E+01    0.102559443607915454E+00    0.970429783364573417E+01   -0.303233067651917310E+01    0.281573546028493915E+01   -0.352865672575884970E+01    0.505082769184978631E+00   -0.272442584483488304E+01   -0.306303815664444201E+01   -0.552726171827934287E+01    0.288272496742254734E+05
    0.305566672347854990E+03    0.684654978530852674E+02    0.280072358561380186E+00   -0.188699253168517855E+01    0.136644540268556713E+00    0.767337904036366503E+01   -0.324139561370378138E+01    0.178240684188589427E+01   -0.104538941575405442E+01    0.356998035859059926E+00   -0.259611519082329778E+01   -0.395799887105705039E+01   -0.568004107823071713E+01    0.288272776368338236E+05
    0.294306347457986647E+03    0.169593916944367550E+03    0.370647366384026289E+00   -0.212435912271957017E+01    0.677776148998995992E-01    0.112756009516920699E+02   -0.131482421297996144E+01    0.184332093389934748E+01   -0.432285806733490041E+01    0.439209004016080984E+00   -0.282989590675307845E+01   -0.221890560603540621E+01   -0.625442384296197762E+01    0.288273570895442463E+05
    0.240887695081559684E+03    0.115321650431340871E+03    0.386112338096288532E+01   -0.160004729611643004E+01    0.752062610851212732E+00    0.770027758288192388E+01   -0.970674549639623407E+00    0.251960110632389078E+01   -0.327009502795110762E+01    0.471409317208980050E+00   -0.242128956305243026E+01   -0.489331237081443327E+01   -0.616422020266633730E+01    0.288275369832196739E+05
    0.240320775723914352E+03    0.253394418842340087E+03    0.737364678689130248E+00   -0.201648111981930533E+01    0.243559986784444488E+00    0.111287504980142842E+02   -0.125863237984954957E+01    0.185824246868386345E+01   -0.192276903226742446E+01    0.628886594693411016E+00   -0.254507603247011183E+01   -0.183738524159713901E+01   -0.670723820424072326E+01    0.288276406579004761E+05
    0.252557026334442781E+03    0.206926490864339399E+03    0.828945898782902191E+01   -0.201873366865111947E+01    0.908110590429779020E-02    0.110752311622344823E+02   -0.369029283200846159E+00    0.261503866835452570E+01   -0.240674097606893422E+01    0.509660512100549190E+00   -0.294936968111379461E+01   -0.204451782797222759E+01   -0.542019187752225839E+01    0.288278108358677564E+05
    0.237320818216637377E+03    0.250016523594135208E+03    0.653125071930703438E+01   -0.187746416853257214E+01    0.621219862994858152E-01    0.104436612950344276E+02   -0.582900102069721093E+00    0.253541467722183533E+01   -0.313017373460601700E+01    0.434135921101603650E+00   -0.128716454943137393E+01   -0.143328298582822988E+01   -0.595277023086915591E+01    0.288279104637911842E+05
    0.288610869742771968E+03    0.634970733531478189E+02    0.163281297689810229E+00   -0.184338130398002353E+01    0.390220149745468675E-01    0.728246400208761813E+01   -0.281659856976281020E+01    0.278781277870028177E+01   -0.220603922493815263E+01    0.404096278102862749E+00   -0.200691307016472287E+01   -0.504312602943514854E+01   -0.749680015919029508E+01    0.288281535715748942E+05
    0.245316352411664127E+03    0.483869078213967114E+02    0.336545015025408942E-01   -0.157020613379002416E+01    0.812367698178366043E-01    0.112931526601185901E+02   -0.878800446700045867E+00    0.217640183737696002E+01   -0.420288551858613513E+01    0.355776248815435403E+00   -0.305386823766303106E+01   -0.362709553389850381E+01   -0.639691200051895059E+01    0.288281654616966698E+05
    0.352975953973241246E+03    0.199868683616615129E+03    0.751111755954927268E-01   -0.260411687654929480E+01    0.332798471869112586E-01    0.110041284863933271E+02   -0.297408342505251255E+01    0.185968174274705067E+01   -0.984299317878499558E+00    0.529558470032679862E+00   -0.330447514689900324E+01   -0.294594103051790235E+01   -0.682681604988607837E+01    0.288282205104004461E+05
