    0.195097923278808594E+01    0.126529677726836265E+00    0.732680082321166992E+01   -0.402226603031158447E+01    0.166229432523250598E+01   -0.375792324542999268E+01    0.595317542552947998E+00   -0.447432864904403615E+01   -0.719130977392196691E+01   -0.291509393453597987E+01   -0.507057484984397888E+01   -0.999999999999999967E+99   -0.529831319988485294E+01    1
    0.115680694580078125E+01    0.820081215058717297E-02    0.953043937683105469E+01   -0.309050273895263672E+01    0.197089967429637913E+01   -0.243136227130889893E+01    0.716515183448791504E-01   -0.317150795459747314E+01   -0.249887114763259532E+00   -0.713946577906608582E+01   -0.141602266430854762E+01   -0.999999999999999967E+99   -0.530331319988484751E+01    1
    0.782166576385498047E+03    0.107418669570034427E-01    0.685713672637939453E+01   -0.230275118350982666E+01    0.137041828930377951E+01   -0.372833371162414551E+01    0.406660258769989014E+00   -0.283622133731841863E+00   -0.682584777474403381E+01   -0.442670135498046857E+01   -0.133541959524154485E+00   -0.999999999999999967E+99   -0.530831319988485095E+01    1
    0.498476696014404297E+03    0.143163690997897015E-01    0.775468111038208008E+01   -0.505393731594085693E+01    0.176902200579643254E+01   -0.413028299808502197E+00    0.516953885555267334E+00   -0.746545720100402654E+00   -0.162298870086669211E+00   -0.376234161853790106E+00   -0.327692594528198189E+01   -0.999999999999999967E+99   -0.531331319988484285E+01    1
    0.183621883392333984E+02    0.682835848512932785E-02    0.110988264083862305E+02   -0.583984529972076416E+01    0.111127142608165741E+01   -0.942400693893432617E+00    0.836611270904541016E+00   -0.386058796644210833E+01   -0.686430776119231645E+00   -0.195239030122756940E+01   -0.399169086813926643E+01    0.142830155685947066E+05   -0.531831319988483830E+01    1
    0.103619098663330078E+02    0.172445536207120990E-01    0.109474992752075195E+02   -0.215116274356842041E+01    0.195143107473850241E+01   -0.116014242172241211E+01    0.601242184638977051E+00   -0.585334048867225576E+01   -0.557768362164497411E+01   -0.322478859424591047E+01   -0.536732087135314906E+01    0.142965649088679311E+05   -0.532331319988484530E+01    1
    0.221257686614990234E+02    0.349114570832767578E-02    0.855794954299926758E+01   -0.129801964759826660E+01    0.166678855419158944E+01   -0.383647412061691284E+01    0.135155379772186279E+00   -0.633667610883712751E+01   -0.680353999137878418E+01   -0.535283152461051870E+01   -0.409246036410331726E+01    0.144064494610183647E+05   -0.532831319988484609E+01    1
    0.210884571075439453E+02    0.739392780075751599E+00    0.113208169937133789E+02   -0.323439645767211914E+01    0.190308292508125310E+01   -0.398736208677291870E+01    0.118023812770843506E+00   -0.104567531943321157E+01   -0.439644752740859968E+01   -0.514949284195899892E+01   -0.792658278942108119E+01    0.144108520441762339E+05   -0.533331319988484154E+01    1
    0.393204212188720703E+02    0.107991854410844842E-02    0.556283283233642578E+01   -0.237058246135711670E+01    0.264992284476757067E+01   -0.154146075248718262E+01    0.450041174888610840E+00   -0.330777025222778320E+01   -0.945844751596450095E+00   -0.789458342194557172E+01   -0.488562738895415904E+00    0.146790972575174892E+05   -0.533831319988483788E+01    1
    0.299365520477294922E+02    0.227525664643147482E-01    0.770104837417602539E+01   -0.458676052093505859E+01    0.184429636001586905E+01   -0.155988931655883789E+00    0.625180006027221680E+00   -0.508496766686439550E+01   -0.161415863037109375E+01   -0.123936479687690682E+01   -0.255387547612190247E+01    0.148247067173230789E+05   -0.534331319988483511E+01    1
