    0.170574568704307520E-04    0.705273487516803188E+00   -0.235546123981475830E+01    0.320386886596679688E+01    0.525421744585037209E+00    0.126885573267936702E+01    0.188695371141461565E-01    0.100691561698913574E+02   -0.599029362201690674E+01    0.196955990195274344E+01   -0.320254981517791748E+01    0.521985292434692383E-01   -0.440089750289916815E+00   -0.698876875638961792E+01   -0.239137169122695870E+01   -0.255547881126403809E+01    0.155242351424525732E+05   -0.483515351937698323E+01    1
    0.585141671936864155E-04    0.292687195135536982E-01   -0.148881053924560547E+01    0.442787468433380127E+03    0.284420597553253163E+00    0.976849795579910252E+00    0.357215843424084911E-01    0.114527702331542969E+02   -0.355909323692321777E+01    0.259881146550178510E+01   -0.894793570041656494E+00    0.600004792213439941E+00   -0.722186778783798200E+01   -0.368601419925689644E+01   -0.658156259655952436E+01   -0.319351626038551295E+01    0.189220356378382057E+05   -0.484515351937698480E+01    1
    0.824918271314733498E+00    0.535941213264312850E-04   -0.345615077018737793E+01    0.122540295124053955E+02    0.599581980705261253E+00    0.844680802822112997E+00    0.413307554601342608E+00    0.567883157730102539E+01   -0.699699997901916504E+00    0.110126782357692732E+01   -0.105633437633514404E+01    0.958617866039276123E+00   -0.383036427497863752E+01   -0.234392662644386274E+01   -0.361651581525801902E+00   -0.148448013067245466E+01    0.208387462873207769E+05   -0.485515351937698814E+01    1
    0.224444099939154929E+00    0.254994735749423441E-03   -0.542443478107452393E+01    0.259473919868469238E+02    0.159186219096183779E+01    0.827014926671981843E+00    0.955634026642381874E-02    0.982209253311157227E+01   -0.163947629928588867E+01    0.257133514881134051E+01   -0.476301342248916626E+01    0.146410107612609863E+00   -0.378217805027961695E+01   -0.766057983636856044E+01   -0.627497431039810216E+01   -0.297782036066055245E+01    0.210358918505019828E+05   -0.486515351937698437E+01    1
    0.793233321632307443E-04    0.139870678225156534E-01   -0.108760857582092285E+01    0.835653841495513916E+02    0.146574275970458978E+01    0.517269824743270878E+00    0.127138602085312066E-01    0.110401258468627930E+02   -0.121345138549804688E+01    0.200674645900726301E+01   -0.373742282390594482E+01    0.439908146858215332E+00   -0.123268917798995936E+01   -0.497004173398017812E+01   -0.103477895259857178E+00   -0.220326021909713710E+01    0.211013160362073540E+05   -0.487515351937698149E+01    1
    0.408239650972436252E+00    0.135395488853971607E-02   -0.368891644477844238E+01    0.269990265369415283E+02    0.184193402171134957E+01    0.161744831919670107E+01    0.901534972796534106E-01    0.567548465728759766E+01   -0.410114121437072754E+01    0.222295586764812469E+01   -0.279210031032562256E+01    0.466459572315216064E+00   -0.690049962401390093E+01   -0.415972980856895447E+01   -0.416729915142059326E+01   -0.119258225560188258E+01    0.212409673955224862E+05   -0.488515351937698572E+01    1
    0.674768205218374412E-01    0.907788768332300536E-03   -0.526847362518310547E+01    0.226233601570129395E+02    0.140798608779907219E+01    0.887437016963958714E+00    0.277122682236755763E-01    0.585792493820190430E+01   -0.403631293773651123E+01    0.182874258756637564E+01   -0.426734358072280884E+01    0.866847872734069824E+00   -0.788205668926238978E+01   -0.460173093080520612E+01   -0.377385812997817993E+01   -0.655124990940093976E+01    0.212656198298184609E+05   -0.489515351937698817E+01    1
    0.301824388019483296E-01    0.285662415774204511E-03   -0.450722479820251465E+01    0.971077382564544678E+02    0.110783365964889535E+01    0.161755748510360720E+01    0.728436019051434513E+00    0.631603288650512695E+01   -0.135572433471679688E+01    0.116691422760486607E+01   -0.248661905527114868E+01    0.140098512172698975E+00   -0.111405575275420610E+00   -0.771664853692054731E+01   -0.634475164413452131E+01   -0.540057041645050084E+01    0.215109358572149977E+05   -0.490515351937698973E+01    1
    0.249268888132051294E-01    0.591574725842020643E-01   -0.153282165527343750E+01    0.209053874015808105E+03    0.136304041862487790E+01    0.974062701463699332E+00    0.120305766161264510E+00    0.514390468597412109E+01   -0.235481750965118408E+01    0.193378471434116372E+01   -0.125120609998703003E+01    0.230392217636108398E-01   -0.523863733410835231E+01   -0.351871001720428289E+00   -0.557456237077712302E+00   -0.759288114309310203E+00    0.217134698285531449E+05   -0.491515351937698775E+01    1
    0.325658238705530845E+00    0.446094202855771868E-04   -0.172676396369934082E+01    0.387166440486907959E+02    0.542556425333023062E+00    0.752862361669540459E+00    0.329449797281613777E+00    0.622436904907226562E+01   -0.122484326362609863E+01    0.269788023233413687E+01   -0.459868013858795166E+00    0.912164211273193359E+00   -0.279597484469413704E+01   -0.148919266462326050E+01   -0.260302982330322230E+01   -0.373038726449012703E+01    0.217151259361565099E+05   -0.492515351937698220E+01    1
    0.152906458924571571E-02    0.151584738693765712E-01   -0.755439877510070801E+00    0.258318156003952026E+03    0.372023346424102785E+00    0.170732950806617745E+01    0.855238264193885697E-02    0.884727525711059570E+01   -0.319673717021942139E+01    0.196580884158611302E+01   -0.198269367218017578E+01    0.749869763851165771E+00   -0.417947649359703099E+01   -0.253986359834671038E+01   -0.399426797628402674E+01   -0.201065658330917341E+01    0.217278494191997524E+05   -0.493515351937698199E+01    1
    0.115061116299147934E+00    0.174339657612905671E-03   -0.447621095180511475E+01    0.624651312828063965E+02    0.829507803916931130E+00    0.161079592585563658E+01    0.924441260571994688E-01    0.854462242126464844E+01   -0.200942516326904297E+00    0.183145955801010141E+01   -0.399444997310638428E+00    0.877162218093872070E-01   -0.469986540079116821E+01   -0.358663143515586835E+01   -0.705679254531860334E+01   -0.270468456745147723E+01    0.218496105055714506E+05   -0.494515351937698799E+01    1
    0.293236509580429711E-01    0.439044706398557846E-03   -0.484651565551757812E+01    0.712980628013610840E+02    0.798698588609695448E+00    0.554972896575927743E+00    0.186659780680185419E-01    0.883677196502685547E+01   -0.131512784957885742E+01    0.181309362351894388E+01   -0.901616215705871582E+00    0.343985855579376221E+00   -0.162912262082099879E+01   -0.336386061310768092E+01   -0.311936891078948619E+00   -0.464974293112754822E+01    0.222292792955953591E+05   -0.495515351937699045E+01    1
    0.171156419338696186E+00    0.809579293570964923E-04   -0.146145272254943848E+01    0.164482384920120239E+03    0.792919640541076665E+00    0.177222090959548950E+01    0.845354228170665856E+00    0.762837934494018555E+01   -0.151339960098266602E+01    0.218089466392993936E+01   -0.471164375543594360E+01    0.733175992965698242E+00   -0.293803975582122767E+01   -0.283619308471679155E+00   -0.314926468133926374E+01   -0.722787382006645185E+01    0.222587212210611469E+05   -0.496515351937698846E+01    1
    0.585483882478961479E-01    0.474868927940890503E-04   -0.440189909934997559E+01    0.875378847122192383E+02    0.109235334396362305E+01    0.127132252812385560E+01    0.806419382172921417E+00    0.937124729156494141E+01   -0.377152562141418457E+01    0.106708741486072545E+01   -0.870316326618194580E+00    0.172002732753753662E+00   -0.282851854562759364E+01   -0.333059599995613098E+01   -0.489751071333885157E+01   -0.793484432101249659E+01    0.222762134833960408E+05   -0.497515351937698824E+01    1
    0.861560317126641310E-04    0.244619611966285858E-01   -0.173080551624298096E+01    0.782737433910369873E+02    0.199676337838172913E+01    0.166350606441497795E+01    0.550390865339989155E-01    0.102849259376525879E+02   -0.495625412464141846E+01    0.170413329899311083E+01   -0.285194396972656250E+01    0.741726815700531006E+00   -0.466853891611099225E+01   -0.618243197202682460E+01   -0.791982100009918177E+01   -0.291811507940292358E+01    0.223052348155502114E+05   -0.498515351937698359E+01    1
    0.116339127753702823E+00    0.424892057680489738E-01   -0.122393560409545898E+01    0.124750524759292603E+03    0.121914016246795653E+01    0.138173693895339977E+01    0.144308364871194722E-01    0.945068216323852539E+01   -0.123703837394714355E+01    0.172531557977199546E+01   -0.236439347267150879E+01    0.629197001457214355E+00   -0.774865657091140747E+00   -0.752982161641120928E+01   -0.499213621020317078E+01   -0.462101352214812522E+00    0.224189137003450305E+05   -0.499515351937698426E+01    1
    0.395164711084496447E-03    0.303079980072741506E+00   -0.409437310695648193E+01    0.119521230459213257E+03    0.174848776936531070E+01    0.702135856151580806E+00    0.208978763510937575E-02    0.525177240371704102E+01   -0.206096792221069336E+01    0.115369491577148442E+01   -0.124077618122100830E+01    0.350318253040313721E+00   -0.445605533719062841E+01   -0.282590913772582830E+00   -0.451956765651702863E+01   -0.514598433971405012E+01    0.224675128179075109E+05   -0.500515351937698583E+01    1
    0.107483438808636678E-04    0.613534256784605323E-05   -0.457316672801971436E+01    0.487794280052185059E+02    0.104134383320808421E+01    0.139995489954948416E+01    0.172220323868617284E-01    0.924038600921630859E+01   -0.572935938835144043E+00    0.164434344470500937E+01   -0.284099638462066650E+01    0.489996910095214844E+00   -0.445624227523803640E+01   -0.787563769817352277E+01   -0.231789467930793780E+01   -0.282557650804519600E+01    0.224719517160730975E+05   -0.501515351937698384E+01    1
    0.102785397408277926E+00    0.150727293272417712E-03   -0.298243618011474609E+01    0.952617228031158447E+02    0.422709136009216335E+00    0.115994804739952095E+01    0.122005349229250999E-01    0.716102218627929688E+01   -0.598581683635711670E+01    0.224820453822612754E+01   -0.181675732135772705E+01    0.795591235160827637E+00   -0.261495289206504822E+01   -0.353112637400627083E+01   -0.749033060073852575E+01   -0.481000016331672597E+01    0.225057171087884562E+05   -0.502515351937698451E+01    1
    0.154789753104903836E-03    0.613795008895362499E-05   -0.135532200336456299E+01    0.982101559638977051E+02    0.125567628026008604E+01    0.152174758434295665E+01    0.565435631485440363E-01    0.980778646469116211E+01   -0.127226972579956055E+01    0.271864513456821433E+01   -0.213779568672180176E+01    0.927297592163085938E+00   -0.311410008072853106E+01   -0.130112404227256739E+01   -0.737115359306335449E+01   -0.526129686236381566E+01    0.225200517775449589E+05   -0.503515351937698608E+01    1
    0.396276447896081659E-04    0.904802800247452195E-03   -0.467686414718627930E+00    0.983357727527618408E+02    0.125944173693656913E+01    0.121038741707801822E+01    0.106961282379040845E-02    0.874412250518798828E+01   -0.522201669216156006E+01    0.272269629836082450E+01   -0.399504780769348145E+01    0.908219933509826660E+00   -0.620938071608543396E+01   -0.739564153552055359E+01   -0.474183275699615514E+01   -0.262297757267951948E+01    0.226714143974385443E+05   -0.504515351937698409E+01    1
    0.121044745842051126E-03    0.394393926797535624E-03   -0.227156281471252441E+01    0.107724219560623169E+03    0.156919805049896244E+01    0.995636363029479998E+00    0.725936069220826791E-01    0.965482616424560547E+01   -0.347647476196289062E+01    0.225199488401412973E+01   -0.315344631671905518E+00    0.911940753459930420E+00   -0.409040074944496190E+01   -0.740797850489616394E+01   -0.335866213440895045E+01   -0.349330621957778753E+00    0.227076868324895222E+05   -0.505515351937698298E+01    1
    0.100571135679435237E-02    0.100077078902461883E+00   -0.847363114356994629E+00    0.136227339506149292E+03    0.118877528190612791E+01    0.197925198674201974E+01    0.560626724970209489E+00    0.900220346450805664E+01   -0.499812841415405273E+01    0.203652050793170947E+01   -0.122364819049835205E+01    0.845370650291442871E+00   -0.338368734717369080E+01   -0.111238347887992806E+01   -0.105866586565971321E+01   -0.662639617919921875E+01    0.227862163124801300E+05   -0.506515351937698455E+01    1
    0.398514126475329328E-01    0.852780992787871285E-04   -0.161769998073577881E+01    0.136665701866149902E+03    0.102717787504196179E+01    0.154455487966537475E+01    0.805655078309443939E+00    0.443105888366699219E+01   -0.433322489261627197E+01    0.126236385405063634E+01   -0.299339115619659424E+01    0.689316630363464355E+00   -0.368314561843872035E+01   -0.709495729207992198E+00   -0.844741874933242265E+00   -0.193301372528076154E+01    0.227946395854927432E+05   -0.507515351937697989E+01    1
    0.407209687154601752E-02    0.762690224151901986E-04   -0.404027366638183594E+01    0.138159096240997314E+03    0.427070107460021997E+00    0.720159442424774143E+00    0.691123532444311850E-01    0.649106597900390625E+01   -0.543898987770080566E+01    0.127469412982463837E+01   -0.280804753303527832E+01    0.221559822559356689E+00   -0.368436518907546962E+01   -0.375374341011046830E+00   -0.109279642105102504E+01   -0.429626097679138219E+01    0.228065792554384097E+05   -0.508515351937698501E+01    1
    0.629488421384292139E-03    0.627861137674634306E-01   -0.298249948024749756E+01    0.278526633977890015E+03    0.196985050082206725E+01    0.133473127961158755E+01    0.659757863063439587E-01    0.603051376342773438E+01   -0.213409745693206787E+01    0.266345667243003836E+01   -0.343556731939315796E+01    0.282508909702301025E+00   -0.716151646375656092E+01   -0.220459675788879039E+00   -0.141135863065719569E+01   -0.716756534576416016E+01    0.228150058239857826E+05   -0.509515351937699013E+01    1
    0.676186788103800272E-03    0.834339128277064666E-03   -0.189148056507110596E+01    0.119213849306106567E+03    0.184335176229476927E+01    0.199612053871154793E+01    0.444529616201392308E+00    0.766232252120971680E+01   -0.202892410755157471E+01    0.119980553984642024E+01   -0.328603535890579224E+01    0.640159845352172852E-02   -0.460797663927078283E+01   -0.486949213743209874E+01   -0.722695984840393102E+01   -0.284536274671554512E+01    0.228626372507395499E+05   -0.510515351937699080E+01    1
    0.859919935592357194E-02    0.618836142419623356E-02   -0.408678853511810303E+01    0.684539973735809326E+02    0.129720558762550353E+01    0.824696006774902401E+00    0.761256684856294830E+00    0.117779564857482910E+02   -0.401131510734558105E+00    0.255601674020290393E+01   -0.869731605052947998E+00    0.181475460529327393E+00   -0.286279554367065447E+01   -0.610833246111869776E+01   -0.547588243484497106E+01   -0.188076289296150190E+01    0.229068728999056802E+05   -0.511515351937698348E+01    1
    0.191596781897642024E-03    0.322890403442425630E-01   -0.544094538688659668E+01    0.682989656925201416E+02    0.222050751447677608E+00    0.833707917928695696E+00    0.155631301240576904E-02    0.937677621841430664E+01   -0.105187332630157471E+01    0.276186014413833636E+01   -0.445998430252075195E+01    0.325149118900299072E+00   -0.471081705093383718E+01   -0.667187062501907313E+01   -0.289139235615730250E+01   -0.544389483928680384E+01    0.229731022489590141E+05   -0.512515351937698238E+01    1
    0.368750725510188495E-02    0.223213731739274946E-04   -0.451092195510864258E+01    0.149953663349151611E+03    0.503171018362045253E+00    0.158174611091613770E+01    0.161210774136791649E-01    0.107517209053039551E+02   -0.448402011394500732E+01    0.144389632344245911E+01   -0.474316179752349854E+01    0.524505317211151123E+00   -0.436983263492584229E+01   -0.664800329804420453E+01   -0.672412286996841413E+01   -0.638128508329391497E+01    0.229731188981822415E+05   -0.513515351937698394E+01    1
    0.527263151335068985E-05    0.126248807166957172E-05   -0.144051969051361084E+01    0.111949920654296875E+03    0.122996942043304447E+01    0.178661381483077997E+01    0.226820162784732758E-02    0.749054813385009766E+01   -0.269898891448974609E+00    0.113991340398788465E+01   -0.312803119421005249E+01    0.732248365879058838E+00   -0.105313306450843758E+01   -0.624824358224868792E+01   -0.286136549115180916E+01   -0.697968742847442591E+01    0.229971566848038856E+05   -0.514515351937697751E+01    1
    0.949399632967047125E-03    0.203772050720763694E-05   -0.230875718593597412E+01    0.822320282459259033E+02    0.226764712333679175E+00    0.932024503946304317E+00    0.229199925334466287E+00    0.580133438110351562E+01   -0.557828056812286377E+01    0.171025822162628183E+01   -0.471660375595092773E+01    0.531509637832641602E+00   -0.118598621487617439E+01   -0.374952039718627894E+01   -0.387870730161666888E+01   -0.497026587128639186E+01    0.230065040464621270E+05   -0.515515351937698085E+01    1
    0.480716531162700974E-05    0.176009878287683495E-04   -0.553170955181121826E+01    0.602692067623138428E+02    0.975747160911560107E+00    0.661310403347015408E+00    0.147204109302621372E+00    0.111068339347839355E+02   -0.455973708629608154E+01    0.289811302721500397E+01   -0.342508018016815186E+01    0.600661873817443848E+00   -0.187853046655654854E+01   -0.357982039451599121E+00   -0.718648630380630316E+00   -0.392782068252563477E+01    0.232312946340354647E+05   -0.516515351937698330E+01    1
    0.101242807456529919E-01    0.445592203050564866E-05   -0.573281407356262207E+00    0.221159458160400391E+03    0.154459476947784413E+01    0.651851089000701878E+00    0.538646387410585993E-02    0.624005842208862305E+01   -0.310449421405792236E+01    0.285868952572345725E+01   -0.284198552370071411E+01    0.276016116142272949E+00   -0.548058790564537013E+01   -0.227295797467231697E+01   -0.259658277034759521E+00   -0.106789222359657288E+01    0.233056111291263223E+05   -0.517515351937698220E+01    1
    0.617044128457048188E-01    0.359129336457698560E-05   -0.292682969570159912E+01    0.144685357809066772E+03    0.585763937234878518E+00    0.122040282845497128E+01    0.263769076533901456E-01    0.915281009674072266E+01   -0.494923782348632812E+01    0.267069355845451373E+01   -0.363412499427795410E+00    0.141056478023529053E+00   -0.237249424457549996E+01   -0.439615040421485936E+01   -0.709606837034225446E+01   -0.788012562394142169E+01    0.233473404222779427E+05   -0.518515351937698643E+01    1
    0.163092210462483130E-01    0.933861422936156145E-04   -0.281514573097229004E+01    0.745896399021148682E+02    0.713548001050949066E+00    0.531187002658843999E+00    0.479785196058134591E-02    0.101206679344177246E+02   -0.376444387435913086E+01    0.156380240321159381E+01   -0.113194346427917480E+01    0.639143049716949463E+00   -0.673128678798675573E+01   -0.260362924933433515E+01   -0.736885383129119909E+01   -0.370332551002502441E+01    0.233487807592551981E+05   -0.519515351937698533E+01    1
    0.159745146656149356E-05    0.305357732365506085E-05   -0.287745773792266846E+01    0.132293999195098877E+03    0.145092416644096378E+01    0.153025910258293152E+01    0.105645174821515143E-02    0.115071859359741211E+02   -0.159293782711029053E+01    0.212943262159824354E+01   -0.156894296407699585E+01    0.191748142242431641E-01   -0.198055061101913399E+01   -0.594214830398559535E+01   -0.878447228670119706E+00   -0.722613345980644262E+01    0.234744435025136299E+05   -0.520515351937697623E+01    1
