    0.111075925827026367E+03    0.147112840280344678E-02    0.960042142868041992E+01   -0.680582284927368164E+00    0.169007923007011418E+01   -0.511296391487121582E+00    0.280091762542724609E-01   -0.256050419807433371E+00   -0.413058536648750341E+01    0.156541396832835999E+05   -0.473515351937698448E+01    1
    0.469832420349121094E+02    0.241409582340755491E+00    0.937172985076904297E+01   -0.251965820789337158E+01    0.106058486402034768E+01   -0.232359945774078369E+01    0.662594199180603027E+00   -0.156237773299217153E+01   -0.715057658553123510E+01    0.158057336188606314E+05   -0.474515351937698782E+01    1
    0.133452892303466797E+03    0.434924712354521403E+00    0.690777873992919922E+01   -0.389182877540588379E+01    0.213851324915885943E+01   -0.320404320955276489E+01    0.673503398895263672E+00   -0.146593248844146373E+00   -0.793273290991783142E+01    0.158097020733871996E+05   -0.475515351937698494E+01    1
    0.777654647827148438E+02    0.120676802008239617E+00    0.902085065841674805E+01   -0.442861354351043701E+01    0.132324010133743286E+01   -0.280917942523956299E+01    0.843407213687896729E+00   -0.451248115301131847E+00   -0.173384277224540639E+01    0.158120144975335133E+05   -0.476515351937698117E+01    1
    0.151635456085205078E+03    0.501868519647694338E-02    0.428808021545410156E+01   -0.418402254581451416E+01    0.139291372597217555E+01   -0.414241313934326172E+01    0.842284619808197021E+00   -0.657764348983764613E+01   -0.392890558242797816E+01    0.160852614646504808E+05   -0.477515351937698451E+01    1
    0.971245288848876953E+02    0.473304679272519915E-02    0.807701826095581055E+01   -0.264667260646820068E+01    0.279708719551563245E+01   -0.319084137678146362E+01    0.148959279060363770E+00   -0.198041170239448494E+01   -0.388579258322715759E+01    0.163150112449324970E+05   -0.478515351937698341E+01    1
    0.576907634735107422E+02    0.324269009229573690E+00    0.106013588905334473E+02   -0.971012592315673828E+00    0.274019458293914786E+01   -0.405538558959960938E+01    0.702807307243347168E+00   -0.376795098185539246E+01   -0.768846374154090917E+01    0.163773544718116209E+05   -0.479515351937697876E+01    1
    0.196642112731933594E+03    0.893565508354819737E+00    0.778959512710571289E+01   -0.615450024604797363E+00    0.271224881708621979E+01   -0.262339502573013306E+01    0.536634147167205811E+00   -0.106336116790771484E+00   -0.352671331763267482E+01    0.165200846042508347E+05   -0.480515351937698032E+01    1
    0.188880300521850586E+03    0.362036897728967466E+00    0.502356147766113281E+01   -0.490103960037231445E+00    0.273075562119483939E+01   -0.417036414146423340E+00    0.124365687370300293E-01   -0.778340001702308637E+01   -0.606731815934181196E+01    0.165635519681580845E+05   -0.481515351937698277E+01    1
    0.177149057388305664E+03    0.844927380738926120E-01    0.947059726715087891E+01   -0.556202173233032227E+01    0.290025245547294608E+01   -0.429941236972808838E+01    0.821175992488861084E+00   -0.229921001195907415E+00   -0.328861545920371956E+01    0.166716931237231474E+05   -0.482515351937698345E+01    1
    0.165279960632324219E+03    0.369356963706791303E-01    0.491742229461669922E+01   -0.344998276233673096E+01    0.167138053178787249E+01   -0.403923779726028442E+01    0.490442037582397461E+00   -0.336922860741615260E+01   -0.624109426140785217E+01    0.169923895560150340E+05   -0.483515351937698323E+01    1
    0.187250900268554688E+03    0.472121251591485977E-01    0.107557849884033203E+02   -0.421796286106109619E+01    0.184851989150047302E+01   -0.356550991535186768E+01    0.497943282127380371E+00   -0.733330169916152919E+01   -0.154187623262405360E+01    0.171977228736821307E+05   -0.484515351937698480E+01    1
    0.802177906036376953E+02    0.739014871918448196E-01    0.102822484970092773E+02   -0.630081295967102051E+00    0.174378623664379129E+01   -0.267998635768890381E+01    0.799718081951141357E+00   -0.793215796947479213E+01   -0.607514365911483800E+01    0.175187099982208638E+05   -0.485515351937698814E+01    1
    0.237089443206787109E+03    0.374711250308134292E-01    0.671834039688110352E+01   -0.375671482086181641E+01    0.246350677907466897E+01   -0.399388492107391357E+01    0.718946874141693115E+00   -0.644190433621406555E+01   -0.365010231733322144E+01    0.175971029809559077E+05   -0.486515351937698437E+01    1
    0.249225711822509766E+03    0.347162373218411410E-01    0.102085881233215332E+02   -0.516780173778533936E+01    0.166738655269145974E+01   -0.305734872817993164E+01    0.258951961994171143E+00   -0.694504597187042272E+01   -0.557027626037597656E+01    0.176905958245266884E+05   -0.487515351937698149E+01    1
    0.128185558319091797E+03    0.167805453304400512E-01    0.105017771720886230E+02   -0.431466221809387207E+00    0.109875332415103921E+01   -0.459118366241455078E+01    0.328795254230499268E+00   -0.346843714714050311E+01   -0.283536603450775093E+01    0.177497767453158194E+05   -0.488515351937698572E+01    1
    0.288496208190917969E+03    0.124334694855593262E-01    0.479012870788574219E+01   -0.469551801681518555E+00    0.200086399018764505E+01   -0.332252979278564453E+01    0.864314556121826172E+00   -0.765373611450195312E+01   -0.692503229975700396E+01    0.180511052166491027E+05   -0.489515351937698817E+01    1
    0.291383314132690430E+03    0.938814861854451843E+00    0.461415052413940430E+01   -0.556669056415557861E+01    0.218355689048767099E+01   -0.104629725217819214E+01    0.379402101039886475E+00   -0.356084575653076119E+01   -0.412919694185256425E+00    0.181687622257953990E+05   -0.490515351937698973E+01    1
    0.121025705337524414E+03    0.162628457113174474E-01    0.114780306816101074E+02   -0.742493033409118652E+00    0.294016725718975058E+01   -0.143989652395248413E+01    0.552535355091094971E+00   -0.700490946769714373E+01   -0.555908352136611938E+01    0.181766650649475778E+05   -0.491515351937698775E+01    1
    0.154569673538208008E+03    0.490866560052364981E-01    0.772686624526977539E+01   -0.279396951198577881E+01    0.110940455496311197E+01   -0.291569828987121582E+01    0.484634697437286377E+00   -0.221787387728691066E+01   -0.612774811983108503E+01    0.186261462088358203E+05   -0.492515351937698220E+01    1
    0.507793188095092773E+03    0.273325979399230042E-01    0.107757682800292969E+02   -0.174504590034484863E+01    0.205285429358482352E+01   -0.100786000490188599E+01    0.828014612197875977E-01   -0.473709950447082484E+01   -0.180436569452285589E+00    0.186371986144378825E+05   -0.493515351937698199E+01    1
    0.177515172958374023E+03    0.207382185822155451E+00    0.595972394943237305E+01   -0.273250472545623779E+01    0.216524616479873666E+01   -0.130738705396652222E+01    0.414568364620208740E+00   -0.129561337232589668E+01   -0.108216920495033264E+01    0.186955333884877800E+05   -0.494515351937698799E+01    1
    0.213832330703735352E+03    0.371039409096910744E-01    0.640467166900634766E+01   -0.503704726696014404E+01    0.289319142401218432E+01   -0.137809693813323975E+01    0.318138360977172852E+00   -0.217935145497322047E+01   -0.937142008543013993E+00    0.188294215452761164E+05   -0.495515351937699045E+01    1
    0.233478450775146484E+03    0.906822096978091990E-01    0.115247154235839844E+02   -0.189859843254089355E+01    0.123766924738883977E+01   -0.145847439765930176E+01    0.481403172016143799E+00   -0.668234621882438695E+01   -0.429571777582168579E+00    0.188354813191825633E+05   -0.496515351937698846E+01    1
    0.332246446609497070E+03    0.185451384787234025E+00    0.734767866134643555E+01   -0.458990764617919922E+01    0.106415135264396676E+01   -0.499262332916259766E+01    0.405329465866088867E-02   -0.649852678775787318E+01   -0.558268103599548304E+01    0.188655451204513120E+05   -0.497515351937698824E+01    1
    0.233685398101806641E+03    0.160808595539686057E-02    0.112867875099182129E+02   -0.423884868621826172E+01    0.203486005961894989E+01   -0.178891539573669434E+01    0.116724133491516113E+00   -0.379766207933425193E+00   -0.291927861571311897E+01    0.188726425913559397E+05   -0.498515351937698359E+01    1
    0.148435258865356445E+03    0.519429178839521666E+00    0.116784038543701172E+02   -0.648515224456787109E+00    0.175811181664466876E+01   -0.483474880456924438E+01    0.572374463081359863E+00   -0.246338239312171936E+01   -0.122855817675590462E+01    0.190321680532328865E+05   -0.499515351937698426E+01    1
    0.204750347137451172E+03    0.174523850766141538E-02    0.804124879837036133E+01   -0.163787949085235596E+01    0.180326041281223315E+01   -0.393275320529937744E+01    0.321403264999389648E+00   -0.213272901177406293E+01   -0.697640070915222132E+01    0.190648863546120920E+05   -0.500515351937698583E+01    1
    0.283905744552612305E+03    0.252053247679842329E-01    0.993129301071166992E+01   -0.521273231506347656E+01    0.298165057003498069E+01   -0.343772232532501221E+01    0.834957897663116455E+00   -0.551910326480865443E+01   -0.738066388964652997E+01    0.191027560238665646E+05   -0.501515351937698384E+01    1
    0.322348737716674805E+03    0.103571581936736136E-01    0.569394826889038086E+01   -0.133457171916961670E+01    0.253460769653320295E+01   -0.481143057346343994E+01    0.261192202568054199E+00   -0.592131624817848135E+01   -0.145195291042327845E+01    0.191881148945937821E+05   -0.502515351937698451E+01    1
    0.210053825378417969E+03    0.333215888456875461E-02    0.586703920364379883E+01   -0.651342988014221191E+00    0.273682289421558389E+01   -0.161487460136413574E+01    0.601157009601593018E+00   -0.518374347090721166E+01   -0.776650872826576233E+01    0.193743371952863235E+05   -0.503515351937698608E+01    1
    0.286275243759155273E+03    0.799537697905992495E+00    0.815788269042968750E+01   -0.244711804389953613E+01    0.146067329049110417E+01   -0.199379771947860718E+01    0.572039484977722168E-01   -0.436507725119590795E+01   -0.149693293571472097E+01    0.193838570666585074E+05   -0.504515351937698409E+01    1
    0.313612270355224609E+03    0.398070968977504491E+00    0.700344705581665039E+01   -0.558201813697814941E+01    0.225940704345703125E+01   -0.267473727464675903E+01    0.389209628105163574E+00   -0.464640488624572789E+01   -0.287628851532936114E+01    0.196260379188069273E+05   -0.505515351937698298E+01    1
    0.267719697952270508E+03    0.134101157085728007E+00    0.601351642608642578E+01   -0.335189008712768555E+01    0.106556028127670288E+01   -0.320060700178146362E+01    0.144890964031219482E+00   -0.300541938543319720E+01   -0.291061071753501910E+01    0.196370701549810001E+05   -0.506515351937698455E+01    1
    0.389512968063354492E+03    0.529394881472377773E-01    0.441568803787231445E+01   -0.539239168167114258E+01    0.228980756700038901E+01   -0.294060140848159790E+01    0.278551042079925537E+00   -0.781898040175437892E+01   -0.287957476377487165E+01    0.198687968558921420E+05   -0.507515351937697989E+01    1
    0.166552686691284180E+03    0.182510129794666714E-01    0.104750204086303711E+02   -0.371315610408782959E+01    0.132575936615467072E+01   -0.277576327323913574E+01    0.802316844463348389E+00   -0.417627453207969701E+01   -0.481078699827194178E+01    0.200267358879426101E+05   -0.508515351937698501E+01    1
    0.388941526412963867E+03    0.273270466448238325E+00    0.948352003097534180E+01   -0.550217700004577637E+01    0.295035519897937792E+01   -0.109560310840606689E+01    0.298128843307495117E+00   -0.367543265819549525E+01   -0.460359579324721935E+00    0.200590209982317792E+05   -0.509515351937699013E+01    1
    0.406048059463500977E+03    0.614957864987637770E-02    0.447505998611450195E+01   -0.360030627250671387E+01    0.141586512923240671E+01   -0.274104505777359009E+01    0.275433778762817383E+00   -0.571360830068588221E+01   -0.655897511243820208E+01    0.201255308512303563E+05   -0.510515351937699080E+01    1
    0.336888980865478516E+03    0.422270383265019145E+00    0.547412490844726562E+01   -0.257187330722808838E+01    0.142388505041599278E+01   -0.739924013614654541E+00    0.617917180061340332E-01   -0.440168603062629682E+01   -0.241599712967872637E+01    0.202221316668927757E+05   -0.511515351937698348E+01    1
    0.419922494888305664E+03    0.259422763271354535E-02    0.699429559707641602E+01   -0.554490637779235840E+01    0.180251956880092612E+01   -0.922339260578155518E+00    0.100709915161132812E+00   -0.665789170861244184E+01   -0.353180631995201111E+01    0.206613796140965569E+05   -0.512515351937698238E+01    1
    0.367250108718872070E+03    0.473586358546148733E-02    0.712719488143920898E+01   -0.127015113830566406E+01    0.122540103793144239E+01   -0.323989152908325195E+01    0.209879696369171143E+00   -0.521048455834388768E+01   -0.410410420298576284E+01    0.207332715149397445E+05   -0.513515351937698394E+01    1
    0.358375024795532227E+03    0.511425846748671253E-02    0.807803201675415039E+01   -0.352980387210845947E+01    0.113883026540279397E+01   -0.479879647493362427E+01    0.191492736339569092E+00   -0.384546576142311114E+01   -0.207047675848007184E+01    0.207914550285957666E+05   -0.514515351937697751E+01    1
    0.400343179702758789E+03    0.213674229800505724E-01    0.100145068168640137E+02   -0.335346293449401855E+01    0.242936588823795319E+01   -0.485844194889068604E+01    0.339003801345825195E+00   -0.524369219541549647E+01   -0.240445500016212410E+01    0.207991182722463600E+05   -0.515515351937698085E+01    1
    0.397179079055786133E+03    0.424378911166239312E-01    0.664688491821289062E+01   -0.259277129173278809E+01    0.190531417429447192E+01   -0.381475657224655151E+01    0.424646496772766113E+00   -0.562630729079246450E+01   -0.139689612388610840E+01    0.209831191511319739E+05   -0.516515351937698330E+01    1
    0.220858764648437500E+03    0.320612354310710473E-01    0.918274307250976562E+01   -0.469918262958526611E+01    0.183021416366100320E+01   -0.591945648193359375E+00    0.734907746315002441E+00   -0.212040663957595843E+01   -0.424691074490547216E+01    0.210403484159510554E+05   -0.517515351937698220E+01    1
    0.382094430923461914E+03    0.109178084123513807E-02    0.505555343627929688E+01   -0.749881267547607422E-01    0.171183068454265586E+01   -0.173312485218048096E+01    0.487487494945526123E+00   -0.390941175818443298E+01   -0.322471513748168892E+01    0.210433101759991041E+05   -0.518515351937698643E+01    1
    0.436693477630615234E+03    0.156827267847579402E-01    0.599974060058593750E+01   -0.509796738624572754E+01    0.253431386947631854E+01   -0.304769545793533325E+01    0.549676239490509033E+00   -0.507329698801040685E+01   -0.357234644889831543E+01    0.211410785866609986E+05   -0.519515351937698533E+01    1
    0.294955682754516602E+03    0.194630694705627159E-02    0.568199729919433594E+01   -0.538301682472229004E+01    0.237831180989742297E+01   -0.348003715276718140E+01    0.124427914619445801E+00   -0.899698364734649481E+00   -0.430733081698417664E+01    0.214504346388955018E+05   -0.520515351937697623E+01    1
    0.260255289077758789E+03    0.608228124791023866E-01    0.730614423751831055E+01   -0.343921637535095215E+01    0.284512501358985892E+01   -0.124816089868545532E+01    0.703458845615386963E+00   -0.509472140669822693E+01   -0.209469112157821602E+01    0.214556891636784167E+05   -0.521515351937698224E+01    1
    0.513785552978515625E+03    0.507791302440850720E-02    0.417706584930419922E+01   -0.270862877368927002E+01    0.110153422057628636E+01   -0.143548130989074707E+01    0.556783735752105713E+00   -0.366606927514076197E+01   -0.418512767553329113E+00    0.215182014621019589E+05   -0.522515351937697670E+01    1
    0.382759857177734375E+03    0.220054226396245800E-02    0.671907329559326172E+01   -0.716050744056701660E+00    0.226530590057373038E+01   -0.199630051851272583E+01    0.479586541652679443E+00   -0.805695837736129405E+00   -0.509359478950500488E+00    0.215393784180339426E+05   -0.523515351937698092E+01    1
    0.349798011779785156E+03    0.170745011770783828E+00    0.101324262619018555E+02   -0.438273882865905762E+01    0.273934808671474439E+01   -0.158690929412841797E+01    0.401539623737335205E+00   -0.560961141586303746E+01   -0.749970245957374537E+01    0.215466616367016431E+05   -0.524515351937698071E+01    1
    0.368715143203735352E+03    0.905905937323559646E-01    0.912930440902709961E+01   -0.194712209701538086E+01    0.245172777771949768E+01   -0.256518185138702393E+01    0.855855941772460938E-01   -0.338062994480133039E+01   -0.646526076197624189E+01    0.217832770238441481E+05   -0.525515351937698583E+01    1
    0.456147861480712891E+03    0.122781154561807850E-01    0.502121114730834961E+01   -0.781973361968994141E+00    0.154912848472595210E+01   -0.357253551483154297E+00    0.254596173763275146E+00   -0.635665776133537275E+01   -0.685887836217880231E+01    0.218492391589878171E+05   -0.526515351937698739E+01    1
    0.453602313995361328E+03    0.101694804923438149E-01    0.588728284835815430E+01   -0.598033726215362549E+01    0.233573989570140839E+01   -0.253560841083526611E+01    0.925359308719635010E+00   -0.414074876904487610E+01   -0.709159645438194275E+01    0.218542266118933221E+05   -0.527515351937698007E+01    1
    0.437711191177368164E+03    0.270490621437533052E+00    0.511880254745483398E+01   -0.287680685520172119E+01    0.216215063631534576E+01   -0.244026362895965576E+01    0.245760679244995117E-01   -0.421661453843116796E+01   -0.299659939408302289E+01    0.219076788305994523E+05   -0.528515351937697542E+01    1
    0.308901309967041016E+03    0.245195625496577498E-02    0.966330909729003906E+01   -0.256499898433685303E+01    0.291645408868789691E+01   -0.488767355680465698E+01    0.498808979988098145E+00   -0.145251796245574916E+01   -0.609684824943542480E+01    0.220573693328386980E+05   -0.529515351937697609E+01    1
    0.284983301162719727E+03    0.472850901353087938E+00    0.116375026702880859E+02   -0.187571239471435547E+01    0.267197440266609210E+01   -0.410451740026473999E+01    0.712464869022369385E+00   -0.455009694695472700E+01   -0.251155213713645953E+01    0.221254726563045770E+05   -0.530515351937697677E+01    1
    0.318916606903076172E+03    0.630499956546538235E-02    0.533909177780151367E+01   -0.574480855464935303E+01    0.249298676848411560E+01   -0.298385173082351685E+01    0.260923445224761963E+00   -0.115995426774024946E+01   -0.461909874677658117E+01    0.222165253848512002E+05   -0.531515351937698188E+01    1
    0.466420745849609375E+03    0.327726149572970908E-02    0.409907293319702148E+01   -0.288666164875030518E+01    0.148463995456695552E+01   -0.105623215436935425E+01    0.519925534725189209E+00   -0.397975178956985420E+01   -0.610048388838768041E+01    0.222728339492796731E+05   -0.532515351937698078E+01    1
    0.548440361022949219E+03    0.130579089132744408E+00    0.771506500244140625E+01   -0.584350132942199707E+01    0.255552602112293226E+01   -0.275867730379104614E+01    0.399731278419494629E+00   -0.640489389896392858E+01   -0.492098909616470337E+01    0.223565933915994174E+05   -0.533515351937697613E+01    1
    0.428308629989624023E+03    0.350958078615327851E+00    0.635114288330078125E+01   -0.354860436916351318E+01    0.170342127978801727E+01   -0.252248197793960571E+01    0.426060318946838379E+00   -0.755240815877914429E+01   -0.221059506535530037E+01    0.224091033273938265E+05   -0.534515351937697680E+01    1
    0.406368541717529297E+03    0.670643950701899416E+00    0.808797359466552734E+01   -0.262315285205841064E+01    0.214097904860973376E+01   -0.260906934738159180E+01    0.227940320968627930E+00   -0.548673755526542628E+01   -0.281361529827117884E+01    0.224536455156408847E+05   -0.535515351937698103E+01    1
    0.445535707473754883E+03    0.592585842785694594E+00    0.498681449890136719E+01   -0.387857258319854736E+01    0.280108931064605704E+01   -0.441540509462356567E+01    0.833810627460479736E+00   -0.557257056236267090E+00   -0.653562170267104392E+00    0.225207499822774917E+05   -0.536515351937698171E+01    1
    0.387530088424682617E+03    0.605389319565810435E+00    0.678919553756713867E+01   -0.671605110168457031E+00    0.222593691051006326E+01   -0.479865372180938721E+00    0.531222224235534668E+00   -0.340462601184844615E+00   -0.314985186457633937E+01    0.225607579665647863E+05   -0.537515351937698238E+01    1
    0.445051288604736328E+03    0.351623849611364447E+00    0.111074585914611816E+02   -0.529246151447296143E+01    0.214004700779914847E+01   -0.718485116958618164E+00    0.348892390727996826E+00   -0.374461480379104561E+01   -0.272434508204460091E+01    0.226118307987056651E+05   -0.538515351937698128E+01    1
    0.468399667739868164E+03    0.112849611718876322E-01    0.515033864974975586E+01   -0.234685242176055908E+01    0.234817454516887647E+01   -0.315083891153335571E+01    0.479017674922943115E+00   -0.359072994589805550E+01   -0.469517970681190455E+01    0.228382301508679811E+05   -0.539515351937698018E+01    1
    0.517020368576049805E+03    0.194538106078054357E+00    0.453372907638549805E+01   -0.176953625679016113E+01    0.254621944427490243E+01   -0.432877898216247559E+01    0.969662964344024658E+00   -0.426172546744346548E+01   -0.498534663915634191E+01    0.229202138553555124E+05   -0.540515351937698263E+01    1
    0.360639142990112305E+03    0.100517180966946881E-01    0.776315259933471680E+01   -0.228845500946044922E+01    0.271529866755008698E+01   -0.246357083320617676E+01    0.228438138961791992E+00   -0.549467343091964544E+00   -0.643914688229560817E+01    0.229258380189354430E+05   -0.541515351937698153E+01    1
    0.606651878356933594E+03    0.876395036418397937E-02    0.113147053718566895E+02   -0.543761086463928223E+01    0.181863716840744027E+01   -0.355401515960693359E+01    0.378648340702056885E+00   -0.767237482666969317E+01   -0.529971333742141759E+01    0.229820338955552797E+05   -0.542515351937697865E+01    1
    0.549461269378662109E+03    0.497673043225171571E-02    0.793642997741699219E+01   -0.336395323276519775E+01    0.270352873206138611E+01   -0.325598448514938354E+01    0.688290596008300781E-02   -0.522754771709442068E+01   -0.277945978641510028E+01    0.230311610299706990E+05   -0.543515351937697933E+01    1
    0.332860898971557617E+03    0.114788483107054438E-01    0.104332733154296875E+02   -0.544161093235015869E+01    0.144409530758857718E+01   -0.203170776367187500E+00    0.713147401809692383E+00   -0.157679456472396851E+01   -0.556649182438850332E+01    0.230556908715274803E+05   -0.544515351937698178E+01    1
    0.359122419357299805E+03    0.603641463973022489E-02    0.764073324203491211E+01   -0.549301636219024658E+01    0.220506368279457110E+01   -0.420890152454376221E+00    0.846783339977264404E+00   -0.664139473438262407E+00   -0.201045175194740278E+01    0.232761900113567026E+05   -0.545515351937698245E+01    1
    0.369980764389038086E+03    0.554145781599697362E-02    0.556501913070678711E+01   -0.248871302604675293E+01    0.207565401792526227E+01   -0.474250763654708862E+01    0.654101788997650146E+00   -0.675123614072798972E+00   -0.263511583209037781E+01    0.232916236774756399E+05   -0.546515351937698401E+01    1
    0.572920417785644531E+03    0.528975528000434712E-02    0.895696592330932617E+01   -0.313672184944152832E+01    0.251528415083885193E+01   -0.368482977151870728E+01    0.650547623634338379E+00   -0.177130544185637895E+00   -0.590746635198593140E+01    0.233837774653698652E+05   -0.547515351937698025E+01    1
    0.319573307037353516E+03    0.509063023456454884E-02    0.931530475616455078E+01   -0.374362885951995850E+01    0.288226124346256274E+01   -0.162529408931732178E+01    0.738382875919342041E+00   -0.619333276748657191E+01   -0.413661682605743408E+01    0.234062068448401806E+05   -0.548515351937698004E+01    1
    0.589603900909423828E+03    0.133961795679132106E-02    0.619622945785522461E+01   -0.313901424407958984E+01    0.138189021348953256E+01   -0.244071722030639648E+01    0.520421683788299561E+00   -0.630902670025825518E+01   -0.144729688167571968E+01    0.234398386057182543E+05   -0.549515351937697805E+01    1
    0.718321466445922852E+03    0.252060581500229752E+00    0.114675040245056152E+02   -0.439110159873962402E+00    0.184871689975261688E+01   -0.156637340784072876E+01    0.365612804889678955E+00   -0.715307034850120527E+01   -0.226207667589187089E+00    0.236122530179241076E+05   -0.550515351937697694E+01    1
    0.670808982849121094E+03    0.356642258929441777E-01    0.903398561477661133E+01   -0.378832197189331055E+01    0.288999768197536477E+01   -0.962316989898681641E-01    0.268669307231903076E+00   -0.124367708563804591E+01   -0.241239935159683228E+00    0.236374775873330582E+05   -0.551515351937698295E+01    1
    0.358396720886230469E+03    0.568648880766454423E-01    0.778630304336547852E+01   -0.377854871749877930E+01    0.131023999750614162E+01   -0.156859308481216431E+01    0.729550361633300781E+00   -0.537091460227966344E+01   -0.602140250205993688E+01    0.237116254881608511E+05   -0.552515351937698185E+01    1
    0.263559150695800781E+03    0.146778160747400077E+00    0.821470451354980469E+01   -0.184961271286010742E+01    0.182805671989917773E+01   -0.288208484649658203E+01    0.883483052253723145E+00   -0.415887092947959935E+01   -0.311532765626907349E+01    0.238587029676906823E+05   -0.553515351937698163E+01    1
    0.422125768661499023E+03    0.151709948517131702E-02    0.110949039459228516E+02   -0.130488681793212891E+01    0.212646517753601083E+01   -0.322362869977951050E+01    0.257943391799926758E+00   -0.384242107272148115E+01   -0.100547186732292104E+01    0.239718089626731089E+05   -0.554515351937698142E+01    1
    0.352356290817260742E+03    0.900556544789969049E+00    0.430701398849487305E+01   -0.248297095298767090E+00    0.259855239093303680E+01   -0.205303072929382324E+01    0.832461893558502197E+00   -0.264266822338104213E+01   -0.134494429826736450E+01    0.240724472055902297E+05   -0.555515351937698032E+01    1
    0.640668296813964844E+03    0.106891927778765584E-01    0.549735546112060547E+01   -0.473888719081878662E+01    0.145028473734855656E+01   -0.184747338294982910E+01    0.647474884986877441E+00   -0.715061849355697632E+01   -0.180631069540977407E+01    0.241012282335414093E+05   -0.556515351937698544E+01    1
    0.673561382293701172E+03    0.498702476726108415E-01    0.119963464736938477E+02   -0.820792078971862793E+00    0.276551136374473572E+01   -0.856073200702667236E+00    0.858472406864166260E+00   -0.335454573035240156E+01   -0.219207360148429853E+01    0.241929812720420159E+05   -0.557515351937698611E+01    1
    0.718029308319091797E+03    0.805041858661727401E-02    0.947294998168945312E+01   -0.573633706569671631E+01    0.270716972351074237E+01   -0.406537324190139771E+01    0.745324015617370605E+00   -0.799745914936065638E+01   -0.528089757561683637E+01    0.241974951494296984E+05   -0.558515351937698146E+01    1
