    0.678715621237333089E+00    0.148141141592029107E-03    0.302675573174472579E+00   -0.129392576217026711E+01    0.460958725010797480E+03    0.172588702236282954E+01    0.157301648513791442E+00    0.860843468549392227E-01    0.797940570579766018E+01   -0.136261667525639041E+01    0.249081202240343824E+01   -0.357032065733100268E+01    0.173938473669447258E+00   -0.777463954891662645E+00   -0.132141490193290423E+01   -0.470162051667307779E+01   -0.874339261615403096E+00    0.288072910626493613E+05
    0.672911109761494042E+00    0.246549520506787222E-04    0.768084958263012041E+00   -0.321784564064148526E+01    0.458382253777520361E+03    0.172601620823827928E+01    0.143769115641415535E+00    0.561449540518770517E-02    0.840427867833081343E+01   -0.226214539256279590E+01    0.287607163003516586E+01   -0.249378018502866450E+01    0.748688689085556969E+00   -0.716999846413940212E+00   -0.273262210902932612E+01   -0.629034043833593337E+01   -0.920842462726063182E+00    0.288075677496657445E+05
    0.670809028872121904E+00    0.145118668109044693E-03    0.792531388788054514E+00   -0.213537594448337842E+01    0.452592519302038681E+03    0.145534942808374290E+01    0.151564692796733569E+00    0.223285935022661530E+00    0.105405105843378539E+02   -0.984084149275069819E+00    0.271006451958973305E+01   -0.145548222216629775E+01    0.473495698203920123E+00   -0.869660910592994441E+00   -0.194554510158190652E+01   -0.619040702527972542E+01   -0.935830848799360737E+00    0.288076110472600049E+05
    0.695386178364866603E+00    0.154089423861403013E-02    0.503659248120746916E+00   -0.874246033167345615E+00    0.461851026993253356E+03    0.146415582815005885E+01    0.134715635620156399E+00    0.150341066926740693E-01    0.100290639976234957E+02   -0.263234296476060337E-01    0.255422928962759599E+01   -0.187637767554605039E+01    0.298578058518429446E+00   -0.716312763367894512E+00   -0.197360321709036945E+01   -0.611536144849918450E+01   -0.623948514424759182E+00    0.288079519239527035E+05
    0.680572178004707373E+00    0.764242707447113205E-05    0.522907114102370230E+00   -0.732122619608809977E+00    0.454569653577031602E+03    0.159823603835708328E+01    0.140863702054200957E+00    0.129271466399392770E+00    0.900191872574655250E+01   -0.238793010000980122E+01    0.226360844991591836E+01   -0.638223810633300914E+00    0.227032172625271450E+00   -0.848705683311510306E+00   -0.143499444991238878E+01   -0.654556834233083062E+01   -0.745601508782341327E+00    0.288079524224310699E+05
    0.696375514800076756E+00    0.405443293425105950E-02    0.472998855011554031E+00   -0.181377341021736616E+01    0.382246684663912049E+03    0.147782851447536623E+01    0.160210411828748761E+00    0.202918168709956659E+00    0.102668726539802773E+02   -0.346103542722777835E+01    0.174229023537663741E+01   -0.422798243847446020E+01    0.557190509562168867E+00   -0.850047016609084771E+00   -0.211598796924578902E+01   -0.794108216601854799E+01   -0.105038541838440747E+01    0.288080001550540910E+05
    0.689932764189137626E+00    0.457160954965395099E-04    0.916348065451292104E+00   -0.209308273991699911E+01    0.394320272200145496E+03    0.112242099791208982E+01    0.144504072943510586E+00    0.752686799195132483E+00    0.101537207995734313E+02   -0.133410717591137740E+01    0.234312465174144169E+01   -0.323026121436300029E+01    0.242091250323959201E+00   -0.849017280934962315E+00   -0.199483400113091669E+01   -0.528569384995907043E+01   -0.937113535689543475E+00    0.288080027598406559E+05
    0.717961235610947157E+00    0.748508209680866254E-03    0.274284565891594223E+00   -0.874706499790131708E+00    0.421561537881224638E+03    0.165218876159240735E+01    0.170887909434717544E+00    0.380490752658775438E-01    0.917142792119456729E+01   -0.271449512034638030E+01    0.239471561328357829E+01   -0.238851005571912145E+01    0.208653912101389477E+00   -0.695008915254777371E+00   -0.143213792733750012E+01   -0.699536080893398449E+01   -0.930067423571356855E+00    0.288080851163258485E+05
    0.655615365898381763E+00    0.341897913930272884E-01    0.523515960245676482E+00   -0.146693790870103058E+01    0.462013191714709421E+03    0.155715034772089433E+01    0.127093716010587332E+00    0.743571984351571180E-01    0.966727362847719718E+01   -0.280771440994603294E+01    0.251116688043285130E+01   -0.179535669821934096E+01    0.418177175506130205E+00   -0.880308504937453939E+00   -0.207968964277749535E+01   -0.755192386303335272E+01   -0.830073309111261537E+00    0.288081121027650952E+05
    0.679720220163849476E+00    0.835969849980508634E-01    0.204078389701895402E+00   -0.184526616846753999E+01    0.414022317511234576E+03    0.121987847148450190E+01    0.163207631828447108E+00    0.405014216801882349E-01    0.862753228868959710E+01   -0.294517852862716500E+01    0.222939457525308216E+01   -0.257148939512762631E+01    0.289594810396605271E-01   -0.783520355922598277E+00   -0.150353073906887058E+01   -0.682385336683688681E+01   -0.114549928016809233E+01    0.288081350010871574E+05
    0.658118079335947681E+00    0.486668769758302588E+00    0.784555145797759756E+00   -0.281905884085995506E+01    0.431588954350317522E+03    0.168530729185666184E+01    0.126945921589064870E+00    0.982811292129436194E-02    0.107734899519272460E+02   -0.247133935221299517E+01    0.252988859344826622E+01   -0.303886641232857935E+01    0.341983112639543396E+00   -0.779605983571086014E+00   -0.236809136303814149E+01   -0.606932726281885504E+01   -0.103698614686142143E+01    0.288081843877275605E+05
    0.673556396628125942E+00    0.373718683018764153E-01    0.708164852466970807E+00   -0.304728358485558504E+01    0.440845587751863434E+03    0.171846295514441572E+01    0.148416068766429265E+00    0.612870374440645412E-02    0.114996995382588185E+02   -0.309621920883963897E+01    0.227175796296306132E+01   -0.304809091819798983E+01    0.484898008116677715E+00   -0.793901648337413945E+00   -0.236327842937293386E+01   -0.660463606988122987E+01   -0.991730770900262293E+00    0.288082086615295157E+05
    0.666660537669509501E+00    0.621583643130361532E-01    0.727473299086446534E+00   -0.298239461054141186E+01    0.386313167206752155E+03    0.176337687878066673E+01    0.130941970353367826E+00    0.740967000923188235E+00    0.113992957913177921E+02   -0.328826008664094038E+01    0.271541987396156781E+01   -0.231794872774144523E+01    0.456750535778266686E+00   -0.903702299345059856E+00   -0.226224348297545141E+01   -0.776929295114947305E+01   -0.108270304141055984E+01    0.288082207899552595E+05
    0.666312731237786560E+00    0.175182916989931917E-05    0.740676384109946184E+00   -0.170818232585030394E+01    0.447189346196235988E+03    0.131933947201431012E+01    0.133272120837131414E+00    0.718579631204182778E+00    0.989731281890661485E+01   -0.158418425030269638E+01    0.231596528502607590E+01   -0.188683040502453991E+01    0.491361638129596878E+00   -0.883878101464721233E+00   -0.217930109027486374E+01   -0.511035278003005278E+01   -0.812021546702379027E+00    0.288082822778356058E+05
    0.716326087327401551E+00    0.380581125526096686E-04    0.167906317130968485E+00   -0.205482033187136004E+01    0.391447105011812653E+03    0.167779483498534354E+01    0.168880745823420136E+00    0.267593735225571228E+00    0.898523862793155992E+01   -0.276859744641665895E+01    0.269607503146157690E+01   -0.328220510653380515E+01    0.167923445558233242E+00   -0.704738362931643714E+00   -0.153114840808979125E+01   -0.765376863749739211E+01   -0.983093996010533822E+00    0.288083138341673366E+05
    0.692533675025700290E+00    0.865400676287159088E-03    0.260345918314582647E+00   -0.286538708699857825E+01    0.432201845925445184E+03    0.197093704881178677E+01    0.166935493742763619E+00    0.435565095469823901E-01    0.763714637121440099E+01   -0.163423477297702213E+01    0.287844759959225582E+01   -0.397587445089493263E+01    0.315228130928234596E+00   -0.681299414905139678E+00   -0.162637545165896924E+01   -0.435046214126480280E+01   -0.104837747437311890E+01    0.288083386496060521E+05
    0.657352738905169098E+00    0.146572936650723676E-03    0.444789803550989404E+00   -0.347159774088690387E+01    0.391719703906932466E+03    0.117964596756290363E+01    0.133458369878201866E+00    0.803484219386195964E+00    0.101810580123979069E+02   -0.484001135493191903E+00    0.229947630237067369E+01   -0.298770475106847888E+01    0.369239335499879029E+00   -0.119426382355569238E+01   -0.256394134870318169E+01   -0.745272004633522211E+01   -0.900446046029864000E+00    0.288083977438331131E+05
    0.717798484118421842E+00    0.432134046361649755E-04    0.217359824882677355E+00   -0.492060159067489344E+00    0.424519796625553454E+03    0.156991981204597408E+01    0.162637760386947328E+00    0.564033187542307912E+00    0.102326919855373539E+02   -0.293438973068653830E+01    0.241509423734065454E+01   -0.122641950054394844E+01    0.179738334855727738E+00   -0.727184647280017415E+00   -0.115931718708344711E+01   -0.645859608172210997E+01   -0.829238651325816534E+00    0.288084489361288361E+05
    0.694312284120900847E+00    0.846472196593507815E-02    0.517174509778819846E+00   -0.165084914106649272E+01    0.476167329185626556E+03    0.129087442664150132E+01    0.148542426893011947E+00    0.740165715558808480E-02    0.104047560761873825E+02   -0.113269140180490879E+01    0.259572517721654838E+01   -0.971320056419952671E+00    0.569079024329052149E-01   -0.629981896389108620E+00   -0.177762151825080394E+01   -0.599483663603392891E+01   -0.773245486259222403E+00    0.288086487378897109E+05
    0.684244695850796503E+00    0.110401358209788261E+00    0.750228001583490123E+00   -0.167862044978476455E+01    0.474331353122399833E+03    0.138123186779861085E+01    0.136334439995676959E+00    0.972115385109070806E-01    0.113934310530401195E+02   -0.643708135736940079E-01    0.251566321875013799E+01   -0.272981935765129569E+01    0.112043530864558594E+00   -0.803785539129933113E+00   -0.174246649716336055E+01   -0.416919166334038049E+01   -0.665606780022782729E+00    0.288086546013453553E+05
    0.670779781993774638E+00    0.196912469752666197E-03    0.515040213304608585E+00   -0.187081478637353538E+01    0.448047511669656785E+03    0.147201388708959580E+01    0.142112779377697312E+00    0.129212783178614780E-01    0.900422859502946338E+01   -0.294351031501319316E+01    0.255451071042846145E+01   -0.198168657444490393E+01    0.344784184306926922E+00   -0.660270625077671980E+00   -0.199718262979756389E+01   -0.651935103541154781E+01   -0.991651936483769703E+00    0.288087250084975312E+05
    0.667503773459181216E+00    0.777696122155906028E-01    0.730121282390547854E+00   -0.715274677284800653E+00    0.441879516185911370E+03    0.126431182893456806E+01    0.138865973740189746E+00    0.177177096589182896E-01    0.113355980286442186E+02   -0.248496084622379287E+01    0.165816902918878917E+01   -0.388905292026762428E+01    0.405174417129581299E+00   -0.822386745125934127E+00   -0.224097613473022683E+01   -0.741344347583215768E+01   -0.952824422898738810E+00    0.288087584168783396E+05
    0.691061045953160202E+00    0.411801072099933198E-04    0.355976891851995658E+00   -0.621624016398294899E+00    0.441935882929645288E+03    0.154981747800219472E+01    0.156397095280995324E+00    0.339674786536510245E-01    0.839223160963678261E+01   -0.283891120817038534E+01    0.222270605888268946E+01   -0.299266158555998230E+01    0.175257398667953923E+00   -0.678410733505229402E+00   -0.152309646863232651E+01   -0.708445410067375558E+01   -0.946247814153394984E+00    0.288087819892901643E+05
    0.676404295077927209E+00    0.309251882652298348E-05    0.792180298294447915E+00   -0.146250282671819321E+01    0.441954639209749928E+03    0.129486037064507498E+01    0.137746930623491637E+00    0.143209156530351878E+00    0.106749697420764793E+02   -0.134184647752984709E+01    0.210305663336720983E+01   -0.229707975572954659E+01    0.429698924981605446E+00   -0.801600596396840004E+00   -0.193624153991948234E+01   -0.544357331759818308E+01   -0.839564010432559016E+00    0.288088057149620945E+05
    0.660356584986188433E+00    0.417430721337576022E-04    0.332166665042512799E+00   -0.151986095166808255E+01    0.459538662598021688E+03    0.185597097516241116E+01    0.148815203670681712E+00    0.108607009132156030E-01    0.703153842448034183E+01   -0.275553445028982757E+01    0.234455888025274373E+01   -0.272240564283885300E+01    0.291677427358843111E+00   -0.707946926186539649E+00   -0.176043730101404972E+01   -0.596144516993111040E+01   -0.105019950238121762E+01    0.288088229254754588E+05
    0.679753957470879966E+00    0.605969077580988461E-02    0.483838711520752973E+00   -0.180006302681994867E+01    0.451316186481866964E+03    0.182709226724705909E+01    0.136813231461227591E+00    0.912508796393577543E-02    0.792894164022340853E+01   -0.256497964099024855E+01    0.270573355889020029E+01   -0.290625540171840369E+01    0.286941475104386667E+00   -0.682714419278113382E+00   -0.153961912667577572E+01   -0.527948439297465200E+01   -0.834577539805346547E+00    0.288088371196803855E+05
    0.638581064738081738E+00    0.128766273189796017E-02    0.498229034181820296E+00   -0.271754950444512167E+01    0.431688391590871674E+03    0.167909582237034027E+01    0.120921356349477177E+00    0.438133051058312406E+00    0.112409339340661383E+02   -0.254527982314639978E+01    0.265828543466139688E+01   -0.115455815776252235E+01    0.439042769080818351E+00   -0.950815817564198085E+00   -0.173707584037643326E+01   -0.609203958978912752E+01   -0.104824535019879228E+01    0.288088492271791656E+05
    0.662616906401639838E+00    0.421508578515471602E-03    0.479666757820960354E+00   -0.711069556902108602E+00    0.452798807252981078E+03    0.128084809827658797E+01    0.136105169500629758E+00    0.426526468343095613E-01    0.926161149007447548E+01   -0.380561965575432781E+01    0.176970565785783096E+01   -0.364301853474048132E+01    0.379710103248142750E+00   -0.786766062167734148E+00   -0.196061731458736688E+01   -0.708653327341737338E+01   -0.869429939026202803E+00    0.288088642898860708E+05
    0.697610982094251431E+00    0.985560515611281530E-02    0.655016795553705844E+00   -0.487426297119347929E+00    0.475249079934260863E+03    0.134110663792636986E+01    0.136739097724604491E+00    0.169489662875779851E-01    0.811564211211296183E+01   -0.161317486389268527E+01    0.218056529914738340E+01   -0.377031788920282995E+01    0.241237134310891249E+00   -0.654996696339337880E+00   -0.165637573191561227E+01   -0.470462219146886440E+01   -0.711963741659881855E+00    0.288089164401377166E+05
    0.679930948155557213E+00    0.470067717847776328E-02    0.590914620034291627E+00   -0.345978424349770908E+01    0.376294815152280137E+03    0.137997414076247149E+01    0.144579577664525422E+00    0.165973581759228661E+00    0.868164837734626538E+01   -0.334873690524741097E+01    0.209151544027524494E+01   -0.385154490779011338E+01    0.459543499153985457E+00   -0.955927382939102621E+00   -0.268485397005521875E+01   -0.733722906956818388E+01   -0.100394980001242029E+01    0.288089285056924928E+05
    0.689608234805676124E+00    0.157473127881513066E-04    0.180513676596353534E+00   -0.224046901685863453E+01    0.420226982253273206E+03    0.150454795929700280E+01    0.161923563755158734E+00    0.733964954821977461E-01    0.740750037878786571E+01   -0.281818542344598688E+01    0.261445225676564386E+01   -0.327703706136749284E+01    0.296352035210769582E+00   -0.662325090839821051E+00   -0.174044126745603922E+01   -0.628647569299319198E+01   -0.104941618342795717E+01    0.288089433707002645E+05
    0.662732602968438278E+00    0.210290162241291122E-01    0.538678329075151563E+00   -0.200018405218406103E+01    0.477368358502738033E+03    0.138212913887882749E+01    0.119796956583160960E+00    0.888927868003790145E-02    0.102941436480354085E+02   -0.149782916769691177E+01    0.292709380062231261E+01   -0.968259159285588922E+00    0.975890139777290389E-01   -0.772717578884191347E+00   -0.206204247143534847E+01   -0.777322982572974475E+01   -0.712811132366465650E+00    0.288090090706584015E+05
    0.664772876553826775E+00    0.193272413822688582E-04    0.525667919052937638E+00   -0.190054613271560058E+01    0.408717781690114748E+03    0.116951999203645607E+01    0.132076711772820821E+00    0.580070226549986190E+00    0.927179553482175578E+01   -0.231502405340755413E+01    0.179835773426069268E+01   -0.355803737816416898E+01    0.474259990389329145E+00   -0.102680636003096382E+01   -0.247711154419845947E+01   -0.628777324892729172E+01   -0.860638092757089801E+00    0.288090438913750368E+05
    0.671183802580712641E+00    0.569216599623232136E-03    0.214196743452936378E+00   -0.483618717202469739E+00    0.441463437562595630E+03    0.111072897418242689E+01    0.150990708174901817E+00    0.187263419491202537E+00    0.101824184184537945E+02   -0.219133642104235449E+01    0.214734337293795274E+01   -0.250958177456736031E+01    0.232079913582244973E+00   -0.786015615707540860E+00   -0.128277612117347051E+01   -0.572913309280041005E+01   -0.102072530618187507E+01    0.288090558246887849E+05
    0.679450764006864549E+00    0.199422878279446837E-02    0.787910218314777033E+00   -0.112151494564638377E+01    0.422681177564814732E+03    0.118959321910068661E+01    0.144649752521994246E+00    0.413224764872340333E+00    0.982020004733330509E+01   -0.351711976370229262E+01    0.205516370514317970E+01   -0.356115202697589917E+01    0.678948832247684986E+00   -0.798851099965927069E+00   -0.251639595022230100E+01   -0.650943915625669423E+01   -0.991097558146962321E+00    0.288090817035914079E+05
    0.694319834608314257E+00    0.554767751941499927E-05    0.682163384814384433E+00   -0.856091715814999432E+00    0.474814639586376359E+03    0.154304432592087282E+01    0.140449126110385819E+00    0.359354847580146963E+00    0.995264941875482201E+01   -0.130264858516522342E+01    0.251584585991271226E+01   -0.651558607348147412E+00    0.452170583611638699E+00   -0.692976408237718999E+00   -0.151713391185027646E+01   -0.543269074254979856E+01   -0.710866874243466285E+00    0.288090909765020770E+05
    0.663449588473455920E+00    0.190730350337445942E-03    0.614259860950136627E+00   -0.284553509621173628E+01    0.394483852139587668E+03    0.165915914486894911E+01    0.137639304082940728E+00    0.118861680421525992E+00    0.114510979890697158E+02   -0.277111167211183940E+01    0.203400585892461372E+01   -0.330766742881138054E+01    0.614811098969324177E+00   -0.105386601687463699E+01   -0.278338843678695635E+01   -0.794684293447455214E+01   -0.103112509206844472E+01    0.288091020501078747E+05
    0.683237777088641751E+00    0.115046075237385816E-03    0.951884745475167549E+00   -0.197835700237543577E+01    0.488103191900775471E+03    0.199274483513648759E+01    0.140818550278120069E+00    0.120232299229325566E-01    0.110899727758831155E+02   -0.103155189148623805E+01    0.240730574953849796E+01   -0.111986845272567770E+01    0.580481861561036205E+00   -0.693269968172578466E+00   -0.201198786316414324E+01   -0.436329373164809731E+01   -0.747422521516902805E+00    0.288091300812853478E+05
    0.672900393275458586E+00    0.504032212695412277E-01    0.614698306869097433E+00   -0.188325817738174806E+01    0.470850931812224303E+03    0.161357871739152947E+01    0.138310063101949432E+00    0.125772240993767166E-01    0.996052165905024722E+01   -0.247810325255305397E+01    0.264651879786033817E+01   -0.107377414533749826E+01    0.184296037106224275E+00   -0.719507949959016457E+00   -0.168094493314893079E+01   -0.671893822686249287E+01   -0.918664409953657390E+00    0.288091338816194184E+05
    0.667591138849854882E+00    0.266330927529632739E-02    0.773511491001924067E+00   -0.281486243890517684E+01    0.393563401144649561E+03    0.148116620379311881E+01    0.128419287402256388E+00    0.461271559721291469E+00    0.113238592983947228E+02   -0.368659900891405545E+01    0.275790916062575020E+01   -0.273315618779237779E+01    0.433878505751947086E+00   -0.783804681330532382E+00   -0.232757608967416996E+01   -0.678295620801031873E+01   -0.111697176137019483E+01    0.288091562929544452E+05
    0.689933303231926365E+00    0.519663926689572508E-01    0.713245597173229662E+00   -0.286896160186953875E+01    0.374408943050181961E+03    0.160676025005866463E+01    0.146682840732554498E+00    0.851958662371488540E+00    0.101309366012228068E+02   -0.367465605360230718E+01    0.235679360982684027E+01   -0.330287819665334581E+01    0.386571987227787017E+00   -0.943945752436167851E+00   -0.235696616391469949E+01   -0.749164043630921928E+01   -0.102140035737112456E+01    0.288091627100936821E+05
    0.685123678547716941E+00    0.854990840792902991E-04    0.582361361332587535E+00   -0.967324841737498886E+00    0.464266528514785534E+03    0.136720946509140573E+01    0.137744537293328168E+00    0.543405474121560518E-02    0.990199400712519129E+01   -0.167630306700305809E+01    0.249837458732041862E+01   -0.570003603570087058E+00    0.342867917873950045E+00   -0.663175393582615236E+00   -0.200383999908964228E+01   -0.752834334615693468E+01   -0.788177475862212873E+00    0.288092616731909802E+05
    0.684241649978792776E+00    0.520187994110529739E-02    0.716132884416035509E+00   -0.161059917352313064E+01    0.449795590839982310E+03    0.196571250140239040E+01    0.124995866394882554E+00    0.985529136896884372E+00    0.105064595909870100E+02   -0.919968546512780705E+00    0.275542341341825781E+01   -0.157620065024748701E+01    0.409487492072713566E+00   -0.816053729924756333E+00   -0.176775587739628914E+01   -0.533874050899403318E+01   -0.657865791332024052E+00    0.288092759030700181E+05
    0.706700344517127044E+00    0.411953704042195522E-02    0.798434036160302618E+00   -0.296285551749798559E+01    0.383892138789777505E+03    0.151613939914698070E+01    0.154455516139865773E+00    0.361563847541407302E+00    0.929462064148376754E+01   -0.240234887512444084E+01    0.249189275899728813E+01   -0.368435869374134484E+01    0.479661398172975095E+00   -0.767377168321068837E+00   -0.251245055605238043E+01   -0.663917210175225758E+01   -0.990243072734861229E+00    0.288092860897806349E+05
    0.688867814908353804E+00    0.120452808706141413E-02    0.693250146901349229E+00   -0.225941663028206507E+01    0.386762914043443345E+03    0.102946323511386861E+01    0.148672711186947804E+00    0.913363575903386349E+00    0.106384294500880436E+02   -0.345196485927457353E+01    0.212640167135544589E+01   -0.328732426137313238E+01    0.485264025299442958E+00   -0.828453703460859892E+00   -0.247423129794363295E+01   -0.736012906058763772E+01   -0.104873220938041722E+01    0.288092889543770943E+05
    0.694627294792780292E+00    0.670704124963391083E-04    0.291836851846484224E+00   -0.121720078615340199E+01    0.413296291046368196E+03    0.157523057651351284E+01    0.151590208679594496E+00    0.392298950709600525E+00    0.717333105098022727E+01   -0.254841127514417876E+01    0.261871367666536958E+01   -0.257543105324959098E+01    0.153967955932552192E+00   -0.751066080307938755E+00   -0.140040129171113570E+01   -0.736478169517897641E+01   -0.955272068147379194E+00    0.288092958406794351E+05
    0.663805476251906890E+00    0.207429149714728200E-01    0.708450402343781427E+00   -0.271483696783849116E+01    0.414469314849591797E+03    0.176648050686894420E+01    0.133987099908930735E+00    0.180805250682353064E-01    0.106839295867575341E+02   -0.377540334185044379E+01    0.208587634640459374E+01   -0.309388060145864330E+01    0.491992954839896190E+00   -0.891304039765146605E+00   -0.242241699836255364E+01   -0.760588892853014720E+01   -0.102339003898074843E+01    0.288092989540974195E+05
    0.681164453625411781E+00    0.688412677161392181E-03    0.968400144195663337E+00   -0.114360454167710035E+01    0.448978853484787180E+03    0.183188801882582708E+01    0.132760829528762309E+00    0.175101938863775786E+00    0.100637925174948517E+02   -0.174426332063406520E+01    0.248173551317281049E+01   -0.189660554089996092E+01    0.524272873996890487E+00   -0.816278992701304773E+00   -0.203897118241982245E+01   -0.618873339578304726E+01   -0.764720097525783515E+00    0.288093314942614816E+05
    0.706075905560722861E+00    0.439169558951267025E-01    0.315576615922869008E+00   -0.642076323922909253E+00    0.441334575216585677E+03    0.161438605689545001E+01    0.164925249658214507E+00    0.337932098112951329E-01    0.755794133967949033E+01   -0.288638214365753987E+01    0.236318404073315591E+01   -0.295679156254546127E+01    0.120183972869962158E+00   -0.694854876230050600E+00   -0.130693391302111195E+01   -0.693660125883786982E+01   -0.893596332818772154E+00    0.288093469464951777E+05
    0.663364790519250236E+00    0.119931518748498766E-02    0.350557400350016923E+00   -0.111380145938566422E+01    0.481722048291377916E+03    0.138999045494088747E+01    0.143168552795676418E+00    0.104475335006389506E-01    0.976974229233495350E+01   -0.247699420599971942E+01    0.247438126098855715E+01   -0.192064307167415027E+01    0.186408771742703927E+00   -0.672187606109282854E+00   -0.158837820038193822E+01   -0.683797345023433234E+01   -0.908012377580327268E+00    0.288093726668162562E+05
