    0.162176573975955137E+03    0.171730172516677555E+03    0.199587074730077613E+00   -0.981918980998151003E+00    0.319459180651240947E-02    0.961932234320848067E+01   -0.262862846251996896E+01    0.176325322906574433E+01   -0.138406626786122855E+01    0.843474529966965259E+00   -0.470183402996986466E+01   -0.295927452545754655E+01   -0.572518519253413949E+01    0.288053059032839956E+05
    0.204057939099205640E+03    0.271370865732241612E+03    0.105472495751355799E+01   -0.212427628213491770E+01    0.780027550893944849E-01    0.898057824051103637E+01   -0.156361647740633281E+01    0.221284502938697925E+01   -0.226871614183961956E+01    0.964860099505348900E+00   -0.647147780818746465E+01   -0.526522162222903134E+01   -0.524643737519424569E+01    0.288064881912412893E+05
    0.290170137002442800E+03    0.100243356109746074E+03    0.178142030905108051E+00   -0.273780409982013584E+01    0.219798904065530536E-01    0.103786012119677551E+02   -0.123489017722013550E+01    0.215469158782434445E+01   -0.222688085740677977E+01    0.986631250711137442E+00   -0.485362528590548337E+01   -0.770728907857987355E+01   -0.786814726722166924E+01    0.288068967020641503E+05
    0.170714258568124848E+03    0.141704228977958508E+03    0.101056891730579568E+01   -0.121677653645358985E+01    0.220058737861683548E-01    0.873402364935594555E+01   -0.613187349029629125E+00    0.120094506600529982E+01   -0.386452898052359695E+01    0.913637016641232536E+00   -0.755927891877058045E+01   -0.419819363427868097E+01   -0.418636470779707714E+01    0.288079149550914553E+05
    0.142196725247192859E+03    0.957851088497198333E+02    0.703825243906839870E+00   -0.679007638438565930E+00    0.205246393690138376E-02    0.696793741730214666E+01   -0.649042845454892436E+00    0.289803196562756860E+01   -0.541409489407688405E+00    0.994010792684845157E+00   -0.625380709633540199E+01   -0.647747787785611440E+01   -0.634186740497282475E+01    0.288079864750289489E+05
    0.320489614967689761E+03    0.563485735789771880E+02    0.407093281526783812E+00   -0.291436894238214839E+01    0.149580502831287709E+00    0.839987097324081944E+01   -0.643128346792675387E+00    0.151296713833922603E+01   -0.224405657542182624E+01    0.993362459304708345E+00   -0.203272672652177455E+01   -0.510517272086481899E+01   -0.503353128585001386E+01    0.288081319316323534E+05
    0.288507396554788897E+03    0.112603790600005187E+02    0.911358167986316414E-01   -0.241323564862606688E+01    0.389574599701767652E-01    0.947521792693697229E+01   -0.526393335650880090E+00    0.197763757343014746E+01   -0.667846444767201675E+00    0.901329721162925090E+00   -0.332518006896908069E+01   -0.360606300759298382E+01   -0.618878642822701241E+01    0.288081855537512020E+05
    0.131673162803447610E+03    0.101352679880758757E+03    0.297201008460417637E+00   -0.539335415690855857E+00    0.159238324263417906E-01    0.880098056738879819E+01   -0.891835966444281425E+00    0.229975426525661319E+01   -0.295432114885223385E+01    0.815531965558048078E+00   -0.471539702529717175E+01   -0.371379813877054943E+01   -0.467074089432747286E+01    0.288083935692215855E+05
    0.103759501472745299E+03    0.781444745433375090E+02    0.153180186434639320E+00   -0.526331993545072763E-01    0.127284168942701855E-02    0.966669572008191480E+01   -0.975673692378150825E+00    0.237998673811868766E+01   -0.325790045117013394E+01    0.887523944890783456E+00   -0.770342429070408574E+01   -0.119462180050831268E+01   -0.340264084263991862E+01    0.288085856795879663E+05
    0.987144968216032055E+02    0.182134344068380443E+03    0.149733141044234908E+00   -0.414648141425856931E+00    0.100201889824676777E-01    0.100840587960479713E+02   -0.168581354331934108E+00    0.259187306934370687E+01   -0.145440837040472104E+01    0.953949825531234974E+00   -0.176890567787531960E+01   -0.628544880794349226E+01   -0.361276713257592785E+01    0.288087183950076032E+05
    0.174941048667313311E+03    0.313085051564825427E+02    0.156601089389993252E-01   -0.117054684494750205E+01    0.271487202411066324E-01    0.860975500160482277E+01   -0.154139032404856025E+01    0.129681347762676191E+01   -0.514695571784862693E+00    0.927671396907365331E+00   -0.375495965231737117E+01   -0.534928269731287642E+01   -0.494272368471747470E+01    0.288087733437820389E+05
    0.204739068038747263E+03    0.224991903999388342E+03    0.120251001655477474E+00   -0.175429950787945810E+01    0.209755602200976082E+00    0.870868720286319764E+01   -0.455934143795930780E+00    0.238799944475250081E+01   -0.324870826552302816E+01    0.821368970240233698E+00   -0.609565091553485239E+01   -0.540224820235853720E+01   -0.491916824017408416E+01    0.288087985018889194E+05
    0.160430955755858378E+03    0.202324751089325559E+03    0.598713576204933950E+01   -0.104308259534526515E+01    0.962017335696455922E-01    0.912623941786435111E+01   -0.111270691237200925E+01    0.130499841686873541E+01   -0.381796714344525023E+01    0.756653799418991024E+00   -0.657616480608401499E+01   -0.120302588248538100E+01   -0.622655485101166839E+01    0.288088630472087207E+05
