    0.228796730181485865E-01    0.640549532496614642E-03   -0.116797070446413009E+01    0.417523642241704465E+03    0.982948729964271406E+00    0.880023138603312716E+00   -0.438396189423662985E+01    0.849229801434234766E+00   -0.265103021853209597E+01   -0.562527649773886207E+01   -0.760783702086851754E+01   -0.629970141640953063E+01    0.288232002171072636E+05
    0.119630169278256476E-04    0.106351855146839556E-03   -0.358415149103166097E+01    0.344864895683653799E+03    0.879273941384773550E+00    0.677684644459421670E+00   -0.543874335740376580E+01    0.632748969063068989E+00   -0.214668014785339523E+01   -0.602594607722223152E+01   -0.648399075958555393E+01   -0.469782245420149103E+01    0.288234903578642297E+05
    0.254986485700516470E-01    0.104069408455439061E-02   -0.447041490215751125E+01    0.445215747345470561E+03    0.675991277700146220E+00    0.186152755507412682E+01   -0.411668344963762856E+01    0.849666745256890121E+00   -0.256987082375957865E+01   -0.248612737905115111E+01   -0.288304909475634652E+01   -0.566784659290437887E+01    0.288242327620926408E+05
    0.133806769277903517E-02    0.346684459744518486E-03   -0.315621442201769975E+01    0.425806089129977465E+03    0.169875203232495431E+01    0.924715292243925790E+00   -0.433257647833498893E+01    0.686327819045965848E+00   -0.301081603365499273E+01   -0.555560387687730195E+01   -0.468186484445726592E+01   -0.680966397624452036E+01    0.288244789762245746E+05
    0.302174840226240849E-03    0.148946640506171096E+00   -0.512142141908766746E+01    0.404533529716188070E+03    0.114687291953130677E+01    0.135438752945298346E+01   -0.484145253880860960E+01    0.765219562401819875E+00   -0.104631799885402010E+01   -0.375117376991510643E+01   -0.411595105084181068E+01   -0.487356810449745304E+01    0.288246229184374133E+05
    0.105282003609403936E-01    0.176889631797756903E-02   -0.220776306959777235E+01    0.436264786981177053E+03    0.946389173618003565E+00    0.772164339857277948E+00   -0.373298504847405521E+01    0.838953642912499520E+00   -0.259382966958244232E+01   -0.496917890523936734E+01   -0.559276912538839710E+01   -0.724354805091320131E+01    0.288249532206046460E+05
    0.311460680130302710E-05    0.878766603602934489E-04   -0.315168774245964212E+01    0.470235010881852588E+03    0.184626581756966601E+01    0.101848650959422637E+01   -0.304096307695952817E+01    0.896528166268555804E+00   -0.261412175842550898E+01   -0.157515541199148679E+01   -0.582456886301732002E+01   -0.646547504253491390E+01    0.288254165282023896E+05
    0.400185982975707639E-02    0.208836198576640257E-01   -0.556625258794852407E+01    0.419050969254633685E+03    0.172969746254747259E+01    0.172988735174771335E+01   -0.436271630311289726E+01    0.822720480087882011E+00   -0.169265923011347930E+01   -0.371898858625834450E+01   -0.290243459693994676E+01   -0.516442614914787601E+01    0.288255553111916852E+05
    0.195191939522039786E-04    0.617290204063531962E-03   -0.142813597461879560E+01    0.488343552942575116E+03    0.176625708236757517E+01    0.159243951883485879E+01   -0.344918056542246632E+01    0.749432330907159994E+00   -0.280873126637621162E+01   -0.463405145532854323E+01   -0.272043472933684161E+01   -0.784051430650044345E+01    0.288257398528206904E+05
    0.357328277787518701E-03    0.212456888497903506E-04   -0.494094524202748531E+01    0.394034334349440996E+03    0.173373885689825524E+01    0.828838047349415352E+00   -0.477392293242079457E+01    0.713986573166379035E+00   -0.890934542771171678E+00   -0.177541522989147360E+01   -0.333365957801895885E+01   -0.796956456075982356E+01    0.288257850974293287E+05
