    0.641879305876915851E+03   -0.356450582127509463E+01    0.897163025883303655E+00   -0.326390263803292768E+01   -0.280497054455859551E+01   -0.577337318116281040E+01   -0.630259048712412628E+01    0.288183590357807625E+05
    0.562317606512522843E+03   -0.476536254614754995E+01    0.787552252523041729E+00   -0.190962907299434992E+01   -0.543880756789341469E+01   -0.661593086717150669E+01   -0.350042668629278619E+01    0.288199614744227183E+05
    0.585517659519723679E+03   -0.415139447647529103E+01    0.895813260934890554E+00   -0.288114160015353971E+01   -0.580455263822851197E+01   -0.491726990235982431E+01   -0.594935113621169620E+01    0.288223674754826134E+05
    0.527027355759296825E+03   -0.502068273521067976E+01    0.895001677132601925E+00   -0.161914960362357174E+01   -0.598020415652160775E+01   -0.244770096038019691E+01   -0.364303270787442468E+01    0.288232144807433542E+05
    0.548632007884677023E+03   -0.523205841454431120E+01    0.700977299573443124E+00   -0.247351028402800299E+01   -0.263839060919105961E+01   -0.635861060540993606E+01   -0.620021071591632733E+01    0.288232656755386379E+05
    0.520819155728251644E+03   -0.553008311656155094E+01    0.785188478710785898E+00   -0.319179220247991413E+01   -0.778652976739456637E+01   -0.350302156458848213E+01   -0.512436842426065375E+01    0.288233065711488780E+05
    0.522168208934728000E+03   -0.514382027314514279E+01    0.867961796861140833E+00   -0.245514347750852746E+01   -0.688974013240296213E+01   -0.328000803927661888E+01   -0.562819775975161285E+01    0.288233360325620270E+05
    0.533863260438660291E+03   -0.524825291139306849E+01    0.777548876395823818E+00   -0.157267751431816016E+01   -0.641970933363984297E+01   -0.325393894524424354E+01   -0.366380080910554895E+01    0.288233750333800999E+05
    0.493832109470379407E+03   -0.555452311065549775E+01    0.847306188395475557E+00   -0.254223439745791335E+01   -0.274899810877688289E+01   -0.664544343615732558E+01   -0.492152594524335285E+01    0.288234274026530293E+05
    0.544077226017690691E+03   -0.510292007705770434E+01    0.790727285760959187E+00   -0.219657471427143403E+01   -0.715434584182782718E+01   -0.526808639900437292E+01   -0.475480273055404634E+01    0.288235633148960478E+05
    0.556041490498195799E+03   -0.451254093910765253E+01    0.889630366671658512E+00   -0.266658503727046092E+01   -0.300899295582527415E+01   -0.488793886937624755E+01   -0.644604798008817248E+01    0.288236212090422632E+05
    0.557428878790947238E+03   -0.550077347112948978E+01    0.701639485460333390E+00   -0.385342860318223313E+01   -0.680257617143325000E+01   -0.693048474106893053E+01   -0.712164959175393797E+01    0.288236735180926589E+05
    0.592901966862275344E+03   -0.434596220224036500E+01    0.849802791940824198E+00   -0.309334551861661389E+01   -0.697787768925748431E+01   -0.438381316702773383E+01   -0.734138942453604582E+01    0.288238437493448728E+05
    0.663853170919440799E+03   -0.356625886011050186E+01    0.851256451478765719E+00   -0.336429320130783083E+01   -0.506274924345783361E+01   -0.498261035406078090E+01   -0.792099188667043208E+01    0.288240358408328975E+05
    0.511109154096640964E+03   -0.532871071597704127E+01    0.859863645617084060E+00   -0.213997648432365395E+01   -0.482713342059510353E+01   -0.411020208682944599E+01   -0.462917496475543189E+01    0.288241424464261290E+05
    0.574503564929034610E+03   -0.469429563855724119E+01    0.788936111025548947E+00   -0.290473837670771307E+01   -0.286977765559034914E+01   -0.258183812575460792E+01   -0.483893567130322566E+01    0.288241694343371164E+05
    0.513991984523783458E+03   -0.546995480716702875E+01    0.820824328407635528E+00   -0.225901672874373549E+01   -0.573292720161791003E+01   -0.345528518584277666E+01   -0.643273952682264305E+01    0.288242330196016555E+05
    0.560585835890318094E+03   -0.477648451644856031E+01    0.783436601394644438E+00   -0.242991621997961182E+01   -0.485877375880717111E+01   -0.505733649828634046E+01   -0.574626536957606504E+01    0.288244563587932134E+05
    0.534870768225757502E+03   -0.542168278721164576E+01    0.779176081585038705E+00   -0.312534460691791072E+01   -0.188799028231608101E+01   -0.344067254622853280E+01   -0.708953802307603986E+01    0.288245082423051208E+05
    0.514613587576613440E+03   -0.569421327358162710E+01    0.764978365908535851E+00   -0.177059931005704474E+01   -0.459544808482592604E+01   -0.169593860113572070E+01   -0.394618103670529319E+01    0.288245612278535773E+05
    0.570563678339226158E+03   -0.426694363892908957E+01    0.909838484523526780E+00   -0.180524166052302348E+01   -0.195165480832298766E+01   -0.397069485830608127E+01   -0.716284126364418494E+01    0.288246999075001950E+05
    0.523713164577748671E+03   -0.555057366631104809E+01    0.778568659228827786E+00   -0.271045918604603209E+01   -0.705731784117713268E+01   -0.728272664727706953E+01   -0.619352291734091231E+01    0.288247885278605499E+05
    0.549766105553077409E+03   -0.530303852919138663E+01    0.744582412278567807E+00   -0.310875596721841774E+01   -0.507367477441203452E+01   -0.288198593230671118E+01   -0.794281598675560474E+01    0.288249073379412512E+05
    0.550732789816108379E+03   -0.504435758833656678E+01    0.791925587778047335E+00   -0.275774881762250690E+01   -0.742523426536887321E+01   -0.697843706427160271E+01   -0.491173549126271958E+01    0.288249769869789525E+05
    0.550454577182525782E+03   -0.487552648329244676E+01    0.808239335975419304E+00   -0.216071129960536368E+01   -0.520586299048077095E+01   -0.218034979019453079E+01   -0.504494926680377809E+01    0.288249770522971739E+05
    0.521295071608798708E+03   -0.519345756777908374E+01    0.889483510019661305E+00   -0.124717383885365862E+01   -0.240759505192436229E+01   -0.456008138091967119E+01   -0.469582408395735129E+01    0.288249898263857613E+05
    0.512213362531699431E+03   -0.597533634350181853E+01    0.719159896032265711E+00   -0.317785704623699594E+01   -0.510912737758782676E+01   -0.278533181339931968E+01   -0.795222788543013515E+01    0.288250102277786682E+05
    0.514414680457398731E+03   -0.561638896147091238E+01    0.748865341271240492E+00   -0.193685975942412636E+01   -0.508920541043415131E+01   -0.535600860991074335E+01   -0.401074587528153614E+01    0.288251903330228961E+05
    0.534797902554911161E+03   -0.515647217766198018E+01    0.812772588508339888E+00   -0.299530612383546391E+01   -0.670189343872731325E+01   -0.576893645683843381E+01   -0.786234287326203418E+01    0.288254062735238076E+05
    0.531996205151073013E+03   -0.555760986195486151E+01    0.763181563229027637E+00   -0.125244620936701079E+01   -0.272757087512094287E+01   -0.496007754404258705E+01   -0.404811820983664639E+01    0.288254358419645796E+05
    0.522506924598320552E+03   -0.572909583466454020E+01    0.725440152381929382E+00   -0.276629165841883040E+01   -0.218783621766029501E+01   -0.277100413735066375E+01   -0.470635437307396209E+01    0.288254583860566345E+05
    0.513884440761656720E+03   -0.561943185780262233E+01    0.772411581117930401E+00   -0.264038242261026568E+01   -0.750329215552850481E+01   -0.358275573621913512E+01   -0.618440555414235149E+01    0.288255759855454671E+05
    0.526697199263337552E+03   -0.512842849112969112E+01    0.838835310820495672E+00   -0.248835568830829157E+01   -0.762047245118205296E+01   -0.603523373619266490E+01   -0.749020668176096205E+01    0.288255983403780519E+05
    0.515838888888713996E+03   -0.531664645109336842E+01    0.808894583500143205E+00   -0.176999927069609253E+01   -0.304710201573031014E+01   -0.710619363266900983E+01   -0.464865900275762911E+01    0.288256017863926609E+05
    0.564742236543066042E+03   -0.491300138496633476E+01    0.742772868833747824E+00   -0.234151434461824781E+01   -0.397146611059804400E+01   -0.703241794236578421E+01   -0.730620420767787415E+01    0.288256424756294509E+05
    0.658146987926379211E+03   -0.382071236629074740E+01    0.808427220201746177E+00   -0.396593577802021624E+01   -0.443427109928167784E+01   -0.496757641165654906E+01   -0.642013201412305534E+01    0.288256454220934538E+05
    0.499223414858342380E+03   -0.554478890032525396E+01    0.820502283810819355E+00   -0.192360099276172836E+01   -0.325433935490181447E+01   -0.288405340370853391E+01   -0.492826182116450529E+01    0.288257476670408942E+05
    0.528797371761225008E+03   -0.517553852446092577E+01    0.846835492227889786E+00   -0.175375932222768061E+01   -0.420689141048293891E+01   -0.465671502465498044E+01   -0.546534877520726869E+01    0.288257477661291923E+05
    0.502898855696612941E+03   -0.566565389135537334E+01    0.829832079985346693E+00   -0.219715220880528950E+01   -0.225590470892440109E+01   -0.717542751804119838E+01   -0.787521700643563083E+01    0.288257927595341134E+05
    0.498465416320285840E+03   -0.568990448971424279E+01    0.824596685013018194E+00   -0.181105087413334687E+01   -0.575661315745651159E+01   -0.449922061958796249E+01   -0.537711881366550593E+01    0.288258514993571080E+05
    0.501030788123317961E+03   -0.564512024001061086E+01    0.824811914152687287E+00   -0.248521105061161940E+01   -0.620124823287097104E+01   -0.578456773627787513E+01   -0.563291185632740010E+01    0.288258648790711595E+05
    0.496449290552773107E+03   -0.591166065998881063E+01    0.777915308585080734E+00   -0.295761404816378892E+01   -0.470753282123416561E+01   -0.397560900245717708E+01   -0.712509797351589036E+01    0.288258865273922347E+05
    0.563955391834860734E+03   -0.446504932065616167E+01    0.874220135685405575E+00   -0.202846515271581129E+01   -0.245308591871696002E+01   -0.387043951407001341E+01   -0.345592272500660158E+01    0.288259244598655896E+05
    0.559280446482164393E+03   -0.485290764610957481E+01    0.804964196337426996E+00   -0.224161641030522851E+01   -0.353506744285460073E+01   -0.185526527186823564E+01   -0.679420462184377083E+01    0.288259364302632457E+05
    0.526993801807526324E+03   -0.537378888209865035E+01    0.782653563759243331E+00   -0.220446812547817927E+01   -0.656747215246800842E+01   -0.543024054277916157E+01   -0.718223265035534553E+01    0.288259369424695724E+05
    0.545845382661342001E+03   -0.497028105235085071E+01    0.827196379281832650E+00   -0.302081385145098480E+01   -0.517657003570767138E+01   -0.468866893390181438E+01   -0.500549635548670935E+01    0.288259898666016597E+05
    0.547190029330546054E+03   -0.473681412171051530E+01    0.864715200892430702E+00   -0.147167860686820795E+01   -0.373813951960574986E+01   -0.652485101719490146E+01   -0.394407790845994821E+01    0.288259906980487431E+05
    0.571234348705788193E+03   -0.484679395369554555E+01    0.780248072487113031E+00   -0.303053323158971999E+01   -0.514844248302930474E+01   -0.331152875252830459E+01   -0.798589688186150326E+01    0.288260592278437398E+05
    0.504153647681010739E+03   -0.583230833122473413E+01    0.781907876242078803E+00   -0.345784575205351885E+01   -0.263570948100100644E+01   -0.682164180104906848E+01   -0.649577131279362163E+01    0.288260987123456362E+05
    0.530555264426087319E+03   -0.543578129071863181E+01    0.761181575364516139E+00   -0.289387896027164704E+01   -0.528316166662049724E+01   -0.436705376104937670E+01   -0.469921035649380237E+01    0.288261590101014190E+05
    0.592566384584889192E+03   -0.410436603758316565E+01    0.873641820949513592E+00   -0.230376770558408506E+01   -0.299087313683754186E+01   -0.491690744858590190E+01   -0.594670054443303364E+01    0.288261668754764687E+05
    0.523890420295971580E+03   -0.570986967108793664E+01    0.715574634866498638E+00   -0.298338524475656364E+01   -0.347484156818067724E+01   -0.548343380438204164E+01   -0.675726827127916163E+01    0.288261724287342986E+05
    0.542721529979115189E+03   -0.490907239162326725E+01    0.813245022605571410E+00   -0.196806473398420767E+01   -0.441268834330739601E+01   -0.386226187973670942E+01   -0.608202240594335564E+01    0.288261947327769885E+05
    0.568623496520431104E+03   -0.524114770725530832E+01    0.705567415792971331E+00   -0.358440763651374006E+01   -0.423435299387278619E+01   -0.452031594549264071E+01   -0.537472340818735006E+01    0.288261947560220906E+05
    0.586869088570106328E+03   -0.433999136201877711E+01    0.867332240885690942E+00   -0.293447369637917888E+01   -0.355424892825004246E+01   -0.470294863569278832E+01   -0.707313887670453934E+01    0.288262544151745606E+05
    0.517221832459534426E+03   -0.549962020367294979E+01    0.803377092841758622E+00   -0.226192220914774289E+01   -0.355013364671848120E+01   -0.365297577199582690E+01   -0.485291248097628802E+01    0.288262622886014724E+05
    0.561597746630484949E+03   -0.530537794013545128E+01    0.716151895825771101E+00   -0.331904207258032269E+01   -0.382107753179965837E+01   -0.642497519974388354E+01   -0.503933347899635553E+01    0.288262682559085151E+05
    0.482920537159155288E+03   -0.586006228403485885E+01    0.863241259860127008E+00   -0.176099752261947717E+01   -0.262897210758831168E+01   -0.435120730642084208E+01   -0.770102009393174125E+01    0.288262725880108628E+05
