    0.472030639648437500E+02    0.252669374177604322E+00    0.110874261856079102E+02   -0.400571393966674805E+01    0.125898054242134094E+01   -0.393812489509582520E+01   -0.812331902980804266E+00   -0.493831453323364222E+01   -0.740269997715950012E+01   -0.673572150468826258E+01    0.150077408478696070E+05   -0.391195633965034517E+01    1
    0.101633965969085693E+03    0.351706574466792876E+00    0.102446184158325195E+02   -0.501507210731506348E+01    0.167853384912014025E+01   -0.114259237051010132E+01   -0.333833156228065508E+01   -0.400405985713005030E+01   -0.438397023677825892E+01   -0.428700966238975489E+01    0.162646019499349786E+05   -0.393195633965034208E+01    1
    0.850516557693481445E+02    0.501638585930407194E-01    0.920474290847778320E+01   -0.243200719356536865E+01    0.234829205274581909E+01   -0.432839542627334595E+01   -0.512886420488357508E+01   -0.343789561390876752E+01   -0.737411964535713160E+01   -0.469152758717536855E+01    0.179183833711527732E+05   -0.395195633965034165E+01    1
    0.102128982543945312E+03    0.195382296542736450E+00    0.655562067031860352E+01   -0.134068214893341064E+01    0.162477686405181876E+01    0.757424235343933105E-01   -0.605812758803367579E+01   -0.505027253031730616E+01   -0.222141110301017708E+01   -0.764236962199211156E+01    0.181451038357363686E+05   -0.397195633965034300E+01    1
    0.227586925029754639E+03    0.207821964282301416E-01    0.739223766326904297E+01   -0.428009176254272461E+01    0.243857378661632529E+01   -0.354683172702789307E+01   -0.120483870506286550E+01   -0.138373088240623421E+01   -0.482223325967788163E+00   -0.752002502679824847E+01    0.183649546185266299E+05   -0.399195633965034391E+01    1
    0.293546020984649658E+03    0.294899955120886681E-01    0.616817665100097656E+01   -0.912487506866455078E-01    0.296692039668560037E+01   -0.421869415044784546E+01   -0.775236547589302027E+01   -0.468520343303680420E+00   -0.515012617111205984E+01   -0.384924360513687080E+01    0.192986341970236244E+05   -0.401195633965034215E+01    1
    0.298286676406860352E+03    0.265545328211962417E-01    0.411868953704833984E+01   -0.480315363407135010E+01    0.113296000063419355E+01    0.124495434761047363E+01   -0.506835466623306274E+01   -0.269847747087478584E+01   -0.392325431108474731E+00   -0.199150696992874110E+01    0.193599676190089376E+05   -0.403195633965034173E+01    1
    0.213091671466827393E+03    0.204448734137686085E-01    0.536278724670410156E+01   -0.233035862445831299E+01    0.141630656719207759E+01   -0.487931883335113525E+01   -0.946240288019179587E+00   -0.608337034583091718E+01   -0.777449620962142962E+01   -0.379339904189109767E+01    0.193673471590470435E+05   -0.405195633965034396E+01    1
    0.217747092247009277E+03    0.155437562366805365E+00    0.106836018562316895E+02   -0.517768156528472900E+01    0.153806115388870235E+01   -0.470853221416473389E+01   -0.736543715000152588E+01   -0.330428576469421387E+01   -0.180684278607368398E+01   -0.166037470698356593E+01    0.194943951387038906E+05   -0.407195633965034443E+01    1
    0.956242859363555908E+03    0.426703063656487663E-01    0.522032451629638672E+01   -0.147000467777252197E+01    0.243817198276519775E+01   -0.423940420150756836E-01   -0.106951910257339478E+01   -0.141311076283454895E+01   -0.364331698417663574E+01   -0.540163506865501386E+01    0.202903564782964204E+05   -0.409195633965034400E+01    1
