    0.351961501044851843E+03    0.587329567200610185E+02    0.409523189418385325E+01   -0.241881793287339297E+01    0.315455701365895291E+00    0.823158082371955224E+01   -0.207741797481246682E+01    0.139702041425861667E+01   -0.267134093269275352E+01    0.565499910068546163E+00   -0.110411839392632594E+01   -0.298861931183182872E+01   -0.643699338929274312E+01   -0.554970015306242814E+01    0.288282551251681289E+05
    0.149385102508557964E+03    0.940370180920775738E+02    0.293800309920487744E-01   -0.426101916999431118E+00    0.558996549032907408E-01    0.929764160067215428E+01   -0.171633457989710081E+01    0.237525876803939751E+01   -0.180156296890566336E+01    0.373369927403903512E+00   -0.133442926470427992E+01   -0.100940411786416551E+01   -0.655101016670096215E+01   -0.719982036038339679E+01    0.288282819588611892E+05
    0.529428518755768707E+01    0.378202715355463909E+03    0.720403039519793009E-01   -0.404333998816411633E+00    0.420504215086519251E+00    0.772310524584188673E+01   -0.674592358845885087E+00    0.294023779673906382E+01   -0.148579317060526961E+01    0.599141625115843013E+00   -0.684162384175232674E+00   -0.238450874137793001E+01   -0.474792881895213004E+01   -0.735520479085242407E+01    0.288283718161745746E+05
    0.177502176205766887E+03    0.109128979465079098E+03    0.121697966593093398E+00   -0.700460950351135647E+00    0.307505301111734089E-01    0.601944333743439586E+01   -0.283343054470929223E+01    0.254476895842101269E+01   -0.216696320894750727E+01    0.528393456973174747E+00   -0.825817183472734584E+00   -0.349194915227139724E+01   -0.372054497890991254E+01   -0.722116850427334267E+01    0.288285344490935749E+05
    0.168983884354588014E+03    0.252493263913757801E+03    0.726626700826342731E-01   -0.120113243886544208E+01    0.139303385942785463E+00    0.800902657118722061E+01   -0.229335983398277055E+01    0.175234981085948505E+01   -0.150977693712589289E+01    0.615367955735587335E+00   -0.160433996218336272E+01   -0.388783552571681579E+01   -0.735006775559844794E+01   -0.566494085834898264E+01    0.288286838087817523E+05
    0.181192709624026321E+03    0.321490458198015801E+03    0.751761582021159280E+00   -0.157546909861266160E+01    0.149224211398828817E-02    0.111079450668062947E+02   -0.145778781942583802E+01    0.128231493309945943E+01   -0.191261829784619097E+01    0.514619877552370930E+00   -0.227887641550747411E+01   -0.499408200521678047E+01   -0.597085600260297777E+01   -0.640745966893339247E+01    0.288288093763088182E+05
    0.374667416747359994E+03    0.464405823619024318E+03    0.591198931861621091E+00   -0.998343844013830584E+00    0.294343428293655229E+00    0.906876975303437405E+01   -0.273068716535399059E+01    0.238158311294407632E+01   -0.334351232218730932E+01    0.314908323057961570E+00   -0.914456127130777396E+00   -0.314315911946350113E+00   -0.187790816305217767E+01   -0.739860144340092152E+01    0.288288995284593475E+05
    0.208027861824641946E+03    0.167092247773139547E+03    0.152342037067467651E+01   -0.126852754869763240E+01    0.232678479210238660E-01    0.895740995029342102E+01   -0.618501563156486966E+00    0.239755459014193484E+01   -0.366252977674918823E+01    0.583495547147999005E+00   -0.119105036447720813E+01   -0.141265723956193057E+01   -0.671274788420363677E+01   -0.599017476459652620E+01    0.288289209729413124E+05
    0.196357501215072944E+03    0.258110412102356122E+03    0.348888533497669837E-01   -0.184105464608964375E+01    0.964069080917395044E-02    0.103717489381282828E+02   -0.710858688211035705E+00    0.216019932736323517E+01   -0.417729076726648252E+01    0.690970867853292536E+00   -0.169967173314145903E+01   -0.297113988581826760E+01   -0.637363266434323350E+01   -0.535024306314552511E+01    0.288292569104882714E+05
    0.254203370022911173E+03    0.142690361679718734E+03    0.102107835727491561E+00   -0.150039011407578959E+01    0.177619591695456040E-01    0.763932267498678463E+01   -0.307938601312021110E+01    0.224863110373715624E+01   -0.177729884101223323E+01    0.605437488826819248E+00   -0.100091390688497484E+01   -0.248348761183826561E+01   -0.158024049261645949E+01   -0.694581959973687901E+01    0.288292769622964479E+05
    0.300984476947350345E+03    0.238560538912513209E+03    0.172250275277091330E+00   -0.217286904179011486E+01    0.141539876273615571E-02    0.111240481339406223E+02   -0.283172992495998166E+01    0.172838526652967062E+01   -0.111411424822512028E+01    0.446847213982458025E+00   -0.208888404882417422E+01   -0.309150028968818713E+01   -0.565846690171007616E+01   -0.735060568051529106E+01    0.288293030023540196E+05
    0.316018249503248001E+03    0.278714081924376046E+03    0.197750336533036225E+00   -0.225778024259101251E+01    0.255469883472291340E-01    0.975389932605198595E+01   -0.372275688605212274E+01    0.188078194811742394E+01   -0.223037268694583535E+01    0.480803870917239529E+00   -0.226307424347859509E+01   -0.231719003128243184E+01   -0.370722042438578203E+01   -0.694198535264979633E+01    0.288293365176517254E+05
    0.360976138135501401E+03    0.134975674922615042E+03    0.194464700766732196E+00   -0.235458351632629181E+01    0.145419571023199076E-02    0.100196711050452372E+02   -0.248375466497525910E+01    0.147008755614065700E+01   -0.167364574450535830E+01    0.569282511191534280E+00   -0.101944522235118917E+01   -0.138498257790049362E+01   -0.297787476339026558E+01   -0.597895818307196336E+01    0.288293873769258935E+05
    0.261382721868647195E+03    0.219292161249629487E+03    0.391529168482146472E+00   -0.187714161578438099E+01    0.300499714316465605E+00    0.100119785756531687E+02   -0.181213802487334519E+01    0.246480430855290766E+01   -0.250364533030901937E+01    0.441512349083011402E+00   -0.214955196910555646E+01   -0.220295551374965370E+01   -0.336742143203878719E+01   -0.791137376822551808E+01    0.288293913251687591E+05
    0.287867068265731575E+03    0.199773603882387192E+03    0.282376548352158308E+00   -0.200643574232772792E+01    0.190319108041577000E-02    0.905889632851318183E+01   -0.185036888171079994E+01    0.234176593477491979E+01   -0.136601400335711221E+01    0.502775322017631643E+00   -0.202196281002982747E+01   -0.277705949209740588E+01   -0.541426588714661072E+01   -0.603722137851762231E+01    0.288294656611455757E+05
    0.196211646417457217E+03    0.128981532532023323E+03    0.119863454537938272E+00   -0.109493993532415335E+01    0.682862977296418150E-02    0.845839515528791175E+01   -0.269231528354470395E+01    0.134984709526532387E+01   -0.193057682758431959E+01    0.433230740724822261E+00   -0.285565281767894508E+01   -0.250213231612436982E+01   -0.594134532027848827E+01   -0.781804386369439008E+01    0.288294963868241393E+05
    0.337654438089182747E+03    0.101837981435210509E+03    0.573631571587416511E+00   -0.247575756080161336E+01    0.233583109020790956E-01    0.949255779872259886E+01   -0.232282264081140521E+01    0.192108192052175664E+01   -0.940681061832941090E+00    0.559474523380030231E+00   -0.204631921355444568E+01   -0.270973007262662069E+01   -0.590642171126575022E+01   -0.780496324667654218E+01    0.288296559356982689E+05
    0.267072609450834250E+03    0.317395424077584607E+03    0.152133907655819162E+00   -0.243945093142731118E+01    0.279281726068682928E-01    0.101066963839663266E+02   -0.617062522431295335E+00    0.241255729352420056E+01   -0.358030324813942569E+01    0.579437850580163172E+00   -0.176210200800273586E+01   -0.355512048222667776E+01   -0.778995875263945514E+01   -0.533317602167716664E+01    0.288297091467905011E+05
    0.289764179780856409E+03    0.151572816618146334E+03    0.943066708049956937E+01   -0.200083900303756002E+01    0.257805332759699045E-01    0.103634115586166793E+02   -0.252955191025086235E+01    0.205051966989665413E+01   -0.208932961827853214E+01    0.389898381665053306E+00   -0.250016330463388492E+01   -0.232967584363407987E+01   -0.548798590698553568E+01   -0.693796139385642352E+01    0.288297139118640698E+05
    0.205302060467927959E+03    0.166637781448336995E+03    0.186275819748298077E+01   -0.126030855774261141E+01    0.149028862968571506E-01    0.992142533139895022E+01   -0.224222366920412419E+01    0.195796229272898392E+01   -0.230925751172221583E+01    0.375232153039567085E+00   -0.246004843775245607E+01   -0.260327726063082121E+01   -0.464498739075238465E+01   -0.722029243975767088E+01    0.288297153629817694E+05
    0.257337970791572616E+03    0.345851449032648929E+03    0.619972695997301981E+00   -0.230131989679248949E+01    0.272390472987327943E-01    0.109948877695814193E+02   -0.239407633245438767E+01    0.216357202552699901E+01   -0.268246925056823260E+01    0.588510941976651436E+00   -0.232108128471561592E+01   -0.112586048470756150E+01   -0.483168085614115927E+01   -0.667069535388407431E+01    0.288297155766263604E+05
    0.321084545222812324E+03    0.136106601457438785E+03    0.342326080880918648E-01   -0.245255837209904604E+01    0.137714232006714166E-02    0.118483494834029166E+02   -0.172780325320378392E+01    0.193305217733207080E+01   -0.302401073570158108E+01    0.606013381969018550E+00   -0.169251829485912531E+01   -0.151789514292573369E+01   -0.668571260307522053E+01   -0.648057497311957231E+01    0.288297236114589941E+05
    0.374848275097693374E+03    0.332693415078395347E+02    0.201715861119064782E+00   -0.254951006398938018E+01    0.162879785890216637E-02    0.105615992812907535E+02   -0.406732072613146123E+01    0.232438129416904804E+01   -0.167437710513041971E+01    0.587007706121379425E+00   -0.268760656863580838E+01   -0.259345803545111853E+01   -0.646577115158608251E+01   -0.626545239977664981E+01    0.288297521109573572E+05
    0.378055739026952381E+03    0.134464698887590146E+03    0.541625325952783676E+01   -0.287044958158764096E+01    0.634241731065601499E-01    0.992293001612156722E+01   -0.119814028317232957E+01    0.182582597724494078E+01   -0.229304982701092674E+01    0.729061643088480871E+00   -0.908878308025195203E+00   -0.166254201833365922E+01   -0.411160032164698119E+01   -0.602228165001740834E+01    0.288297851897443288E+05
    0.269280042706021561E+03    0.731027380019505273E+02    0.102408841444149978E-01   -0.164705156313165468E+01    0.531967381180867890E-02    0.803191281556237158E+01   -0.421415019552242764E+01    0.137528264817691959E+01   -0.631300217469145331E+00    0.473637547351580313E+00   -0.174428381077739125E+01   -0.222329638935238805E+01   -0.563935620407345617E+01   -0.631124326807726899E+01    0.288297859004588681E+05
    0.331742446073788130E+03    0.752888001842612997E+01    0.228423388500662822E+00   -0.241688446661529976E+01    0.312230650811997114E-01    0.918701345236369349E+01   -0.206941700327159328E+01    0.193650451567886961E+01   -0.243584151875950505E+01    0.632670194835115662E+00   -0.135256784248854522E+01   -0.375193163104251859E+01   -0.556465530735110292E+01   -0.614097719203489945E+01    0.288298169484232421E+05
    0.120287817183283224E+03    0.310710143648575979E+03    0.115021428093753965E-01   -0.126990966313454057E+01    0.379520470644672148E+00    0.705853371196806822E+01   -0.302155584465145610E+01    0.180377672472310335E+01   -0.184058352089508315E+01    0.508173646983185123E+00   -0.159174728823990730E+01   -0.120636136564521124E+01   -0.541773457316304796E+01   -0.464774892195257650E+01    0.288298259546133777E+05
    0.313669053505705506E+03    0.130697483874737031E+03    0.409510829957987088E+01   -0.222915952827101105E+01    0.706393741704789691E-01    0.895219049623714191E+01   -0.135783187850597020E+01    0.247307156827201879E+01   -0.798086644784323340E+00    0.522705780657959918E+00   -0.244944768102802790E+01   -0.342935197910612732E+01   -0.418289022337515526E+01   -0.598574384385636904E+01    0.288298815807764549E+05
    0.213542584650325409E+03    0.212003016962251593E+03    0.229302731322950371E+00   -0.120357386623390328E+01    0.456653035574779848E-01    0.745514768515690029E+01   -0.348283779809337357E+01    0.258902286242734903E+01   -0.979472039150099505E+00    0.612745288996362936E+00   -0.887871145946823148E+00   -0.255298266635449345E+01   -0.754746899317918896E+01   -0.695473027331959770E+01    0.288299149484527807E+05
    0.159395148664565710E+03    0.286784261332534982E+03    0.119263255357069076E+01   -0.115503148317581883E+01    0.319330787684346095E-02    0.103560047741435177E+02   -0.122243004554336121E+01    0.274327912538853358E+01   -0.210201621014294560E+01    0.519239611639536469E+00   -0.299686856490884779E+01   -0.584849058394431243E+01   -0.590298483700196197E+01   -0.734213846909312018E+01    0.288299461874788030E+05
    0.351666376840953944E+03    0.163705831115095464E+03    0.864697694974818409E+00   -0.268492017737561151E+01    0.700751217415252880E-02    0.978783662454001480E+01   -0.980966190851308539E+00    0.248582383239038629E+01   -0.339670923887126275E+01    0.580472808716235855E+00   -0.274032032184998631E+01   -0.360359011968576404E+01   -0.685082166853517549E+01   -0.583507065643487621E+01    0.288299734111661564E+05
    0.256140457913348882E+03    0.300403060191462032E+03    0.174216690253258741E-01   -0.174510481682357810E+01    0.664878132362527966E-02    0.951772860927577291E+01   -0.208857375175358406E+00    0.252928547129323045E+01   -0.309257441822914014E+01    0.430864350037361010E+00   -0.660582157048255070E+00   -0.181939672404444686E+01   -0.194676600706621716E+01   -0.758062971769793936E+01    0.288300771785797697E+05
    0.309068812365413180E+03    0.562278206078617870E+02    0.896855218790685527E+00   -0.192757838767733758E+01    0.196903880795552023E-01    0.943135556002426156E+01   -0.489772524106452956E+01    0.202987744437436657E+01   -0.153330820338410945E+01    0.454843795511065130E+00   -0.284483963280847618E+01   -0.305859061402523391E+01   -0.497910072778174673E+01   -0.711595526189963135E+01    0.288301895612278422E+05
    0.412271049543957247E+03    0.108632747060582801E+03    0.698618427990105939E+01   -0.299955245525113101E+01    0.197577347199057118E+00    0.111072323202677641E+02   -0.112143489004185426E+01    0.228840235055514807E+01   -0.354022735604393812E+01    0.507392722624508741E+00   -0.126222403535878858E+01   -0.103541484402888706E+01   -0.279725217355375300E+01   -0.584297862724208272E+01    0.288302449584424285E+05
    0.358297271285987563E+03    0.834446883181601038E+02    0.852398735047490141E-01   -0.206592547615648359E+01    0.125123270022750560E+00    0.861499634264479752E+01   -0.146583025411677692E+01    0.130330650503972301E+01   -0.306180032224943766E+01    0.638226451868379008E+00   -0.968916143784706918E+00   -0.812520309142760411E+00   -0.553006100343583107E+01   -0.502117567957482258E+01    0.288302705153021816E+05
    0.263205532518463940E+03    0.648146119870135351E+02    0.266985537907460380E+01   -0.148643368480528171E+01    0.135742261705315836E+00    0.847361327995999858E+01   -0.234652463330779693E+01    0.287024716949759284E+01   -0.695264142477990177E+00    0.412996463077537179E+00   -0.200416751300787066E+01   -0.923886464399156004E+00   -0.609665933517430947E+01   -0.647145839801041856E+01    0.288302725772652557E+05
    0.296289856184352459E+03    0.233484233582179570E+03    0.475834264782807437E+00   -0.229994956067891332E+01    0.276891356929957755E-01    0.111500024316678257E+02   -0.488122488840825319E+00    0.185046560020890594E+01   -0.189583694825815652E+01    0.516188331544931378E+00   -0.255447728818650344E+01   -0.293259380612869602E+01   -0.719779977930670345E+01   -0.692689124202748552E+01    0.288302753526762535E+05
    0.321583531029969322E+03    0.136417838335218846E+03    0.805704257214167541E+01   -0.230933876911280489E+01    0.651330485687477180E-02    0.963659831990964122E+01   -0.865848815278400963E+00    0.254499370114087231E+01   -0.182061436371757779E+01    0.623870700278125190E+00   -0.854360666953252412E+00   -0.270639099002098060E+01   -0.649344438397205703E+01   -0.611485563728137294E+01    0.288302817839842101E+05
    0.218242864118357261E+03    0.300667930853903783E+03    0.169253842145509655E-01   -0.209695570834758893E+01    0.324656146321949043E-01    0.892024090824510196E+01   -0.740510506010835456E+00    0.235177226841517495E+01   -0.411859407017092405E+01    0.503742237471181742E+00   -0.160260746769350693E+01   -0.300300307076049933E+01   -0.249806037551089410E+01   -0.757450486370109388E+01    0.288303387367578725E+05
    0.336066593574271394E+03    0.220269530218652903E+03    0.100053800745160637E+01   -0.244697951896146559E+01    0.685927924914781384E+00    0.978521656930715089E+01   -0.119901456352813085E+01    0.112006010083165597E+01   -0.305958429903816853E+01    0.439709364885904397E+00   -0.209551417025552844E+01   -0.178263167517994425E+01   -0.540211765684668777E+01   -0.678059837370578933E+01    0.288303720463819918E+05
    0.306264025166132797E+03    0.328439744602710348E+02    0.275480004209944729E+00   -0.206380315307214568E+01    0.128061529252018358E+00    0.809435482690794217E+01   -0.111663261032473926E+00    0.228946960028578328E+01   -0.131122603652957581E+01    0.624872165951356529E+00   -0.931325610350105748E+00   -0.171546717927147530E+01   -0.672552198927332334E+01   -0.761619763299633235E+01    0.288304883136733952E+05
    0.303411973951030973E+03    0.284610766632190916E+03    0.132395561022313535E+00   -0.259053846229802964E+01    0.551872075844989651E+00    0.901035470274719863E+01   -0.382043112448697819E+00    0.196942512844542383E+01   -0.366065966026538492E+01    0.600993210904364084E+00   -0.201981767936369572E+01   -0.424717308176383046E+01   -0.500916950733671396E+01   -0.662109401398347952E+01    0.288305306494714678E+05
    0.229591694476507769E+03    0.600680975190055690E+02    0.828538893041480401E-01   -0.146392563726820502E+01    0.461586644832638476E-01    0.921439246556398750E+01   -0.820209133798985413E+00    0.227060919986991872E+01   -0.268705715101400777E+01    0.355573929382499709E+00   -0.166589701796614786E+01   -0.234107043048837848E+01   -0.629497723799568210E+01   -0.575342154479872114E+01    0.288305457272149724E+05
    0.328231674097512098E+03    0.232415759313814050E+03    0.157423051083893824E-01   -0.258341455420052313E+01    0.155717278678378507E+00    0.927811360180547950E+01   -0.123152997495022998E+01    0.174879882155591382E+01   -0.265695953010214225E+01    0.565482473039697231E+00   -0.131227965592695650E+01   -0.360554086119644790E+01   -0.708504760094660213E+01   -0.613651554989857040E+01    0.288305683593242211E+05
    0.145359069278919890E+03    0.353096595317043239E+03    0.181974581526392454E+01   -0.154908115933009727E+01    0.543718043986148314E-01    0.102076304008799941E+02   -0.288481315105497238E+00    0.140671576158675071E+01   -0.345368220581417429E+01    0.510328458106792393E+00   -0.208810197971794675E+01   -0.322828826533593549E+01   -0.489793322209706083E+01   -0.524650549823085122E+01    0.288305754223233489E+05
    0.216278087770158123E+03    0.210838056880052619E+03    0.210538133423952945E+00   -0.155668863402744551E+01    0.537624357514894947E-02    0.100453057793881158E+02   -0.118660352679203296E+01    0.221099799614925985E+01   -0.280202199663107043E+01    0.583779101539372514E+00   -0.205219224994145044E+01   -0.476672983836803432E+01   -0.674227754372901522E+01   -0.627510321954466743E+01    0.288306019205454031E+05
    0.137037078167971345E+03    0.367430782743536270E+03    0.149097035807015110E-01   -0.151535860769277919E+01    0.874229824775657610E-01    0.865734386970980729E+01   -0.359986074038315529E+01    0.248646859959928390E+01   -0.206702611655185819E+01    0.625511091147063159E+00   -0.101503120766731314E+01   -0.869616905497420767E+00   -0.521591465770814100E+01   -0.649728072316947181E+01    0.288306301963355290E+05
    0.194131003588730010E+03    0.230701551326492364E+03    0.129260938506828519E-01   -0.149730161684495444E+01    0.303749015879732562E-01    0.964631460564054422E+01   -0.132772973726496879E+01    0.275481595952769043E+01   -0.271511686032177790E+01    0.476014964031264420E+00   -0.157069884386176106E+01   -0.363244167380413963E+01   -0.757450316953717806E+01   -0.660035105067778538E+01    0.288307553587113216E+05
    0.169935668741527024E+03    0.299820600072426885E+03    0.176061524971671535E+01   -0.112689863325112238E+01    0.625216907376674874E-01    0.871155378324297125E+01   -0.320402039464747945E+01    0.258199100609765297E+01   -0.113885655523869422E+01    0.527016514373953360E+00   -0.201542960303788909E+01   -0.162049466174174839E+01   -0.711842667756944092E+01   -0.735290740107685270E+01    0.288308143811959453E+05
    0.190224140956097045E+03    0.316309984472009035E+03    0.121619332410522432E+00   -0.182529676858804923E+01    0.433585765741228805E-02    0.108656685062732130E+02   -0.962621728563740398E+00    0.150074777243182123E+01   -0.131108796778211989E+01    0.616242682436818123E+00   -0.294657420057611663E+01   -0.498839768259719207E+01   -0.791336798419960630E+01   -0.641481975233440505E+01    0.288308518048361038E+05
    0.238609863570654625E+03    0.327368368075379124E+03    0.213504469731409907E+00   -0.195685023405555647E+01    0.682845263882528031E-01    0.954774444138154976E+01   -0.791287387616811166E+00    0.213072374208872972E+01   -0.466961172305426686E+01    0.621227998011480986E+00   -0.776065086304791762E+00   -0.407087047129549084E+01   -0.737098234750114134E+01   -0.595165991340812717E+01    0.288309539197220256E+05
    0.191028088104518815E+03    0.364757043602677186E+03    0.231618305196446911E+00   -0.238802057988013861E+01    0.394230908752370296E-01    0.994004559238120144E+01   -0.484019800013268053E+00    0.200653751817312909E+01   -0.274515060941559375E+01    0.743487680286371910E+00   -0.964921598405863001E+00   -0.363354715159531949E+01   -0.736308311788955550E+01   -0.453876743385232295E+01    0.288310039205811154E+05
    0.253364010980482448E+03    0.253161182156206479E+03    0.467600986334069796E-01   -0.154353967465118957E+01    0.600156379333262602E-01    0.929938614974460798E+01   -0.945261207422216643E-01    0.135796603884466416E+01   -0.526509098922176122E+00    0.356560580408428918E+00   -0.735671855278083875E+00   -0.154128978241737524E+01   -0.370493857443509711E+01   -0.532549924273149067E+01    0.288310220183454767E+05
    0.158350183758512316E+03    0.195741794671724534E+03    0.485487315586255352E+01   -0.911184916734273376E+00    0.815887718507782578E-01    0.827926914485763632E+01   -0.114209551630281858E+01    0.134902082664852907E+01   -0.242187506925671325E+01    0.533297295505706259E+00   -0.164730734944958002E+01   -0.229221797433690799E+01   -0.649677100732076251E+01   -0.586401640975913807E+01    0.288310824046474663E+05
    0.178458320531313802E+03    0.351364817275919620E+03    0.784881232437789289E+00   -0.206515645594724040E+01    0.393518792918896420E-02    0.114892556449957208E+02   -0.989640820186854953E+00    0.193155558012938733E+01   -0.259234362424212428E+01    0.634834048318917654E+00   -0.253996043282924777E+01   -0.399098519291211673E+01   -0.752570519251252357E+01   -0.571523043130421549E+01    0.288311030709727856E+05
    0.370209486453311797E+03    0.156557668773395847E+03    0.606169680081296836E+01   -0.275293766743671675E+01    0.417506201879873917E+00    0.100894896132651120E+02   -0.146358304139348938E+01    0.289838632227351045E+01   -0.218660252988097792E+01    0.476076442293037416E+00   -0.242440407263432345E+01   -0.228073256622298093E+01   -0.647856918181589592E+01   -0.572356476351551358E+01    0.288311120267671431E+05
    0.373748547836970772E+03    0.260906688225006008E+03    0.672485385421321302E+00   -0.293883863039208837E+01    0.588688628443508000E+00    0.100744102236553381E+02   -0.101014818317636479E+01    0.215934455049020091E+01   -0.130366057077967490E+01    0.542565353534138262E+00   -0.217840443186809107E+01   -0.195314327084246564E+01   -0.792043121672947237E+01   -0.507593435202835508E+01    0.288311439724443480E+05
    0.387331479552876374E+03    0.116699492103846410E+03    0.313846785609869644E-01   -0.280344971528128317E+01    0.414967491774138539E-02    0.109609486992312206E+02   -0.166676799728118841E+01    0.139010998230256599E+01   -0.133908295272254785E+01    0.456742745793640381E+00   -0.252185975151405817E+01   -0.313983673290429000E+01   -0.566146361448400803E+01   -0.680596392298381048E+01    0.288311735885297421E+05
    0.316330213657515856E+03    0.452547733863450219E+02    0.689311267012075735E-01   -0.231903783334380709E+01    0.237290764331091822E-01    0.976000787021479255E+01   -0.153602247679213821E+01    0.295793869746710003E+01   -0.121335662769472563E+01    0.500763769077996024E+00   -0.223734902993487239E+01   -0.266968975130067321E+01   -0.757755367876484431E+01   -0.667885768747468145E+01    0.288311860083359861E+05
    0.301324355202301376E+03    0.299714940957821113E+03    0.836832162287547088E+00   -0.260566990142840105E+01    0.479313778941796095E-02    0.111149588038411693E+02   -0.363523012093930120E+00    0.259908211291909508E+01   -0.343822144510465888E+01    0.503298318657596444E+00   -0.190855063570976036E+01   -0.291094163222785340E+01   -0.557238534210545922E+01   -0.762161507447401743E+01    0.288312030176979497E+05
    0.306417594585736595E+03    0.712328768180453835E+02    0.511633948473087141E+01   -0.208148992253466325E+01    0.903643547109161394E-01    0.866530900047089681E+01   -0.213532405348616017E+01    0.272680795761227035E+01   -0.298070585383003461E+01    0.513728725312876944E+00   -0.113662060358689843E+01   -0.170023888184415739E+01   -0.557572418800411640E+01   -0.751199988121554529E+01    0.288312526672773929E+05
    0.287805367603981949E+03    0.524934456419377682E+02    0.132554917442784137E+01   -0.170719575464304096E+01    0.251000309426314905E+00    0.710087321754086709E+01   -0.181490365639464279E+01    0.278445594176455780E+01   -0.323865521503100506E+01    0.530829433503525294E+00   -0.729340060053297989E+00   -0.266487791634703353E+01   -0.641569040142228086E+01   -0.696396326203998139E+01    0.288312857010110965E+05
    0.283375322687687117E+03    0.378569402986035186E+03    0.279089410076508726E-01   -0.288833103865517860E+01    0.590103940146494491E-01    0.919702369072757264E+01   -0.145637130418378113E+01    0.223598147111460666E+01   -0.485743983159180104E+00    0.710145165247129340E+00   -0.898763020711871086E+00   -0.181580030715879470E+01   -0.697881461520665880E+01   -0.530479361432664387E+01    0.288313350918081887E+05
    0.412130318745437080E+03    0.107931261486088530E+03    0.762274231609667119E+00   -0.290589644463764163E+01    0.214769924860183474E-01    0.111992902096059552E+02   -0.170039551690571500E+00    0.169202240295382556E+01   -0.981468637729252080E+00    0.520427241352147796E+00   -0.100475155792922699E+01   -0.111962308155790602E+01   -0.449862550793732829E+01   -0.660127906260645148E+01    0.288313635335167492E+05
