    0.937319397926330566E+02   -0.445520246028900146E+01    0.295875906944274902E+00   -0.137459653615951360E+00   -0.445257273316383362E+01   -0.111325055360794067E+00   -0.999999999999999967E+99   -0.529831319988485294E+01    1
    0.974447846412658691E+03   -0.434101593494415283E+01    0.989347755908966064E+00   -0.280919753313064557E+01   -0.346388471126556396E+01   -0.730933313369750959E+01    0.101437049623208950E+05   -0.530331319988484751E+01    1
    0.229465961456298828E+01    0.458422183990478516E+00    0.264822125434875488E+00   -0.347832226157188362E+01   -0.783863196969032305E+01   -0.453676878213882429E+01    0.139259058974642485E+05   -0.530831319988485095E+01    1
    0.570040941238403320E+01   -0.265932065248489380E+01    0.818606317043304443E+00   -0.923329782485961204E+00   -0.200884512066841125E+01   -0.160492520928382820E+01    0.140433076792653064E+05   -0.531331319988484285E+01    1
    0.111034512519836426E+02   -0.298632025718688965E+00    0.334900498390197754E+00   -0.660599167943000776E+01   -0.105226759314536977E+01   -0.644767135381698608E+00    0.141209993856109631E+05   -0.531831319988483830E+01    1
    0.128818750381469727E+02   -0.536559003591537476E+01    0.293331682682037354E+00   -0.344441038370131736E+00   -0.679751653671264666E+01   -0.154776690006256068E+01    0.141648683004927771E+05   -0.532331319988484530E+01    1
    0.137985944747924805E+02    0.118468642234802246E+00    0.117375075817108154E+00   -0.741845786571502686E+01   -0.165456738471984810E+01   -0.269653086662292463E+01    0.142014258685625882E+05   -0.532831319988484609E+01    1
    0.286138653755187988E+02    0.946040987968444824E+00    0.401285767555236816E+00   -0.740091865062713605E+01   -0.510556145906448400E+01   -0.761260221004486048E+01    0.143497783472643641E+05   -0.533331319988484154E+01    1
    0.169594883918762207E+02   -0.390715587139129639E+01    0.257740974426269531E+00   -0.281719725728034920E+01   -0.223815641999244708E+01   -0.417002081871032715E+01    0.143539968783266104E+05   -0.533831319988483788E+01    1
    0.160025358200073242E+02   -0.267096686363220215E+01    0.951882541179656982E+00   -0.116266180872917158E+01   -0.482992248535156232E+01   -0.467532942891120840E+01    0.143758477349218720E+05   -0.534331319988483511E+01    1
    0.279860496520996094E+02   -0.181817406415939331E+01    0.129721701145172119E+00   -0.584655487537383500E+00   -0.745984839797019994E+01   -0.232080705165863055E+01    0.145514690664672053E+05   -0.534831319988484299E+01    1
    0.514212250709533691E+02    0.761183619499206543E+00    0.912856280803680420E+00   -0.632938269972801226E+01   -0.486167888045310903E+01   -0.765438922047615034E+01    0.147045302701475521E+05   -0.535331319988485443E+01    1
    0.433215498924255371E+02    0.162541747093200684E+00    0.472787022590637207E-01   -0.627372008562087302E+00   -0.158187438249587942E+01   -0.690152001380920410E+01    0.148485174899421618E+05   -0.535831319988483568E+01    1
    0.754801630973815918E+02   -0.186599558591842651E+01    0.871731638908386230E+00   -0.169797581434249167E+00   -0.733313547968864476E+01   -0.391283738613128662E+01    0.148985221159097528E+05   -0.536331319988484623E+01    1
