    0.495551726051731293E+03    0.115398497277158611E-01    0.107193220674754599E+02   -0.601378250703350048E+00    0.297287184311016484E+01   -0.292318419170132060E+01    0.875181224568160276E+00   -0.683607412569527373E+01   -0.637810194574427225E+01   -0.653568092423596969E+01    0.288094694944378425E+05
    0.509569604502456400E+03    0.917654097909029014E-02    0.108234347967622178E+02   -0.619636959464308745E+00    0.266211530497202142E+01   -0.173407890641105666E+01    0.825707790198446756E+00   -0.268469418919826275E+01   -0.726289632515500116E+01   -0.787934953832290219E+01    0.288098187359849690E+05
    0.501071088394190042E+03    0.307321988383738587E-01    0.105744527454357584E+02   -0.525931075763507394E+00    0.240215522891064648E+01   -0.458438571095804548E+01    0.819653288065900765E+00   -0.470965730810459959E+01   -0.596803055780767533E+01   -0.740969812084622603E+01    0.288100308346799793E+05
    0.449417294950719452E+03    0.512059401286942065E-01    0.102366166535586931E+02   -0.208592039407530905E+00    0.268183111181201461E+01   -0.284564987570272088E+01    0.968001597203024922E+00   -0.437899473244421422E+01   -0.342785251673609359E+01   -0.430522148855108000E+01    0.288104515026650588E+05
    0.469296034516765133E+03    0.131005402476422773E-02    0.115707282642025202E+02   -0.464856408143154098E+00    0.272283156713864827E+01   -0.474778869337542808E+01    0.952394884211390180E+00   -0.392092483872012920E+01   -0.480426038727613403E+01   -0.430093960594342661E+01    0.288105194164125787E+05
    0.481124930032537804E+03    0.286030892223969532E-01    0.102108623159253558E+02   -0.928120323325103413E+00    0.226851895612017795E+01   -0.180990829389755525E+00    0.932193530519551894E+00   -0.665936606994766755E+01   -0.439287800897633485E+01   -0.696651421406598903E+01    0.288109018828295229E+05
    0.494106088345144826E+03    0.147321411072573183E+00    0.942467224461254460E+01   -0.171249022026523257E+00    0.158383277383111820E+01   -0.221816644957403497E+01    0.888540446769688574E+00   -0.541781891853591091E+01   -0.429091067182649333E+01   -0.734649443078417441E+01    0.288111185759628861E+05
    0.463992410380581077E+03    0.575899022745132282E-02    0.106106379750386051E+02   -0.350998316567244117E+00    0.228887158873506191E+01   -0.345237193237017159E+01    0.962529531703222196E+00   -0.228648573205740391E+01   -0.360912726467746570E+01   -0.248021829230445423E+01    0.288111392796695218E+05
    0.473948883166237977E+03    0.116287305267468166E-01    0.107237865170572313E+02   -0.306007526798467211E+00    0.205237263317529628E+01   -0.888832317153646301E+00    0.900059893145593870E+00   -0.282617103446113394E+01   -0.737215091745883289E+01   -0.462725144316542902E+01    0.288112366732540177E+05
    0.478340914345744466E+03    0.112767307551605942E-01    0.104559086035861011E+02   -0.528777088597957245E+00    0.296113921503810529E+01   -0.356291717409050612E+01    0.907872309678399825E+00   -0.270829125099491375E+01   -0.318681612141166504E+01   -0.254325137599641415E+01    0.288113926846671602E+05
    0.490662612242526563E+03    0.140862371817990412E-02    0.115560204918848406E+02   -0.795178486321272970E-01    0.221193861844558004E+01   -0.230338671009021612E+01    0.853277803211910379E+00   -0.723814252596882746E+01   -0.478548528044084698E+01   -0.545490310995874417E+01    0.288116154917745225E+05
    0.449917823833565819E+03    0.974959775269554005E-02    0.105131303972142689E+02   -0.349027346360559321E+00    0.244881068341238972E+01   -0.268631142343212437E+01    0.985107160704839280E+00   -0.474965539630071021E+01   -0.571010548335145707E+01   -0.387695152308550295E+01    0.288116765133813897E+05
    0.467192873829779103E+03    0.118733354688437009E-02    0.117331959292706927E+02   -0.691617267485771237E+00    0.196566907006030966E+01   -0.487799513720164146E+01    0.981461373794327074E+00   -0.566156187708456926E+01   -0.682743209817609742E+01   -0.193685578084331755E+01    0.288118641754028286E+05
    0.467838107261784046E+03    0.142770259706953631E-01    0.104804358565423428E+02   -0.237049013303728628E+00    0.205688759309658309E+01   -0.316658999395322382E+00    0.921671476838649695E+00   -0.689718844927988872E+01   -0.391070128410986495E+01   -0.339649949652640348E+01    0.288119314068889762E+05
    0.458961274379843246E+03    0.974229450782298917E-01    0.970896997974889508E+01   -0.151865846480029987E+00    0.249770566202361621E+01   -0.330088112976608272E+01    0.987196409007661924E+00   -0.556462506734806794E+01   -0.455664011151187864E+01   -0.708168449128075039E+01    0.288120338737122001E+05
    0.465946973140464252E+03    0.365730039773778806E-02    0.109227458268906421E+02   -0.297489401502204487E-03    0.244459003491155658E+01   -0.139345941053251021E+01    0.949026072852716340E+00   -0.515490028683058732E+01   -0.163034936645631134E+01   -0.633561543968854401E+01    0.288120483406280400E+05
    0.470595762824255189E+03    0.261631503272635561E-02    0.112526953527739018E+02   -0.781257738362697296E+00    0.129010559822681303E+01   -0.672369030953170466E-01    0.978976722756223272E+00   -0.643495556206153196E+01   -0.537280596348316664E+01   -0.743372370701875784E+01    0.288120511765052033E+05
    0.465457742710632715E+03    0.981960688776567364E-01    0.976108218577656572E+01   -0.869378841824470783E-01    0.146044513802240128E+01   -0.340611810835937945E-01    0.949683056373576417E+00   -0.672932849942938027E+01   -0.267105525090575480E+01   -0.561614488136356993E+01    0.288120602302411426E+05
    0.447163937278067351E+03    0.366665179522276327E-01    0.103727383403815878E+02   -0.495327962062712679E+00    0.110376660889019118E+01   -0.275085165171841073E+01    0.996557448805676427E+00   -0.570922500692518398E+01   -0.392122801373354868E+01   -0.525246755304388468E+01    0.288120712977822623E+05
    0.467856370043066136E+03    0.717145197363661946E-01    0.103857399295849842E+02   -0.546207297385914892E+00    0.128297232356420765E+01   -0.332744865087677733E+01    0.954630847038446917E+00   -0.184323773688267067E+01   -0.564308832262936733E+01   -0.635398575742970628E+01    0.288120954855528689E+05
    0.463716471126052170E+03    0.103432495182795760E-01    0.106388001469246980E+02   -0.239428569763429522E+00    0.252257042974588419E+01   -0.438099557047674359E+01    0.933929097059686963E+00   -0.526047880651054545E+01   -0.201608572925750273E+01   -0.683119238475909363E+01    0.288121116791567874E+05
    0.497066227166882584E+03    0.622393571053721506E+00    0.929462143416910358E+01   -0.398172330935118168E-01    0.187297701341487732E+01   -0.498780165101786732E+01    0.840771684751414394E+00   -0.331076020819688388E+01   -0.542371075302340522E+01   -0.755029509079641858E+01    0.288121427383303526E+05
    0.473687303993338730E+03    0.160454159045424270E-02    0.116034636410373952E+02   -0.142031894506539302E+00    0.161076645797287599E+01   -0.488088733825648013E+01    0.905146672916741113E+00   -0.681574653772470462E+01   -0.714796117361768957E+01   -0.539219133113467031E+01    0.288121593032383826E+05
    0.458893563813147409E+03    0.958783213499113905E-02    0.108330328466529853E+02   -0.131600336347881708E+00    0.163984613690546110E+01   -0.275887570784547709E+01    0.939764055153444522E+00   -0.550381473822973177E+01   -0.358675173500613020E+01   -0.263115306216522882E+01    0.288122013326300366E+05
    0.479847887648378730E+03    0.889765309223783905E-02    0.109523942890175157E+02   -0.893137764808836110E+00    0.215602043174095215E+01   -0.207723838933261229E+01    0.912387189806940668E+00   -0.317283884907675962E+01   -0.496664322313099760E+01   -0.502909519123926074E+01    0.288122129118988960E+05
    0.455780995090050851E+03    0.700860993999071185E-02    0.111713193058727480E+02   -0.173314570858039474E+00    0.196746109602728514E+01   -0.137935047753696782E+01    0.965708019898408709E+00   -0.653931991167648885E+01   -0.643956527557003433E+01   -0.649730607931569359E+01    0.288122179080771602E+05
    0.443274458137139391E+03    0.899077645260274588E-02    0.112359314386242453E+02   -0.268352215327714916E+00    0.131301250055660046E+01   -0.422729525409972950E+01    0.996586559424736285E+00   -0.461473276539241706E+01   -0.418482654023187806E+01   -0.627323838199484030E+01    0.288122560188465941E+05
    0.486029671987589211E+03    0.397022242764675549E-02    0.108446506273061587E+02   -0.584279411463040077E-02    0.273187889801863992E+01   -0.165000061161477163E+01    0.873905123009883877E+00   -0.716412437258242463E+01   -0.299819198442772183E+01   -0.768210735364666064E+01    0.288123493889540332E+05
    0.454663155680920170E+03    0.160783357330190196E-01    0.104716191224000266E+02   -0.636902025770949010E-01    0.236012808640094551E+01   -0.103417688908721717E+01    0.953884469256001344E+00   -0.584752116425050072E+01   -0.451762995467282025E+01   -0.260114177639746114E+01    0.288123705539284565E+05
    0.465330036785623975E+03    0.490648391504054735E-02    0.111378677055858866E+02   -0.833063562356260334E+00    0.119054638892921538E+01   -0.861727763382831746E+00    0.996630067880163173E+00   -0.423527543245171145E+01   -0.796096985056167483E+01   -0.711580607124819231E+01    0.288124897224831911E+05
    0.468195524531494641E+03    0.107643360383795593E-01    0.108142710949502678E+02   -0.507158522367391562E+00    0.248797201254762435E+01   -0.729500003873704728E+00    0.939077188088532910E+00   -0.373599907221867511E+01   -0.334035401486053196E+01   -0.376116341695646472E+01    0.288124905684377482E+05
    0.479735441987499939E+03    0.444662250647031784E-02    0.110401135347494694E+02   -0.292785939779290239E+00    0.130839232957380691E+01   -0.187259806308431864E+01    0.913276793568121192E+00   -0.422005237306894276E+01   -0.202717844674687964E+01   -0.562485505084269910E+01    0.288125273386344415E+05
    0.487369515664019843E+03    0.981495457005131765E-02    0.108489378785037722E+02   -0.110934332479557085E+00    0.160372915798355309E+01   -0.181109421599418141E+01    0.869440957162069039E+00   -0.708109559453057091E+01   -0.669196973539122819E+01   -0.616587598078128885E+01    0.288125724688218179E+05
    0.462851089231686899E+03    0.229057886716327536E-02    0.111827137067308673E+02   -0.911594997965714526E-01    0.231017262706448001E+01   -0.393439759367097253E+01    0.942370643009710740E+00   -0.774978311988770496E+01   -0.730646227274113080E+01   -0.475207468740813432E+01    0.288125834101269720E+05
    0.458037393696434663E+03    0.262397624391134390E-02    0.117187144282202613E+02   -0.493042242382688123E+00    0.139066954771512341E+01   -0.254936927426793369E+01    0.974986106556696930E+00   -0.766753427155844847E+01   -0.660560265044156480E+01   -0.712264855973151256E+01    0.288125872169235336E+05
    0.467927025483791567E+03    0.184165198945267332E-01    0.104388349954981443E+02   -0.173796898289895196E+00    0.281837774545455577E+01   -0.272109169488883396E+01    0.943102641851428114E+00   -0.395371700042288587E+01   -0.218069693005050524E+01   -0.547686922914532381E+01    0.288126069836029856E+05
    0.483695193859531514E+03    0.117435771775430348E-02    0.114372255109731213E+02   -0.567587282364520718E+00    0.290262795297279297E+01   -0.579495223048663632E+00    0.914403439574850041E+00   -0.388999950231358671E+01   -0.268177165103899906E+01   -0.756364784619309383E+01    0.288126108112081129E+05
    0.457666459614590053E+03    0.105173901995270864E-02    0.116913000980051933E+02   -0.639699491905606266E+00    0.192465464626193272E+01   -0.652693665438971671E+00    0.970647226257783546E+00   -0.289741058130193174E+01   -0.554512420577536957E+01   -0.552120514746061541E+01    0.288126522338833493E+05
    0.470152454855349959E+03    0.500561361261682349E-02    0.108048316664371100E+02   -0.403059379311025978E+00    0.205305683068166323E+01   -0.206921806637519134E+01    0.978054027295787720E+00   -0.182647574917234490E+01   -0.610099784458751859E+01   -0.367870275627541865E+01    0.288126942560433999E+05
    0.453622757390672518E+03    0.523381485691872591E-02    0.107775642382536034E+02   -0.533707109188491735E+00    0.295671938506998311E+01   -0.468260425065907882E+01    0.976877820145861220E+00   -0.723878274674301458E+01   -0.745832733619264143E+01   -0.381460598020590869E+01    0.288127083510404664E+05
    0.455781779342512039E+03    0.403415135013428169E-01    0.103878510735662317E+02   -0.257056804347659096E+00    0.235662899448204488E+01   -0.166057029262398581E+01    0.964926592378677950E+00   -0.477020738576332448E+01   -0.470615312365004534E+01   -0.796060961639534792E+01    0.288127750899815728E+05
    0.497850136931554687E+03    0.648438862164956321E-02    0.108932218110719568E+02   -0.387779825525489841E+00    0.258063390833385675E+01   -0.166054545384677432E+01    0.841979679954310334E+00   -0.376054891393851776E+01   -0.592578419037635484E+01   -0.559402423582203134E+01    0.288128079343701211E+05
    0.456937551297632069E+03    0.167651803515517450E+00    0.952375503076434349E+01   -0.456865282925045690E+00    0.250159600561394191E+01   -0.473086670101047968E+01    0.999514652611993792E+00   -0.711122798338052586E+01   -0.663182026042170314E+01   -0.765792043950690182E+01    0.288128102072552283E+05
    0.467499628845679354E+03    0.322189445054241186E+00    0.945097025442423799E+01   -0.569523030352224069E+00    0.118618554509606988E+01   -0.452265038265088748E+01    0.954965696461071212E+00   -0.361853716423052418E+01   -0.452536055882644739E+01   -0.612500085884708412E+01    0.288128252940891980E+05
    0.462653625473674253E+03    0.259526486834672394E-01    0.107047421234858380E+02   -0.138573315508817352E+00    0.162808759885226295E+01   -0.200031364846908843E+01    0.932592806269874730E+00   -0.401131401199014803E+01   -0.407598788896258224E+01   -0.696459865766548525E+01    0.288128418073270514E+05
