    0.992192924022674561E+03   -0.595557683706283569E+01    0.755476593971252441E+00   -0.650191757082939148E+01   -0.493680772781372035E+01   -0.753498713374137896E+01   -0.193050127383265681E+04   -0.529831319988485294E+01    1
    0.425368547439575195E+01   -0.201737964153289795E+01    0.850369691848754883E+00   -0.259020709991454545E+00   -0.512731360793113744E+01   -0.302533181905746407E+01    0.139258486557503547E+05   -0.530331319988484751E+01    1
    0.262016057968139648E+01   -0.507975739240646362E+01    0.811172783374786377E+00   -0.747127940058708173E+01   -0.419125829935073835E+01   -0.309399411678314173E+01    0.139842207774380477E+05   -0.530831319988485095E+01    1
    0.524055957794189453E+01   -0.443263518810272217E+01    0.972135782241821289E+00   -0.404352092742919389E+00   -0.201030060052871651E+01   -0.633377692103385925E+01    0.140098053929446942E+05   -0.531331319988484285E+01    1
    0.636714696884155273E+01   -0.573830050230026245E+01    0.393288552761077881E+00   -0.272041326165199226E+01   -0.354728686213493294E+01   -0.853851455450057806E+00    0.140895840425837287E+05   -0.531831319988483830E+01    1
    0.406743288040161133E+02    0.700666964054107666E+00    0.289116501808166504E+00   -0.457921850681304754E+00   -0.769831589460372889E+01   -0.778992024660110438E+01    0.143349914704416751E+05   -0.532331319988484530E+01    1
    0.172716379165649414E+02   -0.346078926324844360E+01    0.502351939678192139E+00   -0.604390004873275721E+01   -0.181931913495063746E+01   -0.226106221675872820E+01    0.144075818873539338E+05   -0.532831319988484609E+01    1
    0.147714614868164062E+02   -0.382407820224761963E+01    0.851876616477966309E+00   -0.665128154158592189E+01   -0.193112739324569649E+01   -0.644168302416801453E+01    0.144131697440860862E+05   -0.533331319988484154E+01    1
    0.389232039451599121E+02   -0.106893461942672729E+01    0.114990830421447754E+00   -0.591839182376861395E+00   -0.101372774839401192E+01   -0.270053614377975482E+01    0.145243270763095024E+05   -0.533831319988483788E+01    1
    0.357000827789306641E+02   -0.463901549577713013E+01    0.130869150161743164E+00   -0.603514221310615540E+01   -0.616718423366545920E+00   -0.506159381866455060E+01    0.145621041278438661E+05   -0.534331319988483511E+01    1
