    0.369172540447216258E-04    0.473774888084678612E-04   -0.405825376510620117E+01    0.467479109764099121E+03    0.193891736745834353E+01    0.864782607555389382E-01    0.355648636817932129E+00    0.723037600517272949E+00   -0.713658401370048523E+01   -0.454682482481002737E+01   -0.131211901307105983E+01   -0.147097868323326075E+01   -0.999999999999999967E+99   -0.460515351937698814E+01    1
    0.597740581923249595E-02    0.621286343052335766E+00   -0.221874046325683594E+01    0.400396376848220825E+03    0.205356156826019265E+00    0.712290291786193852E+00   -0.598572438955307007E+01    0.204670011997222900E+00   -0.714936549067497218E+01   -0.711163884997367823E+01   -0.512854071259498578E+01   -0.736280259490013123E+01   -0.999999999999999967E+99   -0.461515351937698259E+01    1
    0.505575494732058106E-04    0.186368602389676676E-02   -0.206030094623565674E+01    0.171489179134368896E+03    0.493896164894104039E+00    0.159939835071563702E+00   -0.588666129112243652E+01    0.912886261940002441E-01   -0.669811352491378820E+01   -0.443424969911575317E+00   -0.600461198091506976E+01   -0.199714006781578046E+01   -0.999999999999999967E+99   -0.462515351937698149E+01    1
    0.191288687020065223E-04    0.742238911601863865E-03   -0.406010627746582031E+01    0.594284832477569580E+02    0.338545998334884635E+00    0.555003988742828330E-01   -0.421589958667755127E+01    0.709404230117797852E+00   -0.621784001588821411E+01   -0.549982039332389760E+01   -0.590919635295867884E+01   -0.513976500034332240E+01   -0.785121226599710464E+10   -0.463515351937698661E+01    1
    0.609961132605801436E-02    0.769523497628887485E-02   -0.402419865131378174E+01    0.278208941221237183E+03    0.218756537437438947E+00    0.211884331703186025E-01   -0.209554481506347656E+01    0.494753658771514893E+00   -0.495251899957656860E+01   -0.795885526537895238E+01   -0.619443508982658386E+01   -0.168985912203788757E+01   -0.294313946651855826E+09   -0.464515351937698728E+01    1
    0.198046148249781187E-02    0.238537444591075282E-03   -0.299603641033172607E+01    0.154925704002380371E+03    0.404469513893127436E-01    0.144195179104804994E+01   -0.409868717193603516E+00    0.579962849617004395E+00   -0.798852756023407018E+01   -0.304316486120224017E+01   -0.282435458302497810E+01   -0.443558962345123220E+01   -0.139038250285957707E+06   -0.465515351937698174E+01    1
    0.302861013930012128E-05    0.168402586572890612E-02   -0.447237753868103027E+01    0.789142549037933350E+02    0.180630545616149907E+01    0.197115724086761451E+00   -0.434429788589477539E+01    0.656720697879791260E+00   -0.679001405835151672E+01   -0.505573846697807294E+01   -0.644192317128181458E+01   -0.142633533477783203E+01   -0.825755867069372907E+05   -0.466515351937698153E+01    1
    0.923018314918020756E-03    0.495577559166326172E-02   -0.424371600151062012E+01    0.228433549404144287E+03    0.869795688390731847E+00    0.140854920148849483E+00   -0.142081141471862793E+01    0.872639179229736328E+00   -0.548504852056503278E+01   -0.626596926450729352E+01   -0.251211624741554207E+01   -0.450339794158935547E+00   -0.391829053418384792E+05   -0.467515351937698398E+01    1
    0.224954234897747142E-03    0.936006074962864010E-05   -0.526360344886779785E+01    0.404804050922393799E+02    0.231158900260925310E-01    0.167939365744590763E+01   -0.397331851720809937E+01    0.925599336624145508E+00   -0.247726854681968689E+01   -0.452655264139175451E+01   -0.228053908944129891E+01   -0.731289814114570635E+01   -0.180236444633369465E+05   -0.468515351937698377E+01    1
    0.210902235172512792E-03    0.673989262829735678E-03   -0.352084064483642578E+01    0.293770730495452881E+03    0.886821138858795155E-01    0.193271261334419253E+01   -0.732079863548278809E+00    0.886159121990203857E+00   -0.647967005968093890E+01   -0.115319247841835004E+01   -0.281020539999008001E+00   -0.666419062614440882E+01   -0.491488649924532183E+04   -0.469515351937698444E+01    1
    0.302781051332373513E-01    0.548099662013106989E-02   -0.381653523445129395E+01    0.144305437803268433E+03    0.262432459592819189E+00    0.124253459334373484E+01   -0.586527520418167114E+01    0.702933073043823242E-01   -0.577785801291465795E+01   -0.493457530140876699E+01   -0.250710753202438319E+01   -0.446266314983367884E+01    0.115422543765954761E+05   -0.470515351937698423E+01    1
    0.111408272091619173E+00    0.919696690635466363E-03   -0.134131014347076416E+01    0.173272579908370972E+03    0.383010157346725499E+00    0.134444462060928333E+00   -0.228508645296096802E+01    0.571558177471160889E+00   -0.181356125473976082E+01   -0.624592357277870214E+01   -0.654391553401947057E+01   -0.778610002398490941E+01    0.145238922044028077E+05   -0.471515351937698135E+01    1
    0.179803957677236476E-04    0.285913363822461082E-05   -0.232062077522277832E+01    0.209395527839660645E+03    0.819093966484069846E+00    0.539651077985763616E+00   -0.285560226440429688E+01    0.141241788864135742E+00   -0.374055396318435651E+01   -0.670557993650436224E+00   -0.221526145339012093E+01   -0.666942536234855687E+01    0.153802431994356793E+05   -0.472515351937698025E+01    1
    0.107756836927484482E-04    0.130080665876762648E-05   -0.355244028568267822E+01    0.444779872894287109E+03    0.177064124941825862E+01    0.281241686344146757E+00   -0.192736756801605225E+01    0.169455409049987793E+00   -0.378213049173355120E+01   -0.789080416560173070E+01   -0.640020961761474627E+01   -0.425714948773384094E+01    0.172708727202282207E+05   -0.473515351937698448E+01    1
    0.105410736013426755E-03    0.929459532569706037E+00   -0.569149732589721680E+00    0.215401262044906616E+03    0.523079693317413330E+00    0.129491133332252506E+01   -0.250782436132431030E+01    0.138047695159912109E+00   -0.131495227813720650E+01   -0.231207323074340820E+01   -0.251080626845359767E+01   -0.646916432976722700E+01    0.175600203694488882E+05   -0.474515351937698782E+01    1
    0.616231508305201299E-02    0.687979213029916575E-01   -0.699831247329711914E-01    0.231198757886886597E+03    0.429783676862716679E+00    0.118928901076316840E+01   -0.224962419271469116E+01    0.459582269191741943E+00   -0.684049552679061534E+00   -0.565125904679298330E+01   -0.146045458912849391E+01   -0.615467096567153948E+01    0.177867403387634258E+05   -0.475515351937698494E+01    1
    0.114996894260149404E+00    0.154112448307128485E-01   -0.443049073219299316E+00    0.613766610622406006E+02    0.511656100749969478E+00    0.553465226888656625E+00   -0.299768203496932983E+01    0.867188751697540283E+00   -0.308988995552063006E+01   -0.789726600646972621E+01   -0.373510639071464556E+01   -0.195553952455520630E+01    0.185878566068323926E+05   -0.476515351937698117E+01    1
    0.217226711689489815E+00    0.261395698238566458E-05   -0.351543295383453369E+01    0.177772343158721924E+02    0.146865436196327215E+01    0.675098470449447596E+00   -0.564704537391662598E+00    0.158581137657165527E+00   -0.544393250942230189E+01   -0.568711206912994349E+01   -0.244303929805755438E+00   -0.212493929862976039E+01    0.210586595931165466E+05   -0.477515351937698451E+01    1
    0.490674528986035363E+00    0.508533503381077522E-03   -0.313344526290893555E+01    0.227896869182586670E+02    0.189289372920989996E+01    0.162238545060157779E+01   -0.354274415969848633E+01    0.666604042053222656E-01   -0.503224426507949296E+00   -0.119436687827110255E+01   -0.783364303112030047E+01   -0.442909717559814453E+01    0.210911758293312741E+05   -0.478515351937698341E+01    1
    0.550736107911047740E-01    0.107676503124695149E-03   -0.323567461967468262E+01    0.140177905559539795E+02    0.107718105316162105E+01    0.182946125626564027E+01   -0.317908054590225220E+01    0.260980069637298584E+00   -0.468612286448478699E+01   -0.552434553503990156E+01   -0.576792392730712855E+01   -0.223734557032585091E+01    0.210921242689640421E+05   -0.479515351937697876E+01    1
    0.509997502621826526E+00    0.615367424490114587E-05   -0.238297533988952637E+01    0.283463895320892334E+02    0.172877040028572093E+01    0.792618106603622419E+00   -0.221163642406463623E+01    0.225286722183227539E+00   -0.191936630606651271E+01   -0.646763774752616882E+01   -0.829990720748901012E+00   -0.186672417521476675E+01    0.215225741044391689E+05   -0.480515351937698032E+01    1
    0.612088657872246478E-01    0.704963424209398260E-03   -0.430430567264556885E+01    0.723364353179931641E+02    0.595304211378097525E+00    0.184555113077163702E+01   -0.191950315237045288E+01    0.187422692775726318E+00   -0.365656387805938010E+00   -0.732609069347381592E+01   -0.764920957684516889E+01   -0.142892986536026001E+01    0.217603683576295225E+05   -0.481515351937698277E+01    1
    0.136544412571667513E-04    0.103261272665093975E-02   -0.211157798767089844E+00    0.502476096153259277E+02    0.196869003772735596E+01    0.154934260129928592E+01   -0.592453932762145996E+01    0.516177833080291748E+00   -0.442228453159332258E+01   -0.702281078696250916E+01   -0.373955099582672101E+01   -0.784145110845565796E+01    0.217978825680112132E+05   -0.482515351937698345E+01    1
