    0.534023946320931714E+03   -0.490372552963495423E+01    0.899961351147088195E+00   -0.152943611762997289E+01   -0.410594799863869220E+01   -0.390964837274150501E+01    0.288263044809408966E+05
    0.546869317370042040E+03   -0.483751007625007823E+01    0.857526000291927937E+00   -0.215479055943569708E+01   -0.451958247053003781E+01   -0.354847939030872173E+01    0.288263674911672861E+05
    0.574382542758430304E+03   -0.513492721312707090E+01    0.695712676158512733E+00   -0.327439166245855162E+01   -0.429405112481585682E+01   -0.678946947540637158E+01    0.288263824849669872E+05
    0.592542504123447884E+03   -0.456313695266634767E+01    0.791452203152800737E+00   -0.361065706789178176E+01   -0.468738758579558912E+01   -0.365544309886763497E+01    0.288264903289539434E+05
    0.494622950598861735E+03   -0.578126548093304748E+01    0.826006112519345415E+00   -0.159464180453696613E+01   -0.482423895088332166E+01   -0.486910184051737271E+01    0.288265122718826533E+05
    0.531302315445972113E+03   -0.567688803837703837E+01    0.705792027732400462E+00   -0.235736013753743912E+01   -0.232815495119496241E+01   -0.616140560140247562E+01    0.288265213711135111E+05
    0.524230969406267945E+03   -0.507962735532014786E+01    0.889179276725915679E+00   -0.163446685797260827E+01   -0.347011532708331316E+01   -0.560297192933401966E+01    0.288265219606623868E+05
    0.524562299476282078E+03   -0.574333649369636134E+01    0.735990699151520156E+00   -0.301883509150573115E+01   -0.639439511131953164E+01   -0.639403634830894507E+01    0.288265357987398966E+05
    0.533888420657713255E+03   -0.488065597543748719E+01    0.856632289364490984E+00   -0.173584262937280265E+01   -0.334961766595642985E+01   -0.446045505528678010E+01    0.288265479874479570E+05
    0.520607296191080081E+03   -0.524571702973848453E+01    0.853743506850279554E+00   -0.304251999030348586E+01   -0.368607990510826067E+01   -0.633434079166037378E+01    0.288265481698887997E+05
    0.548350813446643429E+03   -0.518130224266336192E+01    0.800122944020277616E+00   -0.119803688693752797E+01   -0.332414325904495112E+01   -0.291800890527654744E+01    0.288265583780313791E+05
    0.584210077418417882E+03   -0.465678760027414107E+01    0.750539805356990719E+00   -0.310123840029977238E+01   -0.368749756205132151E+01   -0.307057428972253543E+01    0.288265624358938039E+05
    0.559610872774322957E+03   -0.514491951270319348E+01    0.746511401112565975E+00   -0.286917398663597467E+01   -0.343048140668212564E+01   -0.561205212810207144E+01    0.288265674253650868E+05
    0.584127998009139219E+03   -0.451811447472699346E+01    0.801025581111012408E+00   -0.290818824295189060E+01   -0.510148126873405516E+01   -0.613676020924568366E+01    0.288265781905262884E+05
    0.522612073184760334E+03   -0.536257582098616581E+01    0.810195353086049064E+00   -0.299900894457011802E+01   -0.544165349913782137E+01   -0.463513135692318734E+01    0.288265854622352199E+05
    0.540459434674841418E+03   -0.561080586720703423E+01    0.709431739157583174E+00   -0.311758679796042859E+01   -0.262407627184448877E+01   -0.443534101678517167E+01    0.288266232388131466E+05
    0.563895356580735211E+03   -0.497944804909838368E+01    0.797051589181890896E+00   -0.360222969800152182E+01   -0.460131491178927554E+01   -0.480102360333588507E+01    0.288266443380529781E+05
    0.529587946688779766E+03   -0.529546403914459773E+01    0.794833893954601911E+00   -0.159053958336766943E+01   -0.434608657646841756E+01   -0.590650082862680570E+01    0.288266680465563550E+05
    0.500221374210681120E+03   -0.556340844924338107E+01    0.828271746003226506E+00   -0.245907215973432614E+01   -0.396253547908194825E+01   -0.494450046576205438E+01    0.288266847644070804E+05
    0.545539422579285315E+03   -0.484411741171546861E+01    0.912213772559871572E+00   -0.140818823654539216E+01   -0.322701911023940635E+01   -0.196695976920337756E+01    0.288266955979070408E+05
    0.506027889614742890E+03   -0.582908152903504106E+01    0.775265814453042212E+00   -0.195454913548912668E+01   -0.308541931818632609E+01   -0.781244797164945037E+01    0.288267180356303870E+05
    0.537970039320911155E+03   -0.493926502160514325E+01    0.883683408798541792E+00   -0.126741617619280778E+01   -0.330279750155450280E+01   -0.418493175584570487E+01    0.288267188707489586E+05
    0.572534890196544552E+03   -0.478409145404094094E+01    0.798234321655778789E+00   -0.352995117995983509E+01   -0.521718184625035342E+01   -0.626161207878894821E+01    0.288267349687009446E+05
    0.524556561691633988E+03   -0.599566399851610488E+01    0.723332737487244803E+00   -0.355121739811850823E+01   -0.488994604457179705E+01   -0.708640787852812259E+01    0.288267631023330214E+05
    0.550160483855979464E+03   -0.552394881004299343E+01    0.724685808906307738E+00   -0.334050258837191993E+01   -0.380936560633846799E+01   -0.559998546534002895E+01    0.288267655014555094E+05
    0.532528024531390543E+03   -0.562826413115056567E+01    0.722418724572894133E+00   -0.263105513116358924E+01   -0.461607051451619999E+01   -0.486319100835001272E+01    0.288267677550300796E+05
    0.559635151272447047E+03   -0.472592543301606227E+01    0.797220415307053010E+00   -0.217140473834563341E+01   -0.444760131842438255E+01   -0.520153841949740325E+01    0.288267817834879097E+05
    0.551581987724581722E+03   -0.512807936046348001E+01    0.762946590805520630E+00   -0.318670259732894312E+01   -0.582608867165422240E+01   -0.725947299452348815E+01    0.288267956044671264E+05
    0.519099962911019247E+03   -0.545263634672780917E+01    0.818616126637316088E+00   -0.260365035603664730E+01   -0.177643628143045973E+01   -0.303436029378236150E+01    0.288268438833193577E+05
    0.562232107231396640E+03   -0.478695528339118503E+01    0.831829448818662276E+00   -0.350218002664060801E+01   -0.310241098175431596E+01   -0.496489080707672414E+01    0.288268740131030463E+05
    0.531412221977923082E+03   -0.535626524166546147E+01    0.765238784180820808E+00   -0.249107965743890514E+01   -0.396974440034914977E+01   -0.222712421376513792E+01    0.288268774911313194E+05
    0.518653359558920556E+03   -0.524901325562759347E+01    0.867232964196351763E+00   -0.195569559843548735E+01   -0.319830439910959186E+01   -0.644570007554026958E+01    0.288269025567249919E+05
    0.595462490417385311E+03   -0.420020621927297455E+01    0.854564187341850579E+00   -0.317622586050980882E+01   -0.478213595524872659E+01   -0.546652340287597305E+01    0.288269056523683685E+05
    0.568331808327935960E+03   -0.489272130525368798E+01    0.791356142955856878E+00   -0.307241350843366323E+01   -0.375362939028476728E+01   -0.696593849086009875E+01    0.288269131250785140E+05
    0.517923217104864648E+03   -0.554547468065091920E+01    0.775001197137279219E+00   -0.220176932067852160E+01   -0.530056381655611109E+01   -0.771632552884015421E+01    0.288269497229940498E+05
    0.607425645750933541E+03   -0.416634183574027084E+01    0.851055314486717340E+00   -0.362402843503260641E+01   -0.359685617245985867E+01   -0.791928138071794052E+01    0.288269562965952828E+05
    0.521765301462206594E+03   -0.555841660306966379E+01    0.747126048056599212E+00   -0.289927769404672464E+01   -0.291499073421111632E+01   -0.336744131695570204E+01    0.288269896515101573E+05
    0.495368626854950321E+03   -0.569251891424039069E+01    0.841147604938096594E+00   -0.245251273925743529E+01   -0.186420155879741500E+01   -0.765751402941770642E+01    0.288269903529727417E+05
    0.538972416994408604E+03   -0.520712152517921556E+01    0.774674445809922951E+00   -0.242560426975005505E+01   -0.543211199225401842E+01   -0.467503615064727462E+01    0.288270020436043887E+05
    0.626559929054550707E+03   -0.423303401892143949E+01    0.785227203390330475E+00   -0.383935857839028483E+01   -0.450409273161555923E+01   -0.695729954431808917E+01    0.288270335702098273E+05
    0.570726537470716153E+03   -0.481478861035975303E+01    0.793966299308321521E+00   -0.323192040055978502E+01   -0.566535321507419809E+01   -0.562664230657920683E+01    0.288270446849800755E+05
    0.530947948322754200E+03   -0.532152819876172067E+01    0.756907002013560204E+00   -0.180163807272119403E+01   -0.385083650209576689E+01   -0.297235537777391823E+01    0.288270454203591726E+05
    0.624363054351694814E+03   -0.418092685132979724E+01    0.794553905341143563E+00   -0.367383391654865132E+01   -0.441495307609535015E+01   -0.409500436298173298E+01    0.288270487226263576E+05
    0.495503316217646045E+03   -0.589750608248424246E+01    0.778056178232554241E+00   -0.270931510094429662E+01   -0.464294711600872922E+01   -0.602413654715207869E+01    0.288270534322825551E+05
    0.621828899109324880E+03   -0.429941634080604906E+01    0.765266724098417672E+00   -0.357347038552914942E+01   -0.454792965755711087E+01   -0.795887616890030003E+01    0.288270604328621557E+05
    0.528953824079465903E+03   -0.535551248197314500E+01    0.759646121234338056E+00   -0.189364849713149219E+01   -0.425783936969592780E+01   -0.555773287952241724E+01    0.288270689756152642E+05
    0.492898487461770060E+03   -0.584739117983501355E+01    0.801275350012813581E+00   -0.229207660519463818E+01   -0.517976060845233199E+01   -0.617109422791545636E+01    0.288270705879685120E+05
    0.514343509213899893E+03   -0.561395225132079112E+01    0.812952609882161337E+00   -0.234773847926223134E+01   -0.179570684505824296E+01   -0.782471206106000672E+01    0.288270708942863712E+05
    0.532200688915417118E+03   -0.524444667045468638E+01    0.843989535595189411E+00   -0.135444057814482566E+01   -0.328725180129752559E+01   -0.453054880745083821E+01    0.288270924057488774E+05
    0.517166456470033381E+03   -0.555769438642276103E+01    0.768717058949072718E+00   -0.283835547774183983E+01   -0.431336033956628917E+01   -0.791952540129119864E+01    0.288271083800692468E+05
    0.533056682282388692E+03   -0.546435429040999576E+01    0.829898429530461001E+00   -0.104525046431433033E+01   -0.395929605132687978E+01   -0.280617074643411168E+01    0.288271089458560236E+05
    0.557199275502328305E+03   -0.543980034413976998E+01    0.700436290335641032E+00   -0.361262275918684228E+01   -0.419408110784147148E+01   -0.491619600342296614E+01    0.288271204213651799E+05
    0.596177305960884951E+03   -0.437068734699231332E+01    0.833790391941732434E+00   -0.344387786622273229E+01   -0.308465453816486246E+01   -0.776874127415941462E+01    0.288271232354107124E+05
    0.527024713299028576E+03   -0.557435244842659028E+01    0.706289860811542103E+00   -0.218749332884053072E+01   -0.243748876148278359E+01   -0.400964654196983616E+01    0.288271286603240733E+05
    0.514369175432706470E+03   -0.552115973872867194E+01    0.807093709572223927E+00   -0.178939257093425574E+01   -0.460382834731588453E+01   -0.429701698362913476E+01    0.288271336553004840E+05
    0.556096778243921449E+03   -0.516869027476514198E+01    0.809447138785044484E+00   -0.102113306937684634E+01   -0.296078364815504447E+01   -0.230970071620647754E+01    0.288271505965031320E+05
    0.527508089501757695E+03   -0.561310571870876895E+01    0.770606810410628951E+00   -0.341858005956319921E+01   -0.406120773178515826E+01   -0.548760952292389170E+01    0.288271519181456824E+05
    0.548347937189248796E+03   -0.509318187636743147E+01    0.740081657902169177E+00   -0.224120959081143223E+01   -0.349036107028063025E+01   -0.518560755889955338E+01    0.288271566314152697E+05
    0.507423796787109666E+03   -0.586249553316019867E+01    0.754490551609306115E+00   -0.259747437395639569E+01   -0.573827147456328213E+01   -0.556695828370893686E+01    0.288272126762384505E+05
    0.539947828893083397E+03   -0.491054795227515051E+01    0.864608687253417885E+00   -0.283085007737695005E+01   -0.265181627736368597E+01   -0.425045283940898599E+01    0.288272243812385823E+05
    0.499168873442285360E+03   -0.572794874222681116E+01    0.832895189595183161E+00   -0.194192604491686183E+01   -0.276522019027223553E+01   -0.529374355432941357E+01    0.288272268060540700E+05
    0.511791131278875184E+03   -0.590367192497868931E+01    0.733694831155205729E+00   -0.328026024556008267E+01   -0.288729042204161246E+01   -0.414099991740751161E+01    0.288272268837447591E+05
    0.564642730008631247E+03   -0.465495927497335416E+01    0.842081131485265311E+00   -0.312988638520043061E+01   -0.276484921291188446E+01   -0.488151807578906372E+01    0.288272446387025921E+05
    0.640121543044881946E+03   -0.375537368804725524E+01    0.865958083775760667E+00   -0.331100295571756842E+01   -0.414680396387295502E+01   -0.754375994736802902E+01    0.288272508504977086E+05
    0.507293758892609276E+03   -0.567375212905475834E+01    0.788029782975868343E+00   -0.132371351699992257E+01   -0.243646911687521506E+01   -0.516581792222488190E+01    0.288272585609052003E+05
    0.513644774865007776E+03   -0.546926190915016264E+01    0.796228542603745093E+00   -0.149422122580297856E+01   -0.382699606211948495E+01   -0.400167782990797249E+01    0.288272972045952301E+05
    0.542079240915323908E+03   -0.542757558223157144E+01    0.713211016648848561E+00   -0.299179447605130377E+01   -0.315789996131280937E+01   -0.558603087115491892E+01    0.288273091583082569E+05
    0.536381216667455647E+03   -0.512729149827020159E+01    0.821260620188966173E+00   -0.227653550173030350E+01   -0.240452168374480379E+01   -0.703439312150670659E+01    0.288273124426868744E+05
    0.494033862365152970E+03   -0.566721612405159458E+01    0.839788305674128988E+00   -0.263409357233774077E+01   -0.222216271829937906E+01   -0.611294568592523646E+01    0.288273134282375759E+05
    0.539472298521402763E+03   -0.494376682384381461E+01    0.890637645653379106E+00   -0.147745866770776502E+01   -0.230056579784567639E+01   -0.554354626275499562E+01    0.288273160304902121E+05
    0.629410607622442058E+03   -0.385424600289274855E+01    0.854313228703562300E+00   -0.345530150637803235E+01   -0.452056263325258900E+01   -0.724008989472339604E+01    0.288273200437191263E+05
    0.541509354312365076E+03   -0.559530865533126764E+01    0.742655017964084840E+00   -0.384891827428270883E+01   -0.429062499806221354E+01   -0.653546077793498181E+01    0.288273204914436974E+05
    0.549709875990688602E+03   -0.486886924558399059E+01    0.794402543261274463E+00   -0.175692731418935821E+01   -0.276793554312773349E+01   -0.202629681558998964E+01    0.288273208594775060E+05
    0.586789017313825639E+03   -0.427788152774222752E+01    0.869725492763462116E+00   -0.304875674912028582E+01   -0.452297243691111550E+01   -0.506270767365041863E+01    0.288273282018076570E+05
    0.574548675120457460E+03   -0.494905090126450986E+01    0.719719103746219835E+00   -0.293776396988194843E+01   -0.368506243739756112E+01   -0.534516649518465048E+01    0.288273311073596487E+05
    0.532772784025521901E+03   -0.498995127397465854E+01    0.851578166218408206E+00   -0.200602871799347149E+01   -0.203187408760999855E+01   -0.425359658025838350E+01    0.288273387432696763E+05
    0.565660143999009165E+03   -0.438308980694210959E+01    0.908994267721378257E+00   -0.191153741929661791E+01   -0.311852689464854116E+01   -0.531362007644928092E+01    0.288273479508687378E+05
    0.516306709296026725E+03   -0.538131420232036461E+01    0.824761787379344691E+00   -0.256096760858645212E+01   -0.487327810453865595E+01   -0.778805314589653808E+01    0.288273805070560775E+05
    0.564500611054913520E+03   -0.485723967848035887E+01    0.806739099485322853E+00   -0.345679784167370396E+01   -0.417133018748699413E+01   -0.495202584442941784E+01    0.288274062612832022E+05
    0.503119550302959055E+03   -0.571177924212006083E+01    0.797231290814899962E+00   -0.145322018995711311E+01   -0.213411891662252629E+01   -0.770098756422949204E+01    0.288274269959653029E+05
    0.548194490815159156E+03   -0.470546240843897223E+01    0.854952692643282663E+00   -0.222140387811831275E+01   -0.244701061037017187E+01   -0.528818879338808578E+01    0.288274340221232160E+05
    0.544178317495182569E+03   -0.526386076317028717E+01    0.744320250137373352E+00   -0.318947200341528259E+01   -0.400206589691240477E+01   -0.633757041949477706E+01    0.288274390276619743E+05
    0.496673906795011305E+03   -0.580296979494171694E+01    0.791735159804377808E+00   -0.292263297017993295E+01   -0.378372800617394756E+01   -0.550945915313545242E+01    0.288274392905794593E+05
    0.526093853605049389E+03   -0.575688337860492005E+01    0.730421657498880661E+00   -0.317437039571563062E+01   -0.223993001323437824E+01   -0.589759982479053235E+01    0.288274451149800771E+05
    0.551866696658456931E+03   -0.546740566507802050E+01    0.695848173492865540E+00   -0.327244638483751960E+01   -0.443678852014530634E+01   -0.555093082781495273E+01    0.288274494205479241E+05
    0.544514252472299290E+03   -0.519996304000591714E+01    0.745541756266047573E+00   -0.291294592054499901E+01   -0.392598441537010512E+01   -0.520589045400708539E+01    0.288274652533219632E+05
    0.584138292575904302E+03   -0.470146452347099419E+01    0.778877048494934887E+00   -0.323208959812411400E+01   -0.525421947399343559E+01   -0.548759867039102822E+01    0.288274927442824483E+05
    0.548150354361607128E+03   -0.478379374790157996E+01    0.867478338189880072E+00   -0.290530060209268370E+01   -0.343280431593160618E+01   -0.723566287797400420E+01    0.288274950297134346E+05
    0.541148696958738128E+03   -0.504429313693642634E+01    0.825080988015809202E+00   -0.236086040024553245E+01   -0.472284426235981236E+01   -0.656740173164829244E+01    0.288275140062825230E+05
    0.502787530052544071E+03   -0.574336563261768163E+01    0.780081985607557371E+00   -0.174850782812710026E+01   -0.427217934602777660E+01   -0.236770154170887093E+01    0.288275161700850877E+05
    0.570891019761597022E+03   -0.493853503430452534E+01    0.743439919370158742E+00   -0.341320892358644112E+01   -0.322322721631984965E+01   -0.636996844999621370E+01    0.288275207610911748E+05
    0.527105876968033954E+03   -0.545134524456606329E+01    0.763297123846778947E+00   -0.279514450385846480E+01   -0.456834928766443671E+01   -0.454713765295858785E+01    0.288275646818552268E+05
    0.515153748168299558E+03   -0.535254473323104563E+01    0.844637018106667581E+00   -0.149176867671697977E+01   -0.196141481914147864E+01   -0.533493591002315171E+01    0.288275729061380043E+05
    0.540364523941095626E+03   -0.521008274865525944E+01    0.798142680148896111E+00   -0.360503679049761061E+01   -0.332238376791007006E+01   -0.602708343274846570E+01    0.288275761495701518E+05
    0.545242785765981921E+03   -0.511438952128835034E+01    0.814984181104126182E+00   -0.351621058051655133E+01   -0.404100737054328807E+01   -0.792367888155386435E+01    0.288275783225008854E+05
    0.523288643441721774E+03   -0.551762262860039243E+01    0.746644328573238925E+00   -0.238001884016873966E+01   -0.410092863442435096E+01   -0.316803762282134027E+01    0.288275794470903784E+05
    0.523732846125484116E+03   -0.548019563120845365E+01    0.781065079814477925E+00   -0.263888219039457805E+01   -0.235777964639399329E+01   -0.286633371716432617E+01    0.288275863311475186E+05
    0.494935255959787071E+03   -0.582599465989217258E+01    0.826812151843510534E+00   -0.164470521442267525E+01   -0.239140085065406094E+01   -0.335787379300375921E+01    0.288276239842967407E+05
    0.518233973247612880E+03   -0.569494318605362171E+01    0.725664636723354350E+00   -0.262380305926342494E+01   -0.244439616794135439E+01   -0.480661225666583025E+01    0.288276300767425491E+05
    0.497058127620466166E+03   -0.596719423348112077E+01    0.741957223776248620E+00   -0.210947540314778337E+01   -0.397284045863492352E+01   -0.797474585009538828E+01    0.288276320054077478E+05
    0.593910916602671591E+03   -0.471134126877719517E+01    0.746466633719537476E+00   -0.330527166688049068E+01   -0.445588596863344044E+01   -0.695649369643887105E+01    0.288276587241280722E+05
    0.529811800469924265E+03   -0.541492896758840825E+01    0.741756809947249907E+00   -0.212259644990209217E+01   -0.347858332509327806E+01   -0.242723912667817299E+01    0.288276654359051681E+05
    0.498025815996074471E+03   -0.593503371709530736E+01    0.736487868355269359E+00   -0.172510780399578323E+01   -0.346554374576336777E+01   -0.710576617526919563E+01    0.288276674378117168E+05
    0.511620814805494376E+03   -0.564792984201176385E+01    0.803577277221869335E+00   -0.302780842648422155E+01   -0.420036552410386754E+01   -0.402821519072279877E+01    0.288276878580250377E+05
    0.612429493467626230E+03   -0.408326380952918910E+01    0.836540085593968641E+00   -0.296976138172050241E+01   -0.443034887187924387E+01   -0.625723861236663481E+01    0.288276999806553322E+05
    0.524906388828050467E+03   -0.594483426496058875E+01    0.709297203467050164E+00   -0.316259712401979520E+01   -0.406423555681722615E+01   -0.544066209088467190E+01    0.288277112498357237E+05
    0.545281179540840071E+03   -0.507491992926902746E+01    0.849346616484862316E+00   -0.153314002906388236E+01   -0.239345083329664732E+01   -0.152283495369776389E+01    0.288277879887734889E+05
