    0.653761331592822899E+03   -0.378047178776579962E+01    0.792439762554042471E+00   -0.317803397875966009E+01   -0.532322090475630194E+01   -0.588491591244424228E+01    0.288154938298232228E+05
    0.662562831063247017E+03   -0.377766209464148783E+01    0.848091861792312995E+00   -0.479189845720312846E+01   -0.691819113757646775E+01   -0.588993542661548908E+01    0.288167542123784915E+05
    0.572170389184975079E+03   -0.476753283661905769E+01    0.806326804377185624E+00   -0.422319840340616537E+01   -0.499602204291236696E+01   -0.664120774215292009E+01    0.288179537590082364E+05
    0.574826397170987207E+03   -0.519513048668081101E+01    0.709245068855206440E+00   -0.367158785549654532E+01   -0.669878609009249537E+01   -0.474825036594375938E+01    0.288181069489581387E+05
    0.524157579268761424E+03   -0.504602483051999329E+01    0.886655659669458363E+00   -0.307289213096898717E+01   -0.281532547167113911E+01   -0.477246772700189936E+01    0.288183420332472015E+05
    0.631429810740062749E+03   -0.427371424464455707E+01    0.752896598063344857E+00   -0.359161951640426658E+01   -0.734857295715149572E+01   -0.517366540996778479E+01    0.288187710681504832E+05
    0.558685889443169458E+03   -0.505415905573614221E+01    0.733223086179617289E+00   -0.271981138488027696E+01   -0.628805141742377760E+01   -0.408954361659967702E+01    0.288193470555096355E+05
    0.670741852414626010E+03   -0.381580090670356542E+01    0.789053105540109878E+00   -0.462702187388174391E+01   -0.793760793995169145E+01   -0.751216557865217460E+01    0.288194657100659497E+05
    0.514652419189347029E+03   -0.561809610686675764E+01    0.746452366302275183E+00   -0.259672315455072322E+01   -0.421704626580719122E+01   -0.598956838114689027E+01    0.288196011319931495E+05
    0.552469692581119716E+03   -0.500063999845481888E+01    0.755726086394969410E+00   -0.274397858351958401E+01   -0.728723826802437014E+01   -0.619997294459326032E+01    0.288198518421154331E+05
    0.546597670651507769E+03   -0.464676386933543384E+01    0.912084816669319398E+00   -0.279231187774844347E+01   -0.668027394364854210E+01   -0.433658379993566978E+01    0.288199269345644461E+05
    0.642095899056615053E+03   -0.414471553993208275E+01    0.780120057513135512E+00   -0.444104493533086941E+01   -0.791282632462429625E+01   -0.615855577754975414E+01    0.288202621812949365E+05
    0.530146809095858430E+03   -0.559903988099226524E+01    0.772400252620491723E+00   -0.429690046649571045E+01   -0.793823843557167752E+01   -0.721811255177043076E+01    0.288203555040115934E+05
    0.635285776896367338E+03   -0.371566009792669716E+01    0.857807496325896146E+00   -0.331284380778909870E+01   -0.521998296305901910E+01   -0.677801267610641744E+01    0.288204428251752652E+05
    0.575131568575296114E+03   -0.405714376489190265E+01    0.997943015870398797E+00   -0.208780979375913223E+01   -0.652310249152320853E+01   -0.467464836725428778E+01    0.288204432279819448E+05
    0.654496385173131330E+03   -0.384363128748668315E+01    0.805113466101962327E+00   -0.377022248483022970E+01   -0.542501682403116003E+01   -0.495815558524120092E+01    0.288204554289493171E+05
    0.608867848842679450E+03   -0.393611706624120838E+01    0.881068048383267577E+00   -0.289763123986080107E+01   -0.209705048299230512E+01   -0.655005501371864973E+01    0.288205002818662688E+05
    0.531342138656621501E+03   -0.564704871759255944E+01    0.703791429576858585E+00   -0.235821384621821473E+01   -0.678720510453929204E+01   -0.565336370280230494E+01    0.288206417614191450E+05
    0.530680555460588948E+03   -0.516935908883364803E+01    0.819668828650016335E+00   -0.130303474456896495E+01   -0.369393061387055255E+01   -0.464076058228134514E+01    0.288208515667013853E+05
    0.638655630229246526E+03   -0.385895329046189017E+01    0.859178695745621668E+00   -0.396133812924877837E+01   -0.480161789573772957E+01   -0.568354832213716143E+01    0.288209752477174698E+05
