    0.102951891414653266E-02    0.313838944920681346E-03   -0.374939045513669544E+01    0.276928851966836760E+03    0.126118558512114376E+01   -0.259685388860185551E+00   -0.112089083022302116E+01   -0.508348765813351822E+01   -0.268930491172461483E+01   -0.398929981131379563E+01    0.288179329059959346E+05
    0.248420900347389827E-04    0.402160158944511868E-05   -0.420682090196751624E+01    0.315052875100074402E+03   -0.798473693879134583E+00   -0.338879607839686958E+00   -0.850965397624008801E+00   -0.766762358663241272E+01   -0.202572955548476141E+01   -0.739476551661319714E+01    0.288185930975472438E+05
    0.255949631762191453E-02    0.412265320711876528E-02   -0.388044472331489665E+01    0.251112224085328108E+03    0.537290464901567510E+00   -0.222079566920813321E+00   -0.757310625144675953E+00   -0.453406070583000975E+01   -0.554171313264259879E+01   -0.748280674731517159E+01    0.288191496139347510E+05
    0.275681266959835114E-02    0.164254019940259503E-04   -0.218180070311622387E+01    0.311504348059906420E+03    0.559231946751898246E+00    0.219836514291669616E+00   -0.214535907785480795E+01   -0.314591724188451050E+01   -0.514228335414084725E+01   -0.499639412940836536E+01    0.288192953410168957E+05
    0.575788674734573956E-04    0.125087743808139887E-04   -0.382848464762525609E+01    0.281616642736388940E+03   -0.936242312194443649E+00   -0.323683586808086066E+00   -0.189742109342630272E+01   -0.374173032199222977E+01   -0.623239386009763763E+01   -0.797752943192847486E+01    0.288199001629328086E+05
    0.330181376550822128E-03    0.672224295937694672E-04   -0.428436534681730308E+01    0.342825389377365866E+03    0.812160313390247968E+00   -0.294119204882247853E+00   -0.762804618794577394E+00   -0.173314352261357030E+01   -0.371985156892935453E+01   -0.412453304410196431E+01    0.288208532940687110E+05
    0.252181500188331323E-04    0.100058498839197939E-01   -0.449922608171936300E+01    0.112032351264930611E+03   -0.164142288094498801E+01   -0.317270312435460333E+00   -0.164987071513442984E+01   -0.289074566730282800E+01   -0.377072944756093520E+01   -0.686092576692881639E+01    0.288212879193602566E+05
    0.200622953620540110E-03    0.130834648548503962E+00   -0.357658484081505090E+01    0.159922846643509331E+03    0.121809461737156610E+01   -0.237125460518947673E+00   -0.178292859656194835E+01   -0.381194099094260874E+01   -0.498157264949737666E+01   -0.639888333309109925E+01    0.288212975308697933E+05
    0.421941376846259606E-03    0.741890311561886323E-05   -0.489081771238671692E+01    0.115459911784274752E+03    0.214999313509043599E+01   -0.266713548852046678E+00   -0.125074143161575169E+01   -0.283685126644029317E+01   -0.154528929833857198E+01   -0.584938849256849025E+01    0.288213456544614965E+05
    0.186148342672408997E-03    0.406291248020412330E-04   -0.505239646077157101E+01    0.162719120443952988E+03    0.943507531938945210E+00   -0.284318002925084024E+00   -0.826687668180519530E+00   -0.192178933849015365E+01   -0.466667170803288833E+01   -0.330061024065768471E+01    0.288214440759945101E+05
    0.145882801447609460E-03    0.995190823867843181E-02   -0.534200891716237969E+01    0.185449995352597227E+03    0.764712297464096302E+00   -0.301900563286422674E+00   -0.125564736002986699E+01   -0.152207643858384944E+01   -0.187553778566581819E+01   -0.519200831573383503E+01    0.288215321742792585E+05
    0.178560598654082522E-03    0.983508302549926106E-01   -0.367774781653939664E+01    0.192438209093045430E+03   -0.670481615090066541E+00   -0.215686059647362427E+00   -0.499101363483134719E+00   -0.277226293669488477E+01   -0.437194815049794894E+01   -0.604454389770540512E+01    0.288215919899961882E+05
    0.264025882784324360E-04    0.146336333930845028E-03   -0.477191470148589580E+01    0.265172317886468079E+03    0.165150435261908779E+01   -0.359957431024206631E+00   -0.155237907975261624E+01   -0.192507781610307571E+01   -0.430056002180278973E+01   -0.572002205446948508E+01    0.288216376509097099E+05
    0.321919542594791572E-03    0.192770588783458333E-01   -0.356203555800276916E+01    0.260743454506062108E+03   -0.183425612881953826E+01   -0.254991662258727381E+00   -0.654119361220690365E+00   -0.220018327894155075E+01   -0.631133944405495484E+01   -0.489849698340872486E+01    0.288216574734751630E+05
