    0.491111489781057855E+03    0.677804912664818904E+00    0.105934234561442437E+02   -0.736152463894939935E+00    0.151523184801022026E+01   -0.419526353128252083E+01    0.789962716549009958E+00   -0.224647308362827403E+01   -0.478509059975467821E+01   -0.705171483305066094E+01    0.288258294688168571E+05
    0.499938144675363390E+03    0.361867055125427300E-01    0.108733070585202629E+02   -0.736032487536252056E+00    0.133137546220045544E+01   -0.355745837297000511E+01    0.757592282579657716E+00   -0.229051327164042551E+01   -0.738427029449733574E+01   -0.765083531460465593E+01    0.288258873268277057E+05
    0.502128773828275769E+03    0.212471120753046055E+00    0.992420889521470606E+01   -0.218224062458443058E+00    0.274307349730583949E+01   -0.156936886581126078E+01    0.750376138498923040E+00   -0.199335158563400849E+01   -0.421793485891064357E+01   -0.355590226724238079E+01    0.288273872194811884E+05
    0.492045304996427831E+03    0.415639339196037256E-02    0.108173113993850230E+02   -0.261902578789650065E+00    0.274198981369912120E+01   -0.463788518302967745E-01    0.804456096789830766E+00   -0.193081155590497300E+01   -0.469663491215233719E+01   -0.705178335902127884E+01    0.288274383960336017E+05
    0.500609504207167106E+03    0.641995631771973413E-01    0.108108364608818945E+02   -0.697105875382309392E+00    0.185312975041539518E+01   -0.171483015332967570E+01    0.819320095800035841E+00   -0.187809660320068517E+01   -0.162912214774392616E+01   -0.752561233395268836E+01    0.288276582729147449E+05
    0.538361248469426073E+03    0.730305352641187483E-01    0.113235351851813117E+02   -0.250152577035859824E+01    0.287695368889937342E+01   -0.207543680137578290E+01    0.734402870568608979E+00   -0.238850468148248218E+01   -0.146173335075167543E+01   -0.401466760463079630E+01    0.288276684931470409E+05
    0.496968201359214959E+03    0.114422168399041201E-02    0.118380261271844720E+02   -0.236267007614107349E+00    0.154812940844623603E+01   -0.357747116855129388E+01    0.827225233346159827E+00   -0.324748166100655400E+01   -0.619617126623737136E+01   -0.403383725314269537E+01    0.288276874886232981E+05
    0.504920551401760804E+03    0.173164627506871560E+00    0.114413901549047772E+02   -0.352932855602905882E+00    0.265038378293751631E+01   -0.174533924564937282E+01    0.739690471593312804E+00   -0.177396826630486704E+01   -0.317151759934496358E+01   -0.522877028185403248E+01    0.288279148756312206E+05
    0.521221992046010314E+03    0.900038615669629533E-01    0.117092649222673604E+02   -0.102259994984294522E+01    0.125247053080498616E+01   -0.240689512928936100E+01    0.677600783350064351E+00   -0.245113405524682637E+01   -0.307415959545093553E+01   -0.516818552441558055E+01    0.288279347443656879E+05
    0.523903028308513854E+03    0.328719270014067103E-01    0.111825642641860181E+02   -0.123867959289657392E+01    0.162974697338124530E+01   -0.261114219872875575E+01    0.712328896172513160E+00   -0.319698701183257228E+01   -0.294867540425314001E+01   -0.337787434074199400E+01    0.288283223299724377E+05
