    0.496587102526215290E+03    0.302783587143592547E+00    0.102094015273727727E+02   -0.126852590258684028E+01    0.200734498678560325E+01   -0.460546947246945404E+01    0.812367603332114996E+00   -0.187285371146842028E+01   -0.306872019395446394E+01    0.288250598307785622E+05
    0.477385159190012473E+03    0.420749104132932206E+00    0.109222399731276756E+02   -0.783562979534185189E+00    0.233174819278921586E+01   -0.493721300878539893E+01    0.853669845733139310E+00   -0.179107332828166044E+01   -0.302126361409079447E+01    0.288264552491543873E+05
    0.528232406575232062E+03    0.472074971619158065E-02    0.118188269892056432E+02   -0.903291015583937984E+00    0.219795345284813060E+01   -0.288197145148776723E+01    0.683404053583696491E+00   -0.282550787879123444E+01   -0.535469571935893995E+01    0.288267155122408658E+05
    0.527642709730492129E+03    0.876504271162161647E-02    0.116244061342550253E+02   -0.498050281473480183E+00    0.237568399398601482E+01   -0.744899206899588329E+00    0.686270625983771421E+00   -0.265464158630915747E+01   -0.358663768190877175E+01    0.288268833686843755E+05
    0.519646233138710272E+03    0.245243200687504971E-01    0.113024626744864811E+02   -0.127185318118698731E+01    0.264943933924145902E+01   -0.381054147161251588E+01    0.751562072109480006E+00   -0.319362070485924221E+01   -0.187172821775566423E+01    0.288273137129386268E+05
    0.499733691438594633E+03    0.173295120586443915E-02    0.119129005029255630E+02   -0.779558590264439744E-01    0.261178333963719211E+01   -0.196697067141489201E+01    0.796090371953178000E+00   -0.276881673830785591E+01   -0.247372343743179535E+01    0.288273778818673673E+05
    0.525299098403728635E+03    0.267772534331497773E-01    0.115059760726351445E+02   -0.925275248381790760E+00    0.264984144995040305E+01   -0.241852320145442956E+01    0.710373198498323921E+00   -0.327597588576896115E+01   -0.507565457378332319E+01    0.288277086908837227E+05
    0.513888601133303837E+03    0.637388973392767899E+00    0.106722550019635172E+02   -0.148838900087431014E+01    0.298155097646991862E+01   -0.434595371342166370E+01    0.788374429851309122E+00   -0.240737512290684208E+01   -0.181719947498794099E+01    0.288280294602611139E+05
    0.510843196453493078E+03    0.357658362562413663E-02    0.117119918043434126E+02   -0.102257405035095061E+00    0.199465172636027122E+01   -0.293072188582456628E+01    0.753994329242881123E+00   -0.343777134033080589E+01   -0.715711992923728868E+01    0.288280890769674879E+05
    0.519106863424533799E+03    0.156390508806329376E+00    0.108081422697179157E+02   -0.144482591206522848E+01    0.196837663225799786E+01   -0.401677182451025505E+01    0.706237116535402443E+00   -0.299535936210759690E+01   -0.301455802677840712E+01    0.288282093295890954E+05
    0.554725048170828927E+03    0.189008088113318845E+00    0.107042290414942691E+02   -0.176851366050511061E+01    0.256604872253541538E+01   -0.280715801957677602E+01    0.681664529038944700E+00   -0.376848264029770341E+01   -0.321826759807748175E+01    0.288285601291009625E+05
    0.496861231384118526E+03    0.951648335690440453E-02    0.114958385879556104E+02   -0.223942244127776746E+00    0.133468689574995136E+01   -0.673144304724439202E+00    0.797187776575614682E+00   -0.137407295017407005E+01   -0.174830149349173158E+01    0.288286234517779340E+05
    0.490397290755068241E+03    0.637948879456181617E-01    0.113224913026891993E+02   -0.943581066401582902E+00    0.208390190833202826E+01   -0.119561733120769231E+01    0.823842759189395424E+00   -0.186117489809710790E+01   -0.180271331233449761E+01    0.288287538653157935E+05
    0.486216356987136407E+03    0.168623707473781997E+00    0.105612319851494867E+02   -0.462654988518353960E+00    0.189804774859403080E+01   -0.364680675996457815E+01    0.819089532197297410E+00   -0.169799937188074868E+01   -0.234551295433423324E+01    0.288288136529883341E+05
    0.518830252558553298E+03    0.138049677526001918E+00    0.113508490125350061E+02   -0.101340765160085411E+01    0.200203009591191439E+01   -0.322623468609080977E+01    0.690349083810870567E+00   -0.239011692290662658E+01   -0.272014033310868264E+01    0.288289544796362716E+05
    0.529624050721336630E+03    0.315269445209518717E+00    0.103887736760472027E+02   -0.399038877885140586E+00    0.162693514745882917E+01   -0.272167211690141908E+01    0.696249790401697766E+00   -0.284625025026297074E+01   -0.323405765772780729E+01    0.288290255948969570E+05
    0.512925163477803039E+03    0.862090465918351201E-01    0.101152820538388202E+02   -0.801810994755909334E+00    0.293946160415052704E+01   -0.226899694095493487E+01    0.736197926384525303E+00   -0.212440611556307335E+01   -0.465177590834914767E+01    0.288290549870870054E+05
    0.496769164765341202E+03    0.335507135429250897E-01    0.114271184813782014E+02   -0.931899734668412805E+00    0.258964135884339530E+01   -0.438224282424803047E+01    0.744640296869317320E+00   -0.208685300587668809E+01   -0.239157943363205838E+01    0.288290715136028375E+05
    0.513313339997467551E+03    0.275895454025232523E+00    0.105506414589819464E+02   -0.461582814845813871E+00    0.149991957522880459E+01   -0.133189782319214034E+01    0.741872844876515947E+00   -0.289882864331845269E+01   -0.374485713518961116E+01    0.288292010473041410E+05
    0.521020097176295394E+03    0.178442915397787009E-02    0.116054024927250410E+02   -0.561783255473436327E+00    0.199654251357667523E+01   -0.247316380482065945E+00    0.721022921717607179E+00   -0.266703794199884925E+01   -0.502066593978281794E+01    0.288292046628924290E+05
