    0.851229071617126465E+03   -0.434589588642120361E+01    0.985739231109619141E+00   -0.176516050100326005E+00   -0.371033403873443568E+01   -0.446911811828613281E+00   -0.999999999999999967E+99   -0.529831319988485294E+01    1
    0.446134805679321289E+01   -0.322274643182754517E+01    0.122440278530120850E+00   -0.696995440721511805E+01   -0.463025428652763349E+01   -0.285348367691039329E+00    0.139312412662887727E+05   -0.530331319988484751E+01    1
    0.179163217544555664E+02   -0.237393152713775635E+01    0.887833237648010254E-01   -0.641889117956161481E+01   -0.153850758075714111E+01   -0.276515408158302289E+01    0.142378620130233612E+05   -0.530831319988485095E+01    1
    0.139709711074829102E+02   -0.295388096570968628E+01    0.719416022300720215E+00   -0.444744912385940516E+01   -0.454500582814216614E+01   -0.307743244171142560E+01    0.142949553590924934E+05   -0.531331319988484285E+01    1
    0.106316804885864258E+02   -0.568363678455352783E+01    0.554696917533874512E+00   -0.171900497674941999E+01   -0.434840256571769679E+01   -0.608402439355850255E+01    0.143002369229102023E+05   -0.531831319988483830E+01    1
    0.188186168670654297E+02   -0.543458944559097290E+01    0.533101677894592285E+00   -0.527424973845481837E+01   -0.689376420378684962E+01   -0.610802168250083888E+01    0.145463715787797228E+05   -0.532331319988484530E+01    1
    0.442227721214294434E+02   -0.140817719697952271E+01    0.473059952259063721E+00   -0.176786172986030543E+01   -0.347388001084327680E+01   -0.338624769449233476E+00    0.145900036897936970E+05   -0.532831319988484609E+01    1
    0.351931452751159668E+02   -0.152904444932937622E+01    0.617408812046051025E+00   -0.458582895398139989E+01   -0.609207826852798462E+01   -0.778254584670066851E+01    0.146525191775744534E+05   -0.533331319988484154E+01    1
    0.525895953178405762E+02   -0.240279942750930786E+01    0.263612687587738037E+00   -0.127831760048866272E+01   -0.411859750747680664E+00   -0.561595553755760157E+01    0.147527293993219155E+05   -0.533831319988483788E+01    1
    0.704832077026367188E+02   -0.478403300046920776E+01    0.496834218502044678E+00   -0.347224936485290492E+01   -0.199007004499435425E+00   -0.735668637752532995E+01    0.148207046803011326E+05   -0.534331319988483511E+01    1
    0.151942670345306396E+03   -0.510593914985656738E+01    0.378763675689697266E-02   -0.864139640331267778E+00   -0.155062437057495117E+00   -0.237609080076217616E+01    0.149099759859470778E+05   -0.534831319988484299E+01    1
    0.355442762374877930E+02   -0.500436264276504517E+01    0.303950428962707520E+00   -0.344107732772827113E+01   -0.786687232851982099E+01   -0.233750857710838300E+01    0.149174120585425735E+05   -0.535331319988485443E+01    1
    0.799344182014465332E+02   -0.336888504028320312E+01    0.121670365333557129E+00   -0.166244279742240852E+01   -0.619313970804214442E+01   -0.293252503871917369E+00    0.150683442636991531E+05   -0.535831319988483568E+01    1
    0.779241323471069336E+02    0.247380971908569336E+00    0.599718213081359863E+00   -0.587993419170379639E+01   -0.687437915205955541E+01   -0.194433360099792463E+01    0.152878094599374635E+05   -0.536331319988484623E+01    1
    0.634366273880004883E+02   -0.697719514369964600E+00    0.158543050289154053E+00   -0.222340573668479902E+01   -0.736691523194313014E+01   -0.449080085754394531E+01    0.152961995303327894E+05   -0.536831319988485056E+01    1
    0.851365327835083008E+02    0.999543964862823486E+00    0.319259226322174072E+00   -0.339904612302779796E+00   -0.257738682031631416E+01   -0.294366249442100525E+01    0.153865795152865539E+05   -0.537331319988484601E+01    1
    0.614678859710693359E+02   -0.259219837188720703E+01    0.730900764465332031E-01   -0.928467047214507346E+00   -0.357271655797958321E+01   -0.303486754298210126E+01    0.154000982676438471E+05   -0.537831319988484857E+01    1
    0.773854851722717285E+02   -0.139152252674102783E+01    0.787174522876739502E+00   -0.523775161504745412E+01   -0.105842760205268860E+01   -0.643953488469123858E+01    0.154726030412726268E+05   -0.538331319988484491E+01    1
    0.943872928619384766E+02    0.642061233520507812E+00    0.641442477703094482E+00   -0.459474782943725568E+01   -0.152930806279182363E+01   -0.804524767398834051E+00    0.155526053533037866E+05   -0.538831319988483948E+01    1
    0.720118284225463867E+02   -0.318842363357543945E+01    0.463349521160125732E+00   -0.613552417755126989E+01   -0.341028670072555506E+01   -0.443550769090652430E+01    0.156901677693521960E+05   -0.539331319988484825E+01    1
    0.106373667716979980E+03   -0.537500488758087158E+01    0.909357726573944092E+00   -0.227838313579558971E+00   -0.102090626358985848E+01   -0.126206058263778687E+01    0.157009519894807963E+05   -0.539831319988485436E+01    1
    0.899834036827087402E+02   -0.480128806829452515E+01    0.167925298213958740E+00   -0.623187967538833654E+01   -0.551194311380386281E+01   -0.499973145127296448E+01    0.157268215903556429E+05   -0.540331319988484537E+01    1
    0.968509912490844727E+02    0.969398081302642822E+00    0.736345589160919189E+00   -0.276128959655761719E+01   -0.559153022170066816E+01   -0.725894461870193464E+01    0.158228590541831618E+05   -0.540831319988483905E+01    1
    0.139492511749267578E+03   -0.259729069471359253E+01    0.201626718044281006E+00   -0.665792514085769671E+01   -0.155667871236801147E+01   -0.390672653913497925E+00    0.159533442588264043E+05   -0.541331319988484161E+01    1
    0.110448539257049561E+03   -0.510000985860824585E+01    0.139715731143951416E+00   -0.191676895022392202E+01   -0.742075715661048907E+01   -0.443540334701538086E+00    0.160329135549664807E+05   -0.541831319988483973E+01    1
    0.126205861568450928E+03    0.995653271675109863E+00    0.476572453975677490E+00   -0.439415200352668744E+01   -0.514683803915977478E+01   -0.425858424901962263E+01    0.160778926217846747E+05   -0.542331319988484406E+01    1
    0.789290964603424072E+03   -0.549120914936065674E+01    0.963651299476623535E+00   -0.589509830474853480E+01   -0.378216345310211199E+01   -0.234684747457504272E+01    0.161506372745462704E+05   -0.542831319988484751E+01    1
    0.990874171257019043E+02   -0.121873557567596436E+00    0.809615552425384521E+00   -0.145669510960578918E+01   -0.453676030635833705E+01   -0.782044435739517230E+01    0.162113905775840376E+05   -0.543331319988484829E+01    1
    0.100859999656677246E+03   -0.329149174690246582E+01    0.392612397670745850E+00   -0.439835599064826965E+01   -0.696199470758438110E+01   -0.591128987073898315E+01    0.163144381684890359E+05   -0.543831319988484552E+01    1
    0.774305999279022217E+03   -0.599257159233093262E+01    0.889269173145294189E+00   -0.515369400382041931E+01   -0.634339316487312299E+01   -0.756421868801116926E+01    0.163305183667808324E+05   -0.544331319988483830E+01    1
