    0.596199166774749756E+03    0.176630795001983643E+03    0.326513075772563877E+01    0.662690877914428711E+00    0.106748357469669153E+00    0.557134819030761719E+01   -0.548936641216278076E+01    0.269754130840301531E+01   -0.122953206300735474E+01    0.479084491729736328E+00    0.859798443317413286E+00    0.733042359352111816E+00   -0.320316171646118164E+01   -0.611206674607420638E+08   -0.460515351937698814E+01    1
    0.436974835395812988E+03    0.173982810974121094E+03    0.269099853424239965E+01    0.921973228454589844E+00    0.298003734378028771E-02    0.104375700950622559E+02   -0.377552783489227295E+01    0.265917037725448591E+01   -0.175862640142440796E+01    0.176249146461486816E+00    0.718464684486389116E+00    0.467082023620605469E+00   -0.366835403442382812E+01   -0.834855485508067627E+07   -0.461515351937698259E+01    1
    0.586441540718078613E+03    0.470261442661285400E+03    0.254569600749653790E+00    0.366077661514282227E+00    0.109679281096456446E-02    0.905311822891235352E+01   -0.578443157672882080E+01    0.153658702075481424E+01   -0.446794897317886353E+01    0.861907005310058594E+00    0.495429587364196788E+00    0.425547659397125244E+00   -0.426070642471313477E+01   -0.438506436860596482E+07   -0.462515351937698149E+01    1
    0.494621694087982178E+03    0.185936129093170166E+03    0.480733883118648897E+00    0.508976459503173828E+00    0.572887093758656540E+00    0.103717160224914551E+02   -0.154639792442321777E+01    0.179958606362342843E+01   -0.145679026842117310E+01    0.335781216621398926E+00    0.597863686084747270E+00    0.280414044857025146E+00   -0.336830806732177734E+01   -0.417120186721728602E+07   -0.463515351937698661E+01    1
    0.306575882434844971E+03    0.107313859462738037E+03    0.267082698648334650E-01    0.890846014022827148E+00    0.186272658006014780E+00    0.575014448165893555E+01   -0.517405271530151367E+00    0.250879089832305890E+01   -0.117603331804275513E+01    0.537905216217041016E+00    0.819467198848724321E+00    0.295624136924743652E+00   -0.586153507232666016E+00   -0.723293500518991263E+06   -0.464515351937698728E+01    1
    0.420952641963958740E+03    0.492233562469482422E+03    0.155471400174657526E+01    0.497413635253906250E+00    0.259520693896423439E-01    0.659321975708007812E+01   -0.281922769546508789E+01    0.265303208827972403E+01   -0.356510937213897705E+01    0.680920183658599854E+00    0.412534308433532726E+00    0.657209336757659912E+00   -0.562036561965942383E+01   -0.658681627029422903E+06   -0.465515351937698174E+01    1
    0.445768439769744873E+03    0.339892029762268066E+03    0.409183704810899673E+01    0.288476705551147461E+00    0.940820837077783634E+00    0.466024684906005859E+01   -0.118715608119964600E+01    0.112673395872116089E+01   -0.174705982208251953E+00    0.855093419551849365E+00    0.316475164890289318E+00    0.888181507587432861E+00   -0.574520444869995117E+01   -0.573344131508774473E+06   -0.466515351937698153E+01    1
    0.449051320552825928E+03    0.316210234165191650E+03    0.382100843699561610E+01    0.568960666656494141E+00    0.407737885904836395E+00    0.434902000427246094E+01   -0.404519712924957275E+01    0.260180378258228284E+01   -0.455759704113006592E+01    0.177328050136566162E+00    0.209865641593933117E+00    0.112003290653228760E+01   -0.166780662536621094E+01   -0.369785068998636561E+06   -0.467515351937698398E+01    1
    0.375908017158508301E+03    0.495090866088867188E+03    0.463222010252507879E-01    0.564501047134399414E+00    0.564320799643941440E+00    0.682434988021850586E+01   -0.348367130756378174E+01    0.263873440325260145E+01   -0.195261806249618530E+01    0.618904829025268555E+00    0.875318300724029497E+00    0.138341438770294189E+01    0.149497890472412109E+01   -0.353740782868423616E+06   -0.468515351937698377E+01    1
    0.444376087188720703E+03    0.484746551513671875E+03    0.942587472342622967E+00    0.132501840591430664E+00    0.355198844470140445E-02    0.106402735710144043E+02   -0.201671004295349121E+00    0.110149865448474893E+01   -0.433444201946258545E+01    0.206145584583282471E+00    0.463516783714294445E+00    0.991140067577362061E+00    0.181698846817016602E+01   -0.232815109121913265E+06   -0.469515351937698444E+01    1
    0.427729296684265137E+03    0.151731204986572266E+03    0.462303122694378921E+01    0.825021266937255859E-01    0.200626533833333204E+00    0.464937543869018555E+01   -0.368909919261932373E+01    0.154350032508373269E+01   -0.111393630504608154E+01    0.169510960578918457E+00    0.633121979236602739E+00    0.667575716972351074E+00   -0.185681295394897461E+01   -0.162270546993459924E+06   -0.470515351937698423E+01    1
    0.495418095588684082E+03    0.330888283252716064E+03    0.921018316413413501E-01   -0.536995172500610352E+00    0.628893448135930122E-01    0.837975740432739258E+01   -0.388215458393096924E+01    0.159097106158733359E+01   -0.291119515895843506E+00    0.938565611839294434E+00    0.616616976261138872E+00    0.504666388034820557E+00    0.109808731079101562E+01   -0.151030920184635848E+06   -0.471515351937698135E+01    1
    0.596072816848754883E+03    0.303097093105316162E+03    0.244013703805959414E+01   -0.312893390655517578E+00    0.229266905987390857E-02    0.431843996047973633E+01   -0.538437831401824951E+01    0.113718736767768869E+01   -0.394846022129058838E+01    0.755825817584991455E+00    0.524989736080169633E+00    0.159437638521194458E+01   -0.301893901824951172E+01   -0.419755638418285453E+05   -0.472515351937698025E+01    1
    0.543952023983001709E+03    0.265141761302947998E+03    0.134127202239672522E-01   -0.886426925659179688E+00    0.355791250507144774E+00    0.916111993789672852E+01   -0.431050336360931396E+01    0.122488068044185638E+01   -0.292201519012451172E+01    0.426050782203674316E+00    0.780656170845031694E+00    0.202721536159515381E+00   -0.303032064437866211E+01   -0.366427539567574568E+05   -0.473515351937698448E+01    1
    0.276787626743316650E+03    0.325730323791503906E+03    0.272120329248972503E+00    0.304982662200927734E+00    0.125565588093719364E-01    0.108878221511840820E+02   -0.483468568325042725E+01    0.146985666453838348E+01   -0.442882984876632690E+01    0.831815600395202637E+00    0.113798756599426265E+01    0.307330727577209473E+00   -0.500869083404541016E+01   -0.188542906208743370E+05   -0.474515351937698782E+01    1
    0.565392315387725830E+03    0.260920894145965576E+03    0.427132486076445717E+00   -0.429412603378295898E+00    0.883617294297965768E-02    0.552490615844726562E+01   -0.403224420547485352E+01    0.105559759140014653E+01   -0.288379788398742676E+00    0.945721864700317383E-01    0.820499372482299760E+00    0.164301395416259766E+01   -0.497109889984130859E+01   -0.177511740602642603E+05   -0.475515351937698494E+01    1
    0.357509636878967285E+03    0.365022790431976318E+03    0.114814464588477261E+01    0.158259868621826172E-01    0.696346716281430553E-02    0.951254034042358398E+01   -0.537863731384277344E+01    0.165689316093921679E+01   -0.313825815916061401E+01    0.335214138031005859E-01    0.784448158740997270E+00    0.110665047168731689E+01   -0.214783763885498047E+01   -0.158431851279149105E+05   -0.476515351937698117E+01    1
    0.400443220138549805E+03    0.309355401992797852E+03    0.920670136622382507E+00    0.728323221206665039E+00    0.282791907668772102E+00    0.993109655380249023E+01   -0.834164142608642578E+00    0.295917059183120745E+01   -0.200639665126800537E+00    0.698158979415893555E+00    0.822091948986053422E+00    0.227368515729904175E+01    0.785741329193115234E+00   -0.112984671130445986E+05   -0.477515351937698451E+01    1
    0.331895005702972412E+03    0.306406974792480469E+02    0.531571268949117756E-01   -0.147930622100830078E+00    0.196334645677287735E-01    0.773753643035888672E+01   -0.323312044143676758E+01    0.209110155701637268E+01   -0.202427417039871216E+01    0.510301411151885986E+00    0.114531613588333125E+01    0.131551766395568848E+01   -0.217767143249511719E+01   -0.130498667993720119E+04   -0.478515351937698341E+01    1
    0.338110864162445068E+03    0.443887817859649658E+03    0.201859411217230389E+00   -0.210712194442749023E+00    0.137202267243562224E-02    0.756730556488037109E+01   -0.338250088691711426E+01    0.213199919164180773E+01   -0.456583172082901001E+01    0.312777161598205566E+00    0.107013363838195796E+01    0.559729099273681641E+00   -0.422681140899658203E+01    0.292374718830050551E+04   -0.479515351937697876E+01    1
    0.324462962150573730E+03    0.226876652240753174E+03    0.136927150406726383E-01   -0.169581890106201172E+00    0.211866892394540953E-02    0.822558069229125977E+01   -0.576583456993103027E+01    0.265067321956157675E+01   -0.214670002460479736E+01    0.810537934303283691E-01    0.108164353370666499E+01    0.417972385883331299E+00    0.144009113311767578E+01    0.367721288498105059E+04   -0.480515351937698032E+01    1
    0.463405108451843262E+03    0.231392669677734375E+03    0.615448845420151347E+01    0.357771635055541992E+00    0.389895287108349073E-01    0.962730550765991211E+01   -0.402500617504119873E+01    0.211915774047374716E+01   -0.232509762048721313E+01    0.434310793876647949E+00    0.913809311389923051E+00    0.226316195726394653E+01   -0.161712741851806641E+01    0.688028092628820741E+04   -0.481515351937698277E+01    1
    0.419683313369750977E+03    0.254010808467864990E+03    0.146520798480834352E-01   -0.275877237319946289E+00    0.407851556285110550E+00    0.589416551589965820E+01   -0.294705176353454590E+01    0.245500032305717486E+01   -0.340414673089981079E+01    0.185010373592376709E+00    0.738925588130950883E+00    0.154177111387252808E+01   -0.111217403411865234E+01    0.705386105770450376E+04   -0.482515351937698345E+01    1
    0.358664667606353760E+03    0.581855785846710205E+03    0.686878384079223192E+01   -0.711922168731689453E+00    0.247888791270693465E+00    0.109092078208923340E+02   -0.166294348239898682E+01    0.215384421050548536E+01   -0.382941842079162598E+01    0.227998971939086914E+00    0.111281443834304805E+01    0.110162615776062012E+00   -0.168211126327514648E+01    0.791115444253495480E+04   -0.483515351937698323E+01    1
    0.551253211498260498E+03    0.276387369632720947E+03    0.777262721950195345E+01   -0.152713537216186523E+01    0.118646320525709410E-02    0.847397613525390625E+01   -0.161889266967773438E+01    0.177263684570789337E+01   -0.253873080015182495E+01    0.892424821853637695E+00    0.546515059471130327E+00    0.112953722476959229E+01   -0.164464664459228516E+01    0.910297815177821394E+04   -0.484515351937698480E+01    1
    0.561012017726898193E+03    0.446648454666137695E+03    0.721241957080363094E+00   -0.360697746276855469E+00    0.659113473962811502E+00    0.657091569900512695E+01   -0.632712721824645996E+00    0.142740097939968114E+01   -0.621204376220703125E+00    0.589230179786682129E+00    0.612221908569335893E+00    0.206119555234909058E+01    0.157499837875366211E+01    0.104017385719865179E+05   -0.485515351937698814E+01    1
    0.160287702083587646E+03    0.356889903545379639E+03    0.194226027820590466E-01    0.941305160522460938E+00    0.526686724710411558E+00    0.115335984230041504E+02   -0.314514398574829102E+01    0.116567220389842996E+01   -0.435386151075363159E+01    0.708709955215454102E-01    0.118797148466110225E+01    0.935917854309082031E+00   -0.222798252105712891E+01    0.136984611918737610E+05   -0.486515351937698437E+01    1
    0.376279234886169434E+03    0.265867316722869873E+03    0.578046097320838170E-01    0.928115844726562500E-02    0.198799588929592069E+00    0.693425607681274414E+01   -0.170855605602264404E+01    0.112159791290760036E+01   -0.493118435144424438E+01    0.757877349853515625E+00    0.330248546600341808E+00    0.160612767934799194E+01   -0.229373311996459961E+01    0.143288796735497090E+05   -0.487515351937698149E+01    1
    0.168152904510498047E+03    0.217076432704925537E+03    0.236532627200133261E+01    0.532995700836181641E+00    0.189658955239234671E-01    0.100934233665466309E+02   -0.573208773136138916E+01    0.191922423541545872E+01   -0.133747011423110962E+01    0.937996506690979004E+00    0.828824114799499467E+00    0.136567711830139160E+00   -0.465226745605468750E+01    0.165846572287149829E+05   -0.488515351937698572E+01    1
    0.126734840869903564E+03    0.166147935390472412E+03    0.162949667178509047E-01    0.649426937103271484E+00    0.134610717742662065E-01    0.108975853919982910E+02   -0.258070528507232666E+01    0.134285503327846523E+01   -0.336965411901473999E+01    0.886955022811889648E+00    0.866302740573883012E+00    0.324264585971832275E+00   -0.238750791549682617E+01    0.177540685441640271E+05   -0.489515351937698817E+01    1
    0.312142360210418701E+03    0.193659818172454834E+03    0.467710701909779814E+00    0.568878889083862305E+00    0.638002331944714007E+00    0.523718595504760742E+01   -0.112959158420562744E+01    0.261699817478656760E+01   -0.295130074024200439E+01    0.749040484428405762E+00    0.770391297340393022E+00    0.217030084133148193E+01   -0.566652059555053711E+01    0.178831376203014661E+05   -0.490515351937698973E+01    1
    0.389151692390441895E+02    0.588941574096679688E+00    0.312659386038171183E+01   -0.267986989021301270E+01    0.714479218186708873E-02    0.436811923980712891E+01   -0.546434748172760010E+01    0.129611746966838837E+01   -0.365388840436935425E+01    0.362775981426239014E+00    0.584431362152099565E+00    0.263183337450027466E+01    0.714085102081298828E+00    0.206751280789685879E+05   -0.491515351937698775E+01    1
    0.916504740715026855E+02    0.503335368633270264E+03    0.348772966453719491E+01   -0.296756768226623535E+01    0.258268692836989777E+00    0.619668054580688477E+01   -0.370441210269927979E+01    0.165437831282615666E+01   -0.452280044555664062E+01    0.432721376419067383E-01    0.458808970451354992E+00    0.275097262859344482E+01    0.529644489288330078E+00    0.206993977588877824E+05   -0.492515351937698220E+01    1
    0.615971088409423828E+01    0.171031951904296875E+02    0.443708701023895549E-01   -0.931382179260253906E+00    0.174569031000195406E-01    0.645516443252563477E+01   -0.566478896141052246E+01    0.180742141306400317E+01   -0.311007589101791382E+01    0.662590742111206055E+00    0.112221492528915401E+01    0.181686633825302124E+01    0.529278755187988281E+00    0.210269084764626423E+05   -0.493515351937698199E+01    1
    0.365036022663116455E+03    0.354698503017425537E+03    0.146310305819442776E+01   -0.126876997947692871E+01    0.309438381659464107E-01    0.111399388313293457E+02   -0.537693500518798828E-01    0.278240734934806833E+01   -0.449319124221801758E+01    0.508740901947021484E+00    0.359391343593597423E+00    0.448616981506347656E+00   -0.113505649566650391E+01    0.211538399558519523E+05   -0.494515351937698799E+01    1
    0.856604576110839844E+01    0.406136369705200195E+03    0.122711495151642236E+01   -0.249827933311462402E+01    0.103824384925687782E-01    0.762920045852661133E+01   -0.284565889835357666E+01    0.151928202509880061E+01   -0.130873352289199829E+01    0.422028243541717529E+00    0.520049524307250932E+00    0.288135141134262085E+01   -0.136727333068847656E+00    0.213289339397956246E+05   -0.495515351937699045E+01    1
    0.124198400974273682E+03    0.522372722625732422E+02    0.211603090111176957E-01   -0.137768554687500000E+01    0.394969732701008006E-01    0.115190691947937012E+02   -0.215809607505798340E+01    0.186669021248817435E+01   -0.188915103673934937E+01    0.678549170494079590E+00    0.248446774482727062E+00    0.267213535308837891E+01   -0.194803237915039062E+01    0.214759229812468693E+05   -0.496515351937698846E+01    1
    0.210113060474395752E+03    0.486045920848846436E+03    0.483479857623561049E+01   -0.203485012054443359E+00    0.416699499643179261E+00    0.100426855087280273E+02   -0.328278422355651855E+01    0.214382456839084634E+01   -0.321679711341857910E+00    0.802657544612884521E+00    0.683510613441467241E+00    0.751970350742340088E+00    0.837517738342285156E+00    0.215526406708326285E+05   -0.497515351937698824E+01    1
