    0.150938034057617188E+02    0.414276291213379277E+01    0.948493766784667969E+01   -0.278056490421295166E+01    0.207715744078159315E+01   -0.270469254255294800E+01   -0.546635848283767700E+01   -0.326782436966896039E+01   -0.344476664662361109E+01   -0.244814388155937213E+01    0.143021498484220083E+05   -0.391195633965034517E+01    1
    0.348133444786071777E+02    0.250448111380330651E+01    0.673064470291137695E+01   -0.309292244911193848E+01    0.225853579044342023E+01   -0.363788664340972900E+00   -0.502565462589263845E+01   -0.165641416311263967E+01   -0.899764287471771063E+00   -0.248039281368255615E+01    0.147189600161264025E+05   -0.393195633965034208E+01    1
    0.164959728717803955E+03    0.344998242063129165E-01    0.117914175987243652E+02   -0.239191532135009766E+01    0.152769991457462306E+01   -0.468040573596954346E+01   -0.538863934278488088E+01   -0.170474635958671517E+01   -0.352401208877562766E+00   -0.681119597554206813E+01    0.175498775310471028E+05   -0.395195633965034165E+01    1
    0.204421460628509521E+03    0.779205140945307484E+01    0.113460278511047363E+02   -0.415183496475219727E+01    0.219175836145877856E+01    0.786839127540588379E-01   -0.514544330239295888E+01   -0.130049965977668691E+01   -0.689637238979339617E+01   -0.447653141021728551E+01    0.175718900263087635E+05   -0.397195633965034300E+01    1
    0.911149382591247559E+02    0.293926881836026575E-01    0.849569749832153320E+01   -0.209789693355560303E+01    0.275215501785278338E+01    0.150796294212341309E+00   -0.566282707452774048E+01   -0.225932986140251124E+01   -0.270170862674713153E+01   -0.611201754212379456E+01    0.180544524341890865E+05   -0.399195633965034391E+01    1
    0.280171692371368408E+03    0.353192943542714843E+01    0.742291355133056641E+01   -0.317445552349090576E+01    0.200241750776767713E+01    0.145038628578186035E+01   -0.755077798366546649E+01   -0.487048399448394065E+00   -0.432142086029052663E+01   -0.293358950018882769E+01    0.183708578794462119E+05   -0.401195633965034215E+01    1
    0.343756735324859619E+03    0.514877126317942954E-01    0.915428495407104492E+01   -0.513056588172912598E+01    0.138522098958492279E+01    0.135109704732894897E+01   -0.359877769947051984E+01   -0.584661448597907984E+01   -0.163273113965987982E+00   -0.173073310256004298E+01    0.185646872267809049E+05   -0.403195633965034173E+01    1
    0.224726021289825439E+03    0.163459377647595727E+01    0.665794277191162109E+01   -0.423903930187225342E+01    0.204850569963455209E+01   -0.101491004228591919E+01   -0.798549841046333331E+01   -0.783417248725890580E+00   -0.565993024110793996E+01   -0.379236640930175728E+01    0.192286026389262333E+05   -0.405195633965034396E+01    1
    0.258201122283935547E+03    0.470464863691423041E+00    0.803777742385864258E+01   -0.105789542198181152E+00    0.158856628239154807E+01    0.123605936765670776E+01   -0.212977445125579479E+00   -0.648207623958587664E+01   -0.651172216534614545E+01   -0.729310813546180725E+01    0.193327057639650666E+05   -0.407195633965034443E+01    1
    0.749910235404968262E+03    0.173226424727042951E-01    0.112045540809631348E+02   -0.143817079067230225E+01    0.123953356146812443E+01   -0.498717385530471802E+01   -0.537543266415596044E+01   -0.665939286351203918E+01   -0.410148189067840541E+01   -0.357694973945617622E+01    0.194979216853506186E+05   -0.409195633965034400E+01    1
    0.209155917167663574E+03    0.850813253797667174E-01    0.785418939590454102E+01   -0.558703494071960449E+01    0.299897358119487745E+01   -0.219311875104904175E+01   -0.492311227917671168E+01   -0.536442780494689941E+01   -0.431519869565963710E+01   -0.534674214720726049E+01    0.196478056252669048E+05   -0.411195633965034357E+01    1
    0.973384976387023926E+03    0.763228654211073776E+00    0.449364948272705078E+01   -0.297145199775695801E+01    0.114951438903808589E+01   -0.647886455059051514E+00   -0.440768547058105398E+01   -0.759194626212120038E+01   -0.165005826950073242E+01   -0.156143079996108991E+01    0.196898519894762867E+05   -0.413195633965034226E+01    1
    0.212816119194030762E+03    0.310876521632425495E+01    0.690377902984619141E+01   -0.592100179195404053E+01    0.197572364509105691E+01   -0.464540201425552368E+01   -0.160925021171569771E+01   -0.170323343276977468E+01   -0.561863953471183741E+01   -0.205610277652740425E+01    0.197610949279776396E+05   -0.415195633965034450E+01    1
    0.169002711772918701E+03    0.426748979332387118E-01    0.833792877197265625E+01   -0.882132768630981445E+00    0.107718214094638820E+01   -0.206470251083374023E+01   -0.776615651249885541E+01   -0.225822283029556292E+01   -0.640952092409133201E+00   -0.685839335918426496E+01    0.201856354817984757E+05   -0.417195633965034762E+01    1
    0.137395799160003662E+03    0.228252312602430472E-01    0.111686539649963379E+02   -0.254358744621276855E+01    0.269741380512714368E+01   -0.202728968858718872E+01   -0.791657430529594386E+01   -0.223352252244949323E+01   -0.343531944751739449E+01   -0.393888958096504194E+01    0.206030421976174803E+05   -0.419195633965034720E+01    1
    0.899783968925476074E+03    0.101659527545987609E-01    0.940839624404907227E+01   -0.247781610488891602E+01    0.171891914606094365E+01   -0.219008338451385498E+01   -0.511297635436057973E+01   -0.115028905272483772E+01   -0.581971000432968122E+01   -0.630138342976570165E+01    0.211344663508048507E+05   -0.421195633965034677E+01    1
    0.923129916191101074E+03    0.257613879197725160E+00    0.867946386337280273E+01   -0.499545443058013916E+01    0.190202059149742131E+01   -0.361855399608612061E+01   -0.678094685673713649E+01   -0.613560658097267186E+01   -0.570001974105834996E+01   -0.990419352054595414E+00    0.216864642675809191E+05   -0.423195633965034279E+01    1
    0.466587841510772705E+03    0.211310526026733947E+00    0.735043573379516602E+01   -0.438736367225646973E+01    0.271070390045642862E+01   -0.261239612102508545E+01   -0.752322463393211383E+01   -0.543231174349784851E+01   -0.608959674835205078E+01   -0.188988631963729503E+00    0.218316928568062867E+05   -0.425195633965034059E+01    1
    0.465129613876342773E+03    0.720242488777160017E+00    0.842395830154418945E+01   -0.591782963275909424E+01    0.161517564654350299E+01   -0.104673027992248535E+01   -0.102345982789993251E+01   -0.448702536821365339E+01   -0.339680004119872869E+00   -0.636091213226318342E+01    0.221204239533155123E+05   -0.427195633965034727E+01    1
    0.393839359283447266E+03    0.154563159771888903E+01    0.109997262954711914E+02   -0.507909643650054932E+01    0.162954027950763702E+01   -0.352477180957794189E+01   -0.318981940746307391E+01   -0.733685069680213964E+01   -0.413275563716888428E+01   -0.438590036034583974E+01    0.222061353529776825E+05   -0.429195633965034329E+01    1
    0.197253406047821045E+03    0.236654361797162538E-01    0.107404184341430664E+02   -0.103594279289245605E+01    0.218754796385765093E+01   -0.308116078376770020E+00   -0.507494599819183279E+01   -0.210097073316574079E+01   -0.836280220746993486E+00   -0.343581339716911316E+01    0.222613657821699053E+05   -0.431195633965034109E+01    1
    0.260007023811340332E+03    0.148133662445611523E-01    0.813330459594726562E+01   -0.419008433818817139E+01    0.208426914811134356E+01    0.133171910047531128E+01   -0.532369414567947352E+01   -0.504461212158203054E+01   -0.438882968425750697E+01   -0.733483864068985003E+01    0.223058017620186511E+05   -0.433195633965034244E+01    1
    0.890772759914398193E+03    0.186067280262798805E-01    0.927928018569946289E+01   -0.165973162651062012E+01    0.160157243013381967E+01   -0.354404836893081665E+01   -0.545355675816535879E+01   -0.207573221325874346E+01   -0.385240695476531947E+01   -0.724718230962753118E+00    0.227360148140794081E+05   -0.435195633965034201E+01    1
    0.274027287960052490E+03    0.611907231881038460E+00    0.580908823013305664E+01   -0.174936389923095703E+01    0.130872425436973572E+01   -0.104670482873916626E+01   -0.439273701906204206E+01   -0.211221903562545776E+01   -0.473601460456848145E+01   -0.247875792980194110E+01    0.228226392053816526E+05   -0.437195633965034336E+01    1
    0.361523211002349854E+03    0.357836561060146163E+01    0.865679550170898438E+01   -0.441835391521453857E+01    0.237191758453845969E+01    0.118649423122406006E+01   -0.392743220925331116E+01   -0.766597514152526838E+01   -0.151074704527854919E+01   -0.206391697525978035E+01    0.230869472657519545E+05   -0.439195633965034649E+01    1
    0.277097821235656738E+03    0.303775515691903086E+00    0.108722290992736816E+02   -0.111549139022827148E+01    0.260908065140247336E+01    0.178486365079879761E+01   -0.546051349043846113E+01   -0.524963842630386335E+01   -0.449999519586563146E+01   -0.632572370767593206E+00    0.231669546295985128E+05   -0.441195633965034784E+01    1
    0.499409735202789307E+03    0.797567580168206369E+01    0.111860423088073730E+02   -0.422369778156280518E+01    0.269857586324214926E+01    0.108894944190979004E+01   -0.395549269318580610E+01   -0.780925350189208967E+01   -0.555582147836684470E+00   -0.371734068393707240E+01    0.235543174427742197E+05   -0.443195633965034474E+01    1
    0.209275424480438232E+03    0.779248988328286457E-01    0.114763207435607910E+02   -0.204480636119842529E+01    0.223254046440124521E+01   -0.322754997014999390E+01   -0.459176105856895411E+01   -0.258381099104881251E+01   -0.747139664888381994E+01   -0.577558744549751246E+01    0.237402681594844762E+05   -0.445195633965034343E+01    1
    0.951970756053924561E+03    0.505185478821654588E+01    0.837806224822998047E+01   -0.511350274085998535E+01    0.256592980027198792E+01   -0.251016163825988770E+01   -0.525661116838455200E+01   -0.369417025446891767E+01   -0.344667934775352425E+01   -0.615884971618651633E+00    0.239680794390184892E+05   -0.447195633965034745E+01    1
    0.703337848186492920E+03    0.809123757532942633E+00    0.949384546279907227E+01   -0.504639422893524170E+01    0.232872709929943067E+01   -0.411230069398880005E+01   -0.293751633167266490E+00   -0.736723232269286932E+00   -0.355326793789863604E+01   -0.173685826659202558E+01    0.242668573900466836E+05   -0.449195633965034435E+01    1
