8.099554455959743215e-01 2.888589982203535952e-03
8.107658061542900585e-01 2.888587880262084330e-03
8.115769774784792334e-01 2.888581781663186743e-03
8.123889603797121994e-01 2.888570284469559480e-03
8.132017556699727701e-01 2.888551163594238903e-03
8.140153641620563318e-01 2.888524470093527859e-03
8.148297866695717317e-01 2.888489637926013390e-03
8.156450240069411661e-01 2.888446638203105189e-03
8.164610769894029563e-01 2.888395336508706949e-03
8.172779464330105492e-01 2.888333786106145329e-03
8.180956331546322957e-01 2.888263691751677062e-03
8.189141379719558911e-01 2.888184654346962702e-03
8.197334617034857107e-01 2.888098538161430751e-03
8.205536051685444754e-01 2.888005430571678918e-03
8.213745691872769150e-01 2.887906514723616140e-03
8.221963545806487694e-01 2.887803446601907784e-03
8.230189621704429026e-01 2.887697593679264436e-03
8.238423927792670742e-01 2.887583368733366747e-03
8.246666472305524964e-01 2.887468165418100030e-03
8.254917263485536116e-01 2.887352998664614694e-03
8.263176309583500911e-01 2.887237756587343086e-03
8.271443618858455027e-01 2.887123798439691219e-03
8.279719199577725286e-01 2.887013152772261761e-03
8.288003060016881918e-01 2.886905076986559862e-03
8.296295208459781856e-01 2.886800310835165029e-03
8.304595653198585392e-01 2.886700665098104919e-03
8.312904402533747295e-01 2.886631088708851208e-03
8.321221464773999044e-01 2.888001314224794037e-03
8.329546848236402123e-01 2.893954189227422157e-03
8.337880561246344691e-01 2.897004293010117804e-03
8.346222612137542685e-01 2.897993635234100314e-03
8.354573009252049820e-01 2.898438209272961516e-03
8.362931760940265358e-01 2.898830610321353161e-03
8.371298875560944097e-01 2.899136094031001809e-03
8.379674361481189715e-01 2.899511169048993135e-03
8.388058227076495843e-01 2.899629169946156462e-03
8.396450480730722754e-01 2.899648001670471383e-03
8.404851130836130668e-01 2.899644445328408097e-03
8.413260185793379753e-01 2.900420631290961254e-03
8.421677654011512359e-01 2.900861656033330762e-03
8.430103543908002983e-01 2.900988927394087050e-03
8.438537863908742720e-01 2.900958439122105787e-03
8.446980622448042597e-01 2.900346385634495084e-03
8.455431827968671321e-01 2.899791683107153829e-03
8.463891488921824191e-01 2.899751882452166786e-03
8.472359613767166397e-01 2.900222757730745379e-03
8.480836210972833022e-01 2.900780431938793265e-03
8.489321289015407945e-01 2.901179672051009718e-03
8.497814856379983794e-01 2.901229953950950312e-03
8.506316921560135302e-01 2.901385596843413482e-03
8.514827493057913754e-01 2.901313714099403290e-03
8.523346579383890287e-01 2.901316850926285301e-03
8.531874189057161439e-01 2.901304255207715586e-03
8.540410330605319178e-01 2.901123231976767899e-03
8.548955012564523059e-01 2.900957463086788115e-03
8.557508243479458043e-01 2.900986077545743627e-03
8.566070031903338933e-01 2.900762909024690896e-03
8.574640386397960334e-01 2.900494615334280480e-03
8.583219315533672233e-01 2.900170308622521727e-03
8.591806827889413301e-01 2.900024572027870996e-03
