8.099554455959743215e-01 2.750067200420603427e-03
8.107658061542900585e-01 2.749914568859507680e-03
8.115769774784792334e-01 2.749654213773104067e-03
8.123889603797121994e-01 2.749469373592561879e-03
8.132017556699727701e-01 2.749273457527450382e-03
8.140153641620563318e-01 2.749009585357586362e-03
8.148297866695717317e-01 2.748719223683093911e-03
8.156450240069411661e-01 2.748429262294783265e-03
8.164610769894029563e-01 2.748131414688901285e-03
8.172779464330105492e-01 2.747803148736644146e-03
8.180956331546322957e-01 2.747436418459644342e-03
8.189141379719558911e-01 2.747040633053638228e-03
8.197334617034857107e-01 2.746694248168819741e-03
8.205536051685444754e-01 2.746280922681835698e-03
8.213745691872769150e-01 2.745831522457002800e-03
8.221963545806487694e-01 2.745474906160474265e-03
8.230189621704429026e-01 2.745220557382418471e-03
8.238423927792670742e-01 2.744630137898375517e-03
8.246666472305524964e-01 2.744088930874638219e-03
8.254917263485536116e-01 2.743608796954549473e-03
8.263176309583500911e-01 2.743149953741689205e-03
8.271443618858455027e-01 2.742682642367432876e-03
8.279719199577725286e-01 2.742250111478257077e-03
8.288003060016881918e-01 2.741846076994325452e-03
8.296295208459781856e-01 2.741398760948310365e-03
8.304595653198585392e-01 2.740931944958184454e-03
8.312904402533747295e-01 2.740991051368112368e-03
8.321221464773999044e-01 2.769622765729705567e-03
8.329546848236402123e-01 2.882924410278406117e-03
8.337880561246344691e-01 2.915617565724315172e-03
8.346222612137542685e-01 2.917925257302962389e-03
8.354573009252049820e-01 2.918371980966091243e-03
8.362931760940265358e-01 2.920425531340101188e-03
8.371298875560944097e-01 2.923073855320944270e-03
8.379674361481189715e-01 2.924882797610869889e-03
8.388058227076495843e-01 2.925249802106502303e-03
8.396450480730722754e-01 2.925789891233476596e-03
8.404851130836130668e-01 2.925996121961008719e-03
8.413260185793379753e-01 2.928275132948176922e-03
8.421677654011512359e-01 2.929991924871151732e-03
8.430103543908002983e-01 2.931131018101362437e-03
8.438537863908742720e-01 2.931538600222533160e-03
